id,entry,patent_id,name,location,description,date
11,"208 433. Eisenhüttenwerk Thale, Akt.-Ges., Thale a/H. Ablaßventil für Gär- oder Lagerbottiche. 23/7 08. — A 1070.",208433,"Eisenhüttenwerk Thale, Akt.-Ges.",Thale a/H.,Ablaßventil für Gär- oder Lagerbottiche.,23/7 08
12,"208 546 (†). Ruckdeschel, Johann A., Fa, Kulmbach, Bay. Verfahren zur Herstellung dunklen Bieres; Zus. z. Pat. 202823. 14/7 08. — A 1127.",208546,"Ruckdeschel, Johann A., Fa","Kulmbach, Bay.",Verfahren zur Herstellung dunklen Bieres,14/7 08
13,"209 220. Schacke, Gustav, Augsburg, Katharinengasse 173. Vorrichtung zum Abläutern und Abziehen von Bierwürze von den Trebern mit in der Höhenrichtung verstellbaren Ablaufsrohren. 19/6 07. — A 1270.",209220,"Schacke, Gustav","Augsburg, Katharinengasse 173",Vorrichtung zum Abläutern und Abziehen von Bierwürze von den Trebern mit in der Höhenrichtung verstellbaren Ablaufsrohren.,19/6 07
14,"209 221. Meura fils, Philippe, Tournai, Belg.; Vertr.: F. C. Glaser, L. Glaser, O. Hering u. E. Peitz, Pat.-Anwälte, Berlin S.W. 68. Dampfkochkessel, insbesondere für Brauzwecke, mit zwei voneinander getrennten, durch Dampf von verschieden hoher Spannung heizbaren Doppelböden. 29/4 08. — A 1270.",209221,"Meura fils, Philippe","Tournai, Belg.","Dampfkochkessel, insbesondere für Brauzwecke, mit zwei voneinander getrennten, durch Dampf von verschieden hoher Spannung heizbaren Doppelböden.",29/4 08
15,"209 379. Jung, Dr Otto, Mainz. Apparat mit eigenartigem Rührwerk zum Aufschließen der Treber nach dem Abläutern. 28/7 08. — A 1316.",209379,"Jung, Dr Otto",Mainz,Apparat mit eigenartigem Rührwerk zum Aufschließen der Treber nach dem Abläutern.,28/7 08
16,"210 008. Koener, Michel, Lüttich; Vertr.: R. Deißler, Dr G. Döllner, M. Seiler u. E. Maenicke, Pat.-Anwälte, Berlin S.W. 61. Verfahren zum Kühlen von Flüssigkeiten. 14/4 07. — A 1448.",210008,"Koener, Michel",Lüttich,Verfahren zum Kühlen von Flüssigkeiten.,14/4 07
17,"210 009. Vallat, René, Paris; Vertr.: Dr D. Landenberger u. Dr E. Graf v. Reischach, Pat.-Anwälte, Berlin S.W. 61. Rektifikationskapsel, insbesondere für alkoholische Flüssigkeiten. 26/9 07. — A 1448.",210009,"Vallat, René",Paris,"Rektifikationskapsel, insbesondere für alkoholische Flüssigkeiten.",26/9 07
18,"210 088. Pauly, Johannes, Leine b/Wartenberg, Pomm. Apparat zur Dunstbeseitigung an einem mit Zerkleinerungsvorrichtung versehenen Ausblaserohr für Dämpfer. 5/5 08. — A 1448.",210088,"Pauly, Johannes","Leine b/Wartenberg, Pomm.",Apparat zur Dunstbeseitigung an einem mit Zerkleinerungsvorrichtung versehenen Ausblaserohr für Dämpfer.,5/5 08
19,"210 339. Illgen, Hermann, Halle a/S., Raisineriestr. 6. Dephlegmator. 22/11 07. — A 1500.",210339,"Illgen, Hermann","Halle a/S., Raisineriestr. 6",Dephlegmator.,22/11 07
20,"211 565. Quitt, Rudolf, Hanau a/M. Hopfenseiher mit Preßvorrichtung. 26/7 08. — A 1790.",211565,"Quitt, Rudolf",Hanau a/M.,Hopfenseiher mit Preßvorrichtung.,26/7 08
21,"211 868. Ziemann, A., Fa, Feuerbach b/Stuttgart. Läuterbottich mit Rinnen in seinem Boden. 11/1 08. — A 1839.",211868,"Ziemann, A., Fa",Feuerbach b/Stuttgart,Läuterbottich mit Rinnen in seinem Boden.,11/1 08
22,"213 127. Pankrath, Dr Otto, Frankfurt a/M., Wendelsweg 64. Verfahren zur Herstellung eines konzentrierten Auszuges aus vom Korninhalt des Malzes auf trockenem Wege getrennten Spelzen. 23/8 08. — A 2106.",213127,"Pankrath, Dr Otto","Frankfurt a/M., Wendelsweg 64",Verfahren zur Herstellung eines konzentrierten Auszuges aus vom Korninhalt des Malzes auf trockenem Wege getrennten Spelzen.,23/8 08
23,"213 149. Held, Dr Hans, Nürnberg, Sulzbacherstr. 39. Verfahren zur Herstellung eiserner Gärbottiche und Lagerfässer für Bier. 11/8 08. — A 2106.",213149,"Held, Dr Hans","Nürnberg, Sulzbacherstr. 39",Verfahren zur Herstellung eiserner Gärbottiche und Lagerfässer für Bier.,11/8 08
24,"213 259. Kapeller, Heinrich, Wien; Vertr.: Dr J. Ephraim, Pat.-Anw., Berlin S.W. 11. Verfahren zur raschen und genauen Bestimmung des Alkoholgehaltes von Flüssigkeiten. 25/3 09. — A 2106.",213259,"Kapeller, Heinrich",Wien,Verfahren zur raschen und genauen Bestimmung des Alkoholgehaltes von Flüssigkeiten.,25/3 09
25,"215 529. Boidin, Auguste, Seclin, Nord, Frkr.; Vertr.: Pat.-Anwälte Dr R. Wirth, C. Weihe, Dr H. Weil, Frankfurt a/M. 1 u. W. Dame, Berlin S.W. 68. Verfahren zum Dämpfen stärkehaltiger Materialien. 9/7 07. — A 2607.",215529,"Boidin, Auguste","Seclin, Nord, Frkr.",Verfahren zum Dämpfen stärkehaltiger Materialien.,9/7 07
26,"215 820. Herter, Heinrich, Genf; Vertr.: R. Meurer, Pat.-Anw. Cöln. Vorrichtung zum Entalkoholisieren von Fruchtsäften udgl. 1/4 08. — A 2674.",215820,"Herter, Heinrich",Genf,Vorrichtung zum Entalkoholisieren von Fruchtsäften udgl.,1/4 08
27,"216 595. Pondorf, Dr Paul, Gößnitz, S/A., u. Max Güttner, Halle a/S., Martinstr. 16. Verfahren und Einrichtung zur Gewinnung von Würze aus Maische mittels Schleuderns. 5/7 08.",216595,"Pondorf, Dr Paul; Güttner, Max","Gößnitz, S/A.; Halle a/S., Martinstr. 16",Verfahren und Einrichtung zur Gewinnung von Würze aus Maische mittels Schleuderns.,5/7 08
28,"217 503. Nathan, Leopold, Zürich; Vertr.: Pat.-Anwälte Dr R. Wirth, C. Weihe, Dr H. Weil, Frankfurt a/M. 1 u. W. Dame, Berlin S.W. 68. Verfahren zur Entfernung unerwünschter Geruch- und Geschmackstoffe bei der Bereitung von Bier. 10/7 08.",217503,"Nathan, Leopold",Zürich,Verfahren zur Entfernung unerwünschter Geruch- und Geschmackstoffe bei der Bereitung von Bier.,10/7 08
29,"217 548. Heymann, A., Fa, Mannheim, Industriehafen. Brauverfahren, bei dem die Malzkörner vor dem Zerkleinern enthülst werden. 20/7 07.",217548,"Heymann, A., Fa","Mannheim, Industriehafen","Brauverfahren, bei dem die Malzkörner vor dem Zerkleinern enthülst werden.",20/7 07
30,"217 721. Schacke, Gustav, Augsburg. Rohrförmiges Traggerüst für Läuterböden in Läuterbottichen. 2/2 09.",217721,"Schacke, Gustav",Augsburg,Rohrförmiges Traggerüst für Läuterböden in Läuterbottichen.,2/2 09
31,"217 844. Ejsenberg, Alexander, St. Petersburg; Vertr.: A. Elliot, Pat.-Anw., Berlin S W. 48. Verfahren zur Herstellung eines alkoholarmen, milchsauren Hefekwasses. 25/9 08.",217844,"Ejsenberg, Alexander",St. Petersburg,"Verfahren zur Herstellung eines alkoholarmen, milchsauren Hefekwasses.",25/9 08
32,"217 845. Kauffmann, Ferdinand, Colmar i/E. Verfahren zur Herbeiführung eines Umlaufs und zur Verhütung des Überkochens in Destillierkesseln. 8/4 09.",217845,"Kauffmann, Ferdinand",Colmar i/E.,Verfahren zur Herbeiführung eines Umlaufs und zur Verhütung des Überkochens in Destillierkesseln.,8/4 09
33,"217 986. Armstrong, Sydney, Burton-on-Trent, Bladon Castle, Staffordshire, Engl.; Vertr.: Henry E. Schmidt, Pat.-Anw., Berlin S.W. 11. Verfahren zur Verhinderung des schädlichen Einflusses von Mikroorganismen in Würze mittels Lichtwirkung. 14/5 08.",217986,"Armstrong, Sydney","Burton-on-Trent, Bladon Castle, Staffordshire, Engl.",Verfahren zur Verhinderung des schädlichen Einflusses von Mikroorganismen in Würze mittels Lichtwirkung.,14/5 08
34,"218 029. Guillaume, Emile, Paris; Vertr.: A. Loll, Pat.-Anw., Berlin S.W. 48. Verfahren zur doppelten Schlußreinigung von teilweise rektifiziertem Spiritus oder von bei der Rekti=",218029,"Guillaume, Emile",Paris,Verfahren zur doppelten Schlußreinigung von teilweise rektifiziertem Spiritus oder von bei der Rekti=,NaN
