id,entry,patent_id,name,location,description,date
13,"219133. Uptegraff, Alexander G., Lenox, Mass., V. St. A.; Vertr.: Dr S. Hamburger, Pat.-Anw., Berlin S.W. 68. Hufschuh, bei welchem das Hufeisen mittels eines von der Unterseite des Hufes nach oben geführten Kettengerippes am Huf befestigt wird. 29/1 09. — A 637.",219133,"Uptegraff, Alexander G.","Lenox, Mass., V. St. A.","Hufschuh, bei welchem das Hufeisen mittels eines von der Unterseite des Hufes nach oben geführten Kettengerippes am Huf befestigt wird.",29/1 09
14,"221008 (†). Innerhofer, Anton, Mieders-Stubai, Tirol; Vertr.: Dr Waldeck, Rechtsanw., Berlin W. 8. Befestigungsvorrichtung für Hufeisengriffe. 18/10 08. — A 1020.",221008,"Innerhofer, Anton","Mieders-Stubai, Tirol",Befestigungsvorrichtung für Hufeisengriffe.,18/10 08
15,"223385. Schönfeld, Paul. Zschäschütz b/Döbeln. Hufeisen mit auswechselbarem Steckgriff. 26/11 08. — A 1477.",223385,"Schönfeld, Paul",Zschäschütz b/Döbeln,Hufeisen mit auswechselbarem Steckgriff.,26/11 08
16,"224175. Monsma, Fedderius Johannes, Amsterdam; Vertr.: R. Deißler, Dr G. Döllner, M. Seiler, E. Maemecke u. W. Hildebrandt, Pat.-Anwälte, Berlin S.W. 61. Hufeisenstollen mit gleich langen, im gleichen Winkel zu einander stehenden Schenkeln. 14/4 09. — A 1629.",224175,"Monsma, Fedderius Johannes",Amsterdam,"Hufeisenstollen mit gleich langen, im gleichen Winkel zu einander stehenden Schenkeln.",14/4 09
17,"224784. Graw, Heinrich, Charlottenburg, Waitzstr. 30. Hufeisen mit auswechselbarer StahlbandLauffläche. 24/1 09. — A 1743.",224784,"Graw, Heinrich","Charlottenburg, Waitzstr. 30",Hufeisen mit auswechselbarer StahlbandLauffläche.,24/1 09
18,"224997. Uptegraff, Alexander G., Lenox, Mass., V. St. A.; Vertr.: Dr S. Hamburger, Pat.-Anw., Berlin S.W. 68. Hufschuh; Zus. z. Pat. 219133. 8/4 09. — A 1784.",224997,"Uptegraff, Alexander G.","Lenox, Mass., V. St. A.",Hufschuh,8/4 09
19,"228022. Meißner, Friedrich, Rathenow. Hufeisen mit auswechselbarem Laufkranz. 21/2 09. — A 2402.",228022,"Meißner, Friedrich",Rathenow,Hufeisen mit auswechselbarem Laufkranz.,21/2 09
20,"228058. Wahl, Alfred, Freiburg i/B. Hufeisen mit auswechselbaren Stollen und auswechselbarem Griff, die mittels konischen Doppelzapfens im Eisen festgehalten werden. 15/6 09. — A 2401.",228058,"Wahl, Alfred",Freiburg i/B.,"Hufeisen mit auswechselbaren Stollen und auswechselbarem Griff, die mittels konischen Doppelzapfens im Eisen festgehalten werden.",15/6 09
21,"228152. Schönfeld, Paul, Zschäschütz b/Döbeln i/S. Hufeisen mit auswechselbarem Steckgriff; Zus. z. Pat. 223385. 9/6 09. — A 2450.",228152,"Schönfeld, Paul",Zschäschütz b/Döbeln i/S.,Hufeisen mit auswechselbarem Steckgriff,9/6 09
22,"229090. Munk, Heinrich, Berlin, Kurfürstendamm 50. Zweiteiliges Hufeisen mit elastischer Zwischenlage. 15/12 08.",229090,"Munk, Heinrich","Berlin, Kurfürstendamm 50",Zweiteiliges Hufeisen mit elastischer Zwischenlage.,15/12 08
23,"218169. Peremarton, von, Akos Nagy Nyiregyháza, Miklos Sötér, Barantóhegy u. Jakob Landauer, Ecsemjen, Ung.; Vertr.: R. Deißler, Dr. G. Döllner, M. Seiler, E. Maemecke u. W. Hildebrandt, Pat.-Anwälte, Berlin S. W. 61. Druckventil für den Kompressor von durch Luftdruck betriebenen Peronosporaspritzen. 20/9 08. — A 426.",218169,"Peremarton, von, Akos Nagy Nyiregyháza; Miklos Sötér; Jakob Landauer","Barantóhegy; Ecsemjen, Ung.",Druckventil für den Kompressor von durch Luftdruck betriebenen Peronosporaspritzen.,20/9 08
24,"219658. Roeder, Wilhelm, Hannover, Friesenstr. 52. Selbsttätig wirkende Vogelscheuche. 10/12 08. — A 736.",219658,"Roeder, Wilhelm","Hannover, Friesenstr. 52",Selbsttätig wirkende Vogelscheuche.,10/12 08
25,"220334. Thieme, Dr. Carl, Zeitz. Verfahren zur Herstellung der Fangbänder für Fliegen- oder Insektenfänger. 20/3 09. — A 875.",220334,"Thieme, Dr. Carl",Zeitz,Verfahren zur Herstellung der Fangbänder für Fliegen- oder Insektenfänger.,20/3 09
26,"220914 (†). Saxton, Charles Dennis, Boise, Idaho, V. St. A.; Vertr.: Dr A. Levy u. Dr F. Heinemann, Pat.-Anwälte, Berlin S.W. 11. Vorrichtung zum Besprengen von Pflanzen mit keimtötenden Flüssigkeiten. 9/12 08. — A 973. Für diese Anmeldung ist bei der Prüfung gemäß dem Unionsvertrage vom 20/3 83 14/12 00 die Priorität auf Grund der Anmeldung in den Vereinigten Staaten von Amerika vom 18/12 07 anerkannt.",220914,"Saxton, Charles Dennis","Boise, Idaho, V. St. A.",Vorrichtung zum Besprengen von Pflanzen mit keimtötenden Flüssigkeiten.,9/12 08
27,"222012 (†). Essen, von, Harald Hamburg, Schulterblatt 58. Aus einem einseitig mit Fliegenleim bestrichenen Papierblatt gebildeter aufhängbarer Fliegenfänger. 12/7 08. — A 1224.",222012,"Essen, von, Harald","Hamburg, Schulterblatt 58",Aus einem einseitig mit Fliegenleim bestrichenen Papierblatt gebildeter aufhängbarer Fliegenfänger.,12/7 08
28,"222727. Schils, Wilhelm, Bielefeld, Heeperstr. 54a. Raubtierfalle mit selbsttätiger Wiedereinstellung und einem durch einen Durchschlupfgang mit dem Fangraum verbundenen Sammelraum. 13/9 08. — A 1380.",222727,"Schils, Wilhelm","Bielefeld, Heeperstr. 54a",Raubtierfalle mit selbsttätiger Wiedereinstellung und einem durch einen Durchschlupfgang mit dem Fangraum verbundenen Sammelraum.,13/9 08
29,"222822 (†). Heinrichsdorff, Curt, Berlin, Puttkamerstr. 19 u. Rudolf Zimpel, Gr.-Lichterfelde-Ost b/Berlin, Verlängerte Wilhelmstr. 25. Insektenfänger mit durch lichtdurchlässiges Material, wie Drahtnetz odgl. verschlossenem Lichtschacht und seitlichen Einschlüpföffnungen. 8/10 08. — A 1380.",222822,"Heinrichsdorff, Curt; Rudolf Zimpel","Berlin, Puttkamerstr. 19; Gr.-Lichterfelde-Ost b/Berlin, Verlängerte Wilhelmstr. 25","Insektenfänger mit durch lichtdurchlässiges Material, wie Drahtnetz odgl. verschlossenem Lichtschacht und seitlichen Einschlüpföffnungen.",8/10 08
30,"222823. Wilhelmsen, H. C., Emers b/Karby, Schlesw.-Holst. Vorrichtung zum Fangen von Tieren mittels Elektrizität. 21/11 08. — A 1381.",222823,"Wilhelmsen, H. C.","Emers b/Karby, Schlesw.-Holst.",Vorrichtung zum Fangen von Tieren mittels Elektrizität.,21/11 08
31,"224827. Nechvile, Franz, Wien; Vertr.: R. Schmehlik, Pat. - Anw., Berlin S.W. 61. Einrichtung an Pflanzenspritzen zum Umrühren der auszuspritzenden Flüssigkeiten. 7/3 09. — A 1784. Priorität aus der Anmeldung in Östereich vom 23/5 08 anerkannt.",224827,"Nechvile, Franz",Wien,Einrichtung an Pflanzenspritzen zum Umrühren der auszuspritzenden Flüssigkeiten.,7/3 09
32,"227348. Behmack, Fritz Walter, Bunzlau, Schl. Vorrichtung zur Ungeziefervertilgung durch Verdampfung von Ammoniak. 23/11 09. — A 2239.",227348,"Behmack, Fritz Walter","Bunzlau, Schl.",Vorrichtung zur Ungeziefervertilgung durch Verdampfung von Ammoniak.,23/11 09
33,"227349. Pyramiden - Fliegenfängerfabrik Zeitz, Max Dametz, Zeitz, Prov. Sa. Fliegenfänger, dessen auf eine Trommel aufgewickeltes Fangband in einem zusammenklappbaren Gehäuse gelagert ist. 5/11 09. — 2239.",227349,"Pyramiden - Fliegenfängerfabrik Zeitz, Max Dametz","Zeitz, Prov. Sa.","Fliegenfänger, dessen auf eine Trommel aufgewickeltes Fangband in einem zusammenklappbaren Gehäuse gelagert ist.",5/11 09
34,"227518. Molz, Dr E., Flörsheim a. M. Vorrichtung zum Bespritzen von Gespinsten an Pflanzen mit insektentötenden Flüssigkeiten. 13/1 10. — A 2289.",227518,"Molz, Dr E.",Flörsheim a. M.,Vorrichtung zum Bespritzen von Gespinsten an Pflanzen mit insektentötenden Flüssigkeiten.,13/1 10
