id,entry,patent_id,name,location,description,date
17,"103317. Weir, J., Cathcart, Glasgow; Vertr.: A. Baermann, Berlin, Karlstr. 40. Röhrenkessel. 8/10 97. — A. 558.",103317,"Weir, J.","Cathcart, Glasgow",Röhrenkessel.,8/10 97.
18,"103318. Oberschlesische Kesselwerke B. Meyer, Bahnhof Gleiwitz, O/S. Kolben für mechanische Rostbeschickungsvorrichtungen. 18/9 98. — A 595.",103318,Oberschlesische Kesselwerke B. Meyer,"Bahnhof Gleiwitz, O/S.",Kolben für mechanische Rostbeschickungsvorrichtungen.,18/9 98.
19,"103372. Dwinnell, D. L., Montreal, Canada; Vertr.: A. Mühle u. W. Ziolecki, Berlin, Friedrichstr. 78. Feuerungsanlage mit Zuführung der aus dem verkokenden Brennstoff aufsteigenden und mit Luft vermischten Gase zur Verbrennungsstelle. 10/11 97. — A 610.",103372,"Dwinnell, D. L.","Montreal, Canada",Feuerungsanlage mit Zuführung der aus dem verkokenden Brennstoff aufsteigenden und mit Luft vermischten Gase zur Verbrennungsstelle.,10/11 97.
20,"103523. Bromell, A. E. G., Liverpool; Vertr.: C. Fr. Reichelt u. R. Scherpe, Berlin, Luisenstr. 36. Feuerrohr-Reiniger. 30/1 98. — A 632.",103523,"Bromell, A. E. G.",Liverpool,Feuerrohr-Reiniger.,30/1 98.
21,"103524. Eisenwerke Hirzenhain & Lollar, Lollar. Gliederkessel. 22/4 98. — A 632.",103524,Eisenwerke Hirzenhain & Lollar,Lollar.,Gliederkessel.,22/4 98.
22,"103525. Arnheim, S. J., Berlin, Badstr. 40/41. Fäkalien-Verbrennungsofen; Zus. z. Pat. 91790. 15/11 98. — A 633.",103525,"Arnheim, S. J.","Berlin, Badstr. 40/41.",Fäkalien-Verbrennungsofen,15/11 98.
23,"103691. Hollrieder, M., München, Lindwurmstr. 183. Feuerung. 23/12 97. — A 633.",103691,"Hollrieder, M.","München, Lindwurmstr. 183.",Feuerung.,23/12 97.
24,"103692. Piron, H. J., Brüssel; Vertr.: R. Schmehlik, Berlin, Luisenstr. 47. Feuerung für flüssige Kohlenwasserstoffe. 24/7 98. — A 633.",103692,"Piron, H. J.",Brüssel,Feuerung für flüssige Kohlenwasserstoffe.,24/7 98.
25,"103738. Schumann, J., Lemberg; Vertr.: J. Scheibner, Oppeln. Feuerungsanlage. 12/10 97. — A 653.",103738,"Schumann, J.",Lemberg,Feuerungsanlage.,12/10 97.
26,"103739. Wiegmann, E., Berlin, Prenzlauer Allee 3. Gußeiserner Gliederkessel. 19/1 98. — A 680.",103739,"Wiegmann, E.","Berlin, Prenzlauer Allee 3.",Gußeiserner Gliederkessel.,19/1 98.
27,"103740. Brünler, O., Eilenburg. Anzündevorrichtung für Brenner ohne äußere Luftzufuhr. 11/3 98. — A 653.",103740,"Brünler, O.",Eilenburg.,Anzündevorrichtung für Brenner ohne äußere Luftzufuhr.,11/3 98.
28,"103869. de Roussy de Sales, E., u. A. Charbonnel, Lyon; Vertr.: F. C. Glaser u. L. Glaser, Berlin, Lindenstr. 80. Feuerungsanlage für schwere Kohlenwasserstoffe. 28/1 98. — A 653.",103869,"de Roussy de Sales, E., u. A. Charbonnel",Lyon,Feuerungsanlage für schwere Kohlenwasserstoffe.,28/1 98.
29,"103870. Chambost, P. J. E. E., Liverpool; Vertr.: B. Reichhold u. F. Rusch, Berlin, Luisenstr. 24. Feuerung für flüssige Brennstoffe. 30/4 98. — A 653.",103870,"Chambost, P. J. E. E.",Liverpool,Feuerung für flüssige Brennstoffe.,30/4 98.
30,"103871. Ruthel, H., Erfurt, Metzerstr. 18. Feuerungsanlage. 6/7 98. — A 654.",103871,"Ruthel, H.","Erfurt, Metzerstr. 18.",Feuerungsanlage.,6/7 98.
31,"103872. Marcotty, F., Berlin, Kleiststr. 23. Vorrichtung zum Einlassen von Oberluft bei Feuerungen. 8/9 98. — A 654.",103872,"Marcotty, F.","Berlin, Kleiststr. 23.",Vorrichtung zum Einlassen von Oberluft bei Feuerungen.,8/9 98.
32,"103936. Wolf, E., Wolfshöhe, Bayern. Kesselfeuerung. 11/5 98. — A 680.",103936,"Wolf, E.","Wolfshöhe, Bayern.",Kesselfeuerung.,11/5 98.
33,"103937. Venator, J., Cassel, Weserstr. 16. Schornsteinaufsatz. 15/11 98. — A 654.",103937,"Venator, J.","Cassel, Weserstr. 16.",Schornsteinaufsatz.,15/11 98.
34,"103998. Symon, R. R., London; Vertr.: H. Pataky u. W. Pataky, Berlin, Luisenstr. 25. Vorrichtung zur Regelung des Zuflusses flüssigen oder vergasten Brennstoffes. 24/4 98. — A 696.",103998,"Symon, R. R.",London,Vorrichtung zur Regelung des Zuflusses flüssigen oder vergasten Brennstoffes.,24/4 98.
35,"103999. Wiedenbrück & Wilms, Köln-Ehrenfeld, Grüner Weg 4. Roststab; Zus. z. Pat. 87958. 20/7 98. — A 696.",103999,Wiedenbrück & Wilms,"Köln-Ehrenfeld, Grüner Weg 4.",Roststab,20/7 98.
36,"104000. Wiedenbrück & Wilms, Köln-Ehrenfeld, Grüner Weg 4. Rostanordnung. 20/7 98. — A 696.",104000,Wiedenbrück & Wilms,"Köln-Ehrenfeld, Grüner Weg 4.",Rostanordnung.,20/7 98.
37,"104118. Topf, J. A., & Söhne, Erfurt. Oberluft-Einführung in Kesselflammrohre. 5/6 98. — A 756.",104118,"Topf, J. A., & Söhne",Erfurt.,Oberluft-Einführung in Kesselflammrohre.,5/6 98.
38,"104119. Steckmann, Th., Schlawe i/P. Funkenfänger. 23/8 98. — A 756.",104119,"Steckmann, Th.",Schlawe i/P.,Funkenfänger.,23/8 98.
39,"104201. Vicars der Aeltere, J., Th. Vicars u. J. Vicars der Jüngere, Liverpool; Vertr.: C. H. Knoop, Dresden. Luftvorwärmkammer zur Einführung von Luft über der Rostfläche in die Brennstoffschicht. 9/12 97. — A 756.",104201,"Vicars der Aeltere, J., Th. Vicars u. J. Vicars der Jüngere",Liverpool,Luftvorwärmkammer zur Einführung von Luft über der Rostfläche in die Brennstoffschicht.,9/12 97.
40,"104246. Gehre, M., Rath b/Düsseldorf. Beschickungsvorrichtung. 3/5 98. — A 757.",104246,"Gehre, M.",Rath b/Düsseldorf.,Beschickungsvorrichtung.,3/5 98.
41,"(†) 104247. Schumacher, E., Leer. Dampfkessel-Feuerung. 28/6 98. — A 757.",104247,"Schumacher, E.",Leer.,Dampfkessel-Feuerung.,28/6 98.
42,"104383. Epstein, G. J., Berlin, Spandauerstr. 11. Hohler Rost; Zus. z. Pat. 102762. 24/3 98. — A 757.",104383,"Epstein, G. J.","Berlin, Spandauerstr. 11.",Hohler Rost,24/3 98.
43,"104384. Krüger, A., Hamburg, Glockengießerwall 25. Rauch- und Rußschachtanlage. 16/11 98. — A 757.",104384,"Krüger, A.","Hamburg, Glockengießerwall 25.",Rauch- und Rußschachtanlage.,16/11 98.
44,"104548. Gehre, M., Rath b/Düsseldorf. Beschickungsvorrichtung. 3/5 98. — A 757.",104548,"Gehre, M.",Rath b/Düsseldorf.,Beschickungsvorrichtung.,3/5 98.
45,"104549. Schramm, B., Ilversgehoven b/Erfurt. Gliederkessel aus hufeisenförmigen Kammerelementen; Zus. z. Pat. 98800. 6/8 98. — A 921.",104549,"Schramm, B.",Ilversgehoven b/Erfurt.,Gliederkessel aus hufeisenförmigen Kammerelementen,6/8 98.
46,"104759. Unger, M., Firma, Hannover, Lavestr. 52. Hohle, zur Speisewasservorwärmung oder zur Dampfüberhitzung dienende Rostüberwölbung. 3/7 98. — A 902.",104759,"Unger, M., Firma","Hannover, Lavestr. 52.","Hohle, zur Speisewasservorwärmung oder zur Dampfüberhitzung dienende Rostüberwölbung.",3/7 98.
47,"104760. Sonnenschein, A., Wien; Vertr.: C. Pieper, H. Springmann u. Th. Stort, Berlin, Hindersinstr. 3. Feuerfeste Drehklappe. 3/1 99. — A 882.",104760,"Sonnenschein, A.",Wien,Feuerfeste Drehklappe.,3/1 99.
48,"104761. Schäfer, L., Leipzig, Bayerschestr. 93. Schornsteinaufsatz. 12/1 99. — A 882.",104761,"Schäfer, L.","Leipzig, Bayerschestr. 93.",Schornsteinaufsatz.,12/1 99.
49,"104916. Marek, K., Wien; Vertr.: F. C. Glaser u. L. Glaser, Berlin, Lindenstr. 80. Feuerung. 24/6 97. — A 882.",104916,"Marek, K.",Wien,Feuerung.,24/6 97.
50,"104917. Lehritter, M., Radebeul b/Dresden. Feuerung. 16/3 98. — A 882.",104917,"Lehritter, M.",Radebeul b/Dresden.,Feuerung.,16/3 98.
51,"104918. Donneley, J. G. A., Hamburg, 1. Neumann-",104918,"Donneley, J. G. A.","Hamburg, 1. Neumann-",NaN,NaN
