id,entry,patent_id,name,location,description,date
11,"199 504 (†). Greaser, Daniel Fouse, Munhall, V. St. A.; Vertr.: A. Wiele, Pat.-Anw., Nürnberg. Fangvorrichtung für Aufzüge. 26/3 07. — A 1948.",199504,"Greaser, Daniel Fouse","Munhall, V. St. A.",Fangvorrichtung für Aufzüge.,26/3 07.
12,"199 505. Basarke, Bruno, Chemnitz, Albertstr. 3. Schachtverschluß für Aufzüge. 14/7 07. — A 1948.",199505,"Basarke, Bruno","Chemnitz, Albertstr. 3.",Schachtverschluß für Aufzüge.,14/7 07.
13,"199 596. Smith, William Edward, St. Petersburg; Vertr.: Dr B. Alexander-Katz, Pat.-Anw., Berlin S.W. 13. Fördervorrichtung in senkrechter, geneigter oder wagerechter Bahn. 7/6 07. — A 1947.",199596,"Smith, William Edward",St. Petersburg,"Fördervorrichtung in senkrechter, geneigter oder wagerechter Bahn.",7/6 07.
14,"199 629. Hastenrath, Heinr., Cöln, Drachenfelsstr. 41. Fangvorrichtung für Aufzüge und Fördereinrichtungen. 18/6 07. — A 1994.",199629,"Hastenrath, Heinr.","Cöln, Drachenfelsstr. 41.",Fangvorrichtung für Aufzüge und Fördereinrichtungen.,18/6 07.
15,"199 725. Otis Elevator Company Limited, London; Vertr.: H. Neubart, Pat.-Anw., Berlin S.W. 61. Schaltvorrichtung für elektrische Aufzüge mit Druckknopfsteuerung. 6/3 06. — A 1995.",199725,Otis Elevator Company Limited,London,Schaltvorrichtung für elektrische Aufzüge mit Druckknopfsteuerung.,6/3 06.
16,"199 989. Reno, Jesse Wilford, New-York; Vertr.: P. Müller, Pat.-Anw., Berlin S.W. 61. Treppenaufzug mit an einander gelenkten Stufen. 25/12 06. — A 2044. Für diese Anmeldung ist bei der Prüfung gemäß dem Unionsvertrage vom 20/3 83 / 14/12 00 die Priorität auf Grund der Anmeldung in den Vereinigten Staaten von Amerika vom 11/1 06 anerkannt.",199989,"Reno, Jesse Wilford",New-York,Treppenaufzug mit an einander gelenkten Stufen.,25/12 06.
17,"200 080. Rothehüser, Georg, Werden, Ruhr. Fangvorrichtung für Förderkörbe. 30/4 07. — A 2085.",200080,"Rothehüser, Georg","Werden, Ruhr.",Fangvorrichtung für Förderkörbe.,30/4 07.
18,"200 525. Allgemeine Elektricitäts-Gesellschaft, Berlin. Sicherheitsvorrichtung für elektrisch betriebene Fördermaschinen. 13/5 06. — A 2180.",200525,Allgemeine Elektricitäts-Gesellschaft,Berlin.,Sicherheitsvorrichtung für elektrisch betriebene Fördermaschinen.,13/5 06.
19,"200 606. Jäger, Wilhelm, Halle a/S., Artilleriestr. 6. Fördervorrichtung für Säcke udgl. 29/6 07. A 2179.",200606,"Jäger, Wilhelm","Halle a/S., Artilleriestr. 6.",Fördervorrichtung für Säcke udgl.,29/6 07.
20,"200 607. Mc Cully, Charles, London u. William Farnsworth, Nottingham, Engl.; Vertr.: Dr W. Haußknecht u. B. Fels, Pat.-Anwälte, Berlin W. 9. Fangvorrichtung für Förderanlagen. 19/10 07. — A 2197.",200607,"Mc Cully, Charles, u. William Farnsworth","London, Nottingham, Engl.",Fangvorrichtung für Förderanlagen.,19/10 07.
21,"200 608. Flohr, Carl, Fa, Berlin. Türsperrung an Aufzugs-Schachttüren. 31/12 07. — A 2179.",200608,"Flohr, Carl, Fa",Berlin.,Türsperrung an Aufzugs-Schachttüren.,31/12 07.
22,"200 848. Felten & Guilleaume-Lahmeyerwerke Act.-Ges., Frankfurt a/M. Einrichtung zur Erzielung gleicher Auslaufwege an elektrisch betriebenen Aufzügen und ähnlichen Anlagen. 16/1 06. — A 2229.",200848,Felten & Guilleaume-Lahmeyerwerke Act.-Ges.,Frankfurt a/M.,Einrichtung zur Erzielung gleicher Auslaufwege an elektrisch betriebenen Aufzügen und ähnlichen Anlagen.,16/1 06.
23,"201 284. Schrader, Wolfgang, Berlin, Chausseestr. 35. Paternosteraufzug. 24/11 07. — A 2344.",201284,"Schrader, Wolfgang","Berlin, Chausseestr. 35.",Paternosteraufzug.,24/11 07.
24,"201 571. Brown, Boveri & Cie Akt.-Ges., Mannheim-Käferthal. Steuervorrichtung für Aufzugselektromotoren. 9/1 07. — A 2390.",201571,"Brown, Boveri & Cie Akt.-Ges.",Mannheim-Käferthal.,Steuervorrichtung für Aufzugselektromotoren.,9/1 07.
25,"201 572. Benoit, Georg, Karlsruhe i/B., Hirschstr. 110. Spindelkletteraufzug. 28/5 07. — A 2440.",201572,"Benoit, Georg","Karlsruhe i/B., Hirschstr. 110.",Spindelkletteraufzug.,28/5 07.
26,"201 573. von Forster, Hans, Frankfurt a/M., Roseggerstr. 32. Paternosteraufzug. 5/11 07. — A 2390.",201573,"von Forster, Hans","Frankfurt a/M., Roseggerstr. 32.",Paternosteraufzug.,5/11 07.
27,"201 574. Salau & Birkholz, Essen, Ruhr. Aufschiebevorrichtung für Förderwagen an Förderschächten. 26/2 08. — A 2440.",201574,Salau & Birkholz,"Essen, Ruhr.",Aufschiebevorrichtung für Förderwagen an Förderschächten.,26/2 08.
28,"201 779. The Brown Hoisting Machinery Co., Cleveland, V. St. A.; Vertr.: M. Schmetz, Pat.-Anw. Aachen. Aufzug, insbesondere für Hochöfen 20/4 07. — A 2439.",201779,The Brown Hoisting Machinery Co.,"Cleveland, V. St. A.","Aufzug, insbesondere für Hochöfen",20/4 07.
29,"201 780. Haniel & Lueg, Düsseldorf-Grafenberg. Verriegelbare, durch Gewichts- oder Federdruck selbsttätig ausrückende Aufsetzvorrichtung für Förderkörbe. 2/7 07. — A 2441.",201780,Haniel & Lueg,Düsseldorf-Grafenberg.,"Verriegelbare, durch Gewichts- oder Federdruck selbsttätig ausrückende Aufsetzvorrichtung für Förderkörbe.",2/7 07.
30,"201 781. Flohr, Carl, Fa, Berlin. Sicherheitstürverschluß an Aufzugsschachttüren. 22/2 08. — A 2440.",201781,"Flohr, Carl, Fa",Berlin.,Sicherheitstürverschluß an Aufzugsschachttüren.,22/2 08.
31,"201 911. Weismann, Carl, Cöln, Werderstr. 37. Keil-Fangvorrichtung für Aufzüge und ähnliche Fördereinrichtungen. 27/11 07. — A 2492.",201911,"Weismann, Carl","Cöln, Werderstr. 37.",Keil-Fangvorrichtung für Aufzüge und ähnliche Fördereinrichtungen.,27/11 07.
32,"201 962. Stähler, Heinr., Fa, Niederjeutz i/L. Förderwagen mit auf dem Wagenrahmen drehbar gelagerten, den Kübel tragenden Teil für Hochofenschrägaufzüge, bei denen der Kübel nach dem Auffahren des Wagens in seiner untersten Stellung durch weiteres Nachlassen des Förderseiles in die Lade-Grube gesenkt wird. 19/6 07. — A 2492.",201962,"Stähler, Heinr., Fa",Niederjeutz i/L.,"Förderwagen mit auf dem Wagenrahmen drehbar gelagerten, den Kübel tragenden Teil für Hochofenschrägaufzüge, bei denen der Kübel nach dem Auffahren des Wagens in seiner untersten Stellung durch weiteres Nachlassen des Förderseiles in die Lade-Grube gesenkt wird.",19/6 07.
33,"202 187. Stahl, R., Fa, Stuttgart. Schutzwand-Anordnung für Paternoster-Aufzüge. 3/3 08. — A 2545.",202187,"Stahl, R., Fa",Stuttgart.,Schutzwand-Anordnung für Paternoster-Aufzüge.,3/3 08.
34,"202 281. Heitmann, Eduard, Friedenau b/Berlin, Peter Vischerstr. 8. Seilklemme zur Befestigung des Förderkorbes am Förderseil. 12/3 08. — A 2597.",202281,"Heitmann, Eduard","Friedenau b/Berlin, Peter Vischerstr. 8.",Seilklemme zur Befestigung des Förderkorbes am Förderseil.,12/3 08.
35,"202 651. Flohr, Carl, Fa, Berlin. Entriegelung an Aufzugs-Schachttüren. 31/3 07. — A 2659.",202651,"Flohr, Carl, Fa",Berlin.,Entriegelung an Aufzugs-Schachttüren.,31/3 07.
36,"202 972. Henrard, Samuel, Lüttich; Vertr.: C. Röstel u. R. H. Korn, Pat.-Anwälte, Berlin S.W. 11. Fangvorrichtung für Förderkörbe und ähnliche Einrichtungen. 26/1 07. — A 2759.",202972,"Henrard, Samuel",Lüttich,Fangvorrichtung für Förderkörbe und ähnliche Einrichtungen.,26/1 07.
37,"202 973. Moncheur, Charles, Brüssel; Vertr.: R. Deißler, Dr G. Döllner, M. Seiler u. E. Maemecke, Pat.-Anwälte, Berlin S.W. 61. Vorrichtung zum selbsttätigen Festklemmen von Fahrstühlen bei Seilbrüchen. 16/6 07. — A 2760.",202973,"Moncheur, Charles",Brüssel,Vorrichtung zum selbsttätigen Festklemmen von Fahrstühlen bei Seilbrüchen.,16/6 07.
38,"202 974. Böhme sen., Wilhelm, Oberkassel b/Bonn. Fangvorrichtung für Aufzugs- und Fördereinrichtungen. 13/11 07. — A 2759.",202974,"Böhme sen., Wilhelm",Oberkassel b/Bonn.,Fangvorrichtung für Aufzugs- und Fördereinrichtungen.,13/11 07.
39,"202 975. Flohr, Carl, Fa, Berlin. Sperrung des Schiebers an Basküle- oder ähnlichen Verschlüssen der Aufzugsschachttüren. 26/11 07. — A 2760.",202975,"Flohr, Carl, Fa",Berlin.,Sperrung des Schiebers an Basküle- oder ähnlichen Verschlüssen der Aufzugsschachttüren.,26/11 07.
40,"202 976. Flohr, Carl, Fa, Berlin. Sicherheits-Türverschluß an Aufzugs-Schachttüren. 22/2 08. — A 2760.",202976,"Flohr, Carl, Fa",Berlin.,Sicherheits-Türverschluß an Aufzugs-Schachttüren.,22/2 08.
41,"202 977. Salau & Birkholz, Essen, Ruhr. Reinigungs-vorrichtung für Förderseile. 2/4 08. — A 2759.",202977,Salau & Birkholz,"Essen, Ruhr.",Reinigungs-vorrichtung für Förderseile.,2/4 08.
