id,entry,patent_id,name,location,description,date
11,"20780. — KIRSCHKE, J., und W. KLENKE in Berlin. Auswechselbarer Stiefelabsatz mit oder ohne Sporenkasten. 4. Juli 1882. — A 5583.",20780,"KIRSCHKE, J., und W. KLENKE",Berlin.,Auswechselbarer Stiefelabsatz mit oder ohne Sporenkasten.,4. Juli 1882.
12,"20808. — HOPPE, F., in Frankfurt a. M., Neue Rothehofgasse 12 I. Ventilations - Schuhwerk. 27. April 1882. — A 6983.",20808,"HOPPE, F.","Frankfurt a. M., Neue Rothehofgasse 12 I.",Ventilations - Schuhwerk.,27. April 1882.
13,"20968. — ASSMANN & SÖHNE, F. W., in Lüdenscheid. Verfahren zum Benageln und Bestiften von Sohlen und dazu benutzte Vorrichtungen. 27. Juli 1882. — A 16283.",20968,"ASSMANN & SÖHNE, F. W.",Lüdenscheid.,Verfahren zum Benageln und Bestiften von Sohlen und dazu benutzte Vorrichtungen.,27. Juli 1882.
14,"21070. — GROS, H. C., in Cannstatt, Württemberg. Neuerung an Ausball- oder Glättmaschinen. 19. Juli 1882. — A 17883.",21070,"GROS, H. C.","Cannstatt, Württemberg.",Neuerung an Ausball- oder Glättmaschinen.,19. Juli 1882.
15,"17152. — GRUSON, H., Königl. Kommerzienrath in Buckau - Magdeburg, A. HELLHOFF, ArtillerieOffizier in Mainz, und J. A. HALBMAYR in Marienbad, Böhmen; Vertreter: C. PIEPER in Berlin SW., Gneisenaustr. 109/110. Zeitzünder, deren Funktion durch den Aufschlag des Geschosses oder durch den Stofs im Rohre eingeleitet wird. 1. Dezember 1880. — A 156.",17152,"GRUSON, H., A. HELLHOFF, und J. A. HALBMAYR","Buckau - Magdeburg, Mainz, und Marienbad, Böhmen","Zeitzünder, deren Funktion durch den Aufschlag des Geschosses oder durch den Stofs im Rohre eingeleitet wird.",1. Dezember 1880.
16,"17162. — MALKOFF, A., A. PASKIN, Kaiserl. russ. Obrist, und W. PASKIN, Kaiserl. russ. Hauptmann in St. Petersburg; Vertreter: F. C. GLASER, Kgl. Kommissionsrath in Berlin SW., Lindenstr. 80. Neuerungen an dem unter Nr. 5166 patentirten Repetitionsmechanismus für Hinterlader. 17. Juni 1881. — 156.",17162,"MALKOFF, A., A. PASKIN, und W. PASKIN",St. Petersburg,Neuerungen an dem unter Nr. 5166 patentirten Repetitionsmechanismus für Hinterlader.,17. Juni 1881.
17,"17171. — KIPPER, Th., in Menden, Kreis Iserlohn. Mehrfache Patrone für Handfeuerwaffen. 4. Aug. 1881. — A 261.",17171,"KIPPER, Th.","Menden, Kreis Iserlohn.",Mehrfache Patrone für Handfeuerwaffen.,4. Aug. 1881.
18,"17252. — GRUSON, H., Königl. Kommerzienrath in Buckau-Magdeburg. Veränderungen an den unter Nr. 13843 patentirten KRUPP'schen Neuerungen an Minimalschartenlaffeten. 25. Juni 1880. — A 271.",17252,"GRUSON, H.",Buckau-Magdeburg.,Veränderungen an den unter Nr. 13843 patentirten KRUPP'schen Neuerungen an Minimalschartenlaffeten.,25. Juni 1880.
19,"17381. — LEUE, H., Hofbüchsenmacher in Berlin, Grofse Friedrichstrafse 82. Neuerungen an der Spann- und Verschlufsvorrichtung von LefaucheuxGewehren. 23. März 1881. — A 272.",17381,"LEUE, H.","Berlin, Grofse Friedrichstrafse 82.",Neuerungen an der Spann- und Verschlufsvorrichtung von LefaucheuxGewehren.,23. März 1881.
20,"17396. — DRUSKOVICH, N., in Triest; Vertreter: J. BRANDT in Berlin W., Königgrätzerstr. 131. Lancastergewehr mit am Vorderschaft angebrachter Sicherung und auf dem Kolbenhals angeordnetem Drücker. 19. August 1881. — A 272.",17396,"DRUSKOVICH, N.",Triest,Lancastergewehr mit am Vorderschaft angebrachter Sicherung und auf dem Kolbenhals angeordnetem Drücker.,19. August 1881.
21,"17402. — LORENZ, W., in Karlsruhe i. B. Maschine zum Einsetzen von Zündhütchen in Gewehrpatronen. (Zusatz zu P. R. 15867.) 13. September 1881. — A 213.",17402,"LORENZ, W.",Karlsruhe i. B.,Maschine zum Einsetzen von Zündhütchen in Gewehrpatronen.,13. September 1881.
22,"17418. — MORRIS, R., in Lewisham, Grafschaft Kent, England; Vertreter: F. C. GLASER, Kgl. Kommissions-Rath in Berlin SW., Lindenstr. 80. Infanterie-Ziel-Kontrolscheibe. 22. Mai 1881. — A 229.",17418,"MORRIS, R.","Lewisham, Grafschaft Kent, England",Infanterie-Ziel-Kontrolscheibe.,22. Mai 1881.
23,"17498. — LOEWE & CO., L., in Berlin. GeschofsUmwickelungsmaschine. 1. Juli 1881. — A 243.",17498,"LOEWE & CO., L.",Berlin.,GeschofsUmwickelungsmaschine.,1. Juli 1881.
24,"(†) 17499. — LOEWE & CO., L., in Berlin. Neuerungen an Zündhütchen-Einsetzmaschinen. 3. Juli 1881. — A 320.",17499,"LOEWE & CO., L.",Berlin.,Neuerungen an Zündhütchen-Einsetzmaschinen.,3. Juli 1881.
25,"17607. — VALASSE, L. N., in Fontenay-sous-Bois, Frankreich; Vertreter: C. KESSELER in Berlin SW., Königgrätzerstr. 47. Neuerungen an Gewehrschlössern. 11. Februar 1881. — A 230.",17607,"VALASSE, L. N.","Fontenay-sous-Bois, Frankreich",Neuerungen an Gewehrschlössern.,11. Februar 1881.
26,17609. — SCHWEIZERISCHE INDUSTRIE - GESELLSCHAFT in Neuhausen bei Schaffhausen; Vertreter: WIRTH & CO. in Frankfurt a. M. Gewehrpatronenkasten für Schnellfeuer. 26. Juni 1881. — A 320.,17609,SCHWEIZERISCHE INDUSTRIE - GESELLSCHAFT,Neuhausen bei Schaffhausen,Gewehrpatronenkasten für Schnellfeuer.,26. Juni 1881.
27,"17982. — SCHEUFLER, B., in Berlin W., Leipzigerstrafse 114. Neuerungen an Luftdruckgewehren. 10. August 1881. — A 412.",17982,"SCHEUFLER, B.","Berlin W., Leipzigerstrafse 114.",Neuerungen an Luftdruckgewehren.,10. August 1881.
28,"(†) 18048. — BERGMANN, A., in Titting bei Eichstädt in Bayern. Apparat zum Füllen der Gewehrpatronen. 11. Oktober 1881. — A 320.",18048,"BERGMANN, A.",Titting bei Eichstädt in Bayern.,Apparat zum Füllen der Gewehrpatronen.,11. Oktober 1881.
29,"18074. — QUICK, G., in Buxted Uekfield, Grafschaft Sussex, England; Vertreter: J. BRANDT & G. W. V. NAWROCKI in Berlin W., Leipzigerstrafse 124. Neuerungen an Hinterlade-Geschützen. (Zusatz zu P. R. 12261.) 21. August 1881. — A 357.",18074,"QUICK, G.","Buxted Uekfield, Grafschaft Sussex, England",Neuerungen an Hinterlade-Geschützen.,21. August 1881.
30,"18144. — NORDENFELT, TH., in London; Vertreter: J. MOELLER in Würzburg, Domstrafse 34. Verschlufs für Hinterladungsgeschütze. 28. April 1881. — A 357.",18144,"NORDENFELT, TH.",London,Verschlufs für Hinterladungsgeschütze.,28. April 1881.
31,"18161. — VON DREYSE, F., Königl. Geheimer Kommissionsrath in Sömmerda. Neuerungen an Repetirgewehren. 17. September 1881. — A 398.",18161,"VON DREYSE, F.",Sömmerda.,Neuerungen an Repetirgewehren.,17. September 1881.
32,"(†) 18162. — COLLATH, W., in Firma G. TESCHNER & COMP. in Frankfurt a. O. Durch den Drücker spannbares Schlofs für HinterladeJagdgewehre. 18. September 1881. — A 344.",18162,"COLLATH, W., in Firma G. TESCHNER & COMP.",Frankfurt a. O.,Durch den Drücker spannbares Schlofs für HinterladeJagdgewehre.,18. September 1881.
33,"(†) 18233. — PALLISER, W., in Kensington, Grafschaft Middlesex, England; Vertreter: C. GRONERT in Berlin O., Alexanderstrafse 25. Neuerungen an Apparaten zum Abfeuern von Kanonen. 5. März 1881. — A 440.",18233,"PALLISER, W.","Kensington, Grafschaft Middlesex, England",Neuerungen an Apparaten zum Abfeuern von Kanonen.,5. März 1881.
