id,entry,patent_id,name,location,description,date
11,"142032. International Chemical Company, New-York; Vertr.: O. R. Schulz, Pat. = Anw., Berlin W. 62. Verfahren zur Wiedergewinnung des beim Rösten und Auslaugen von Schwefelerzen angewandten Natriumbisulfates mit Hilfe des in den Erzen enthaltenen Schwefels. 31/10 01. — A 1146.",142032,International Chemical Company,New-York,Verfahren zur Wiedergewinnung des beim Rösten und Auslaugen von Schwefelerzen angewandten Natriumbisulfates mit Hilfe des in den Erzen enthaltenen Schwefels.,31/10 01
12,"142231. Projahn, Fritz, Stolberg, Rhld. Verfahren zur Verarbeitung stark eisenhaltiger Zink= erze mittels eines erhitzten reduzierenden Gasstroms. 4/11 00. — A 1146.",142231,"Projahn, Fritz","Stolberg, Rhld.",Verfahren zur Verarbeitung stark eisenhaltiger Zinkerze mittels eines erhitzten reduzierenden Gasstroms.,4/11 00
13,"142433. Luis, Cäsar Gustav, London; Vertr.: A. Specht, Pat.-Anw., Hamburg 1. Verfahren zum elektrolytischen Entzinnen von Weißblechab= fällen und zur gleichzeitigen Erzeugung von elektrischer Energie. 1/3 00. — A 1043.",142433,"Luis, Cäsar Gustav",London,Verfahren zum elektrolytischen Entzinnen von Weißblechabfällen und zur gleichzeitigen Erzeugung von elektrischer Energie.,1/3 00
14,"142434 (†). Kaiser, Karl, Berlin, Huttenstr. 12—16. Verfahren zur Chlorierung gemischter Erze. 27/6 02. — A 1043.",142434,"Kaiser, Karl","Berlin, Huttenstr. 12—16",Verfahren zur Chlorierung gemischter Erze.,27/6 02
15,"142435. von Zelewski, Roman, Birkengang b/Stol= berg, Rhld. Röstöfen mit drehbarem, ringför= migem Herd. 17/8 02. — A 1146.",142435,"von Zelewski, Roman","Birkengang b/Stolberg, Rhld.","Röstöfen mit drehbarem, ringförmigem Herd.",17/8 02
16,"142932. Gesellschaft des Emser Blei- und Silberwerks, Ems. Verfahren zur Abröstung von Schwe= fel=, Arsen= und Antimonmetallen. 1/6 00. — A 1201.",142932,Gesellschaft des Emser Blei- und Silberwerks,Ems,"Verfahren zur Abröstung von Schwefel=, Arsen= und Antimonmetallen.",1/6 00
17,"142933. Gasch, August, München-Ost, Pariserstr. 44. Verfahren zum Entzinken von zinkhaltigen Kiesabbränden. 21/9 99. — A 1201.",142933,"Gasch, August","München-Ost, Pariserstr. 44",Verfahren zum Entzinken von zinkhaltigen Kiesabbränden.,21/9 99
18,"143391. Herrenschmidt, Henri Louis, Paris; Vertr.: C. Fehlert u. G. Loubier, Pat.-Anwälte, Berlin N.W. 7. Verfahren zur Behandlung schwefelarmer Nickelerze. 30/12 00. — A 1287,",143391,"Herrenschmidt, Henri Louis",Paris,Verfahren zur Behandlung schwefelarmer Nickelerze.,30/12 00
19,"143520. Hannes, William Frederick, Deming, V. St. A.; Vertr.: H. Neubart, Pat.-Anw., u. F. Kollm, Berlin N.W. 6. Schachtofen mit getrennter Zuführung von Erz und Brennstoff. 14/5 02. — A 1362.",143520,"Hannes, William Frederick","Deming, V. St. A.",Schachtofen mit getrennter Zuführung von Erz und Brennstoff.,14/5 02
20,"143740. The Nichols Chemical Co., New-York; Vertr.: Pat.-Anwälte Dr R. Wirth, Frankfurt a/M. 1 u. W. Dame, Berlin N.W. 6. Röstofen mit mehreren übereinander angeordneten Herden. 19/10 02. — A 1362.",143740,The Nichols Chemical Co.,New-York,Röstofen mit mehreren übereinander angeordneten Herden.,19/10 02
21,"144063. Martino, Frederick William, Sheffield, Engl.; Vertr.: A. Rohrbach, M. Meyer u. W. Bindewald, Pat.-Anwälte, Erfurt. Verfahren zum Ausfällen der Metalle, insbesondere der Edelmetalle aus ihren Lösungen mittels Schwefelwasser= stoffes. 27/9 01. — A 1382.",144063,"Martino, Frederick William","Sheffield, Engl.","Verfahren zum Ausfällen der Metalle, insbesondere der Edelmetalle aus ihren Lösungen mittels Schwefelwasserstoffes.",27/9 01
22,"144282. Laszczynski, Dr Stanislaw, Miedzianka b/Kielce, Russ. Polen; Vertr.: Th. Hauske, Pat.-Anw., Berlin S.W. 61. Verfahren der elektrolytischen Ge= winnung von Metallen, insbesonders Kupfer und Zink aus ihren Erzen mittels unlöslicher Anoden. 7/9 02. — A 1457.",144282,"Laszczynski, Dr Stanislaw","Miedzianka b/Kielce, Russ. Polen","Verfahren der elektrolytischen Gewinnung von Metallen, insbesonders Kupfer und Zink aus ihren Erzen mittels unlöslicher Anoden.",7/9 02
23,"144667. Borchers, Dr Wilhelm, Ludwigsallee 15, u. Lorenz Stockem, Pontstr. 64, Aachen. Verfahren zur elektrolytischen Gewinnung von metalli= schem Calcium. 1/7 02. — A 1457.",144667,"Borchers, Dr Wilhelm, u. Lorenz Stockem","Ludwigsallee 15, Pontstr. 64, Aachen",Verfahren zur elektrolytischen Gewinnung von metallischem Calcium.,1/7 02
24,"144991. Frasch, Hans Albert, Hamilton, Can.; Vertr : M. Schmetz, Pat.-Anw., Aachen. Verfahren zur elektrolytischen Metallgewinnung aus Erzen unter Anwendung stark durchlässiger Dia= phragmen und einer Alkali= oder Ammo= niumsalzlösung als Elektrolyt. 18/12 00. — A 1642.",144991,"Frasch, Hans Albert","Hamilton, Can.",Verfahren zur elektrolytischen Metallgewinnung aus Erzen unter Anwendung stark durchlässiger Diaphragmen und einer Alkali= oder Ammoniumsalzlösung als Elektrolyt.,18/12 00
25,"144992. Gin, Gustave, u. Société Anonyme la Mé= tallurgie Nouvelle, Paris; Vertr.: Dr W. Häberlein, Pat -Anw., Friedenau. Verfahren zur Gewin= nung von Kupfersulfat aus Schwefelerzen. 21/3 02. — A 1642.",144992,"Gin, Gustave, u. Société Anonyme la Métallurgie Nouvelle",Paris,Verfahren zur Gewinnung von Kupfersulfat aus Schwefelerzen.,21/3 02
26,"144993. Schwarz, Arthur, Frankfurt a/M., Fahr= gasse 43. Schachtofen zum Brennen, Rösten und Sintern von Erzen mit abnehmbaren Gußeisenwänden. 11/4 02. — A 1672.",144993,"Schwarz, Arthur","Frankfurt a/M., Fahrgasse 43","Schachtofen zum Brennen, Rösten und Sintern von Erzen mit abnehmbaren Gußeisenwänden.",11/4 02
27,"144994. The Cadmium and Zinc Ores Products Syn= dicate Limited, London; Vertr.: C Fehlert, G. Lou= bier, Fr. Harmsen u. A. Büttner, Pat.-Anwälte, Ber= lin N.W. 7. Verfahren zum Auffangen des aus Wind= oder Schachtöfen bei dem Ver= schmelzen zinkhaltiger Schwefelerze erhalte= nen Flugstaubes udgl. mittels einer Flüssig= keit. 24/2 03. — A 1642.",144994,The Cadmium and Zinc Ores Products Syndicate Limited,London,Verfahren zum Auffangen des aus Wind= oder Schachtöfen bei dem Verschmelzen zinkhaltiger Schwefelerze erhaltenen Flugstaubes udgl. mittels einer Flüssigkeit.,24/2 03
28,"145820. Escales, Dr Richard, München, Werneckstr. 15. Verfahren zur Herstellung von Metallen oder Metalloiden oder Legierungen derselben. 19/4 02. A 1771.",145820,"Escales, Dr Richard","München, Werneckstr. 15",Verfahren zur Herstellung von Metallen oder Metalloiden oder Legierungen derselben.,19/4 02
29,"145926. Vermont, Victor, Paris; Vertr.: Rud. Schmidt, Pat.-Anw., Dresden. Verfahren zur Gewinnung von Zinksulfid aus Zinkerzen bei ihrer Auslaugung mittels Ammoniak. 14/12 01. — A 1672.",145926,"Vermont, Victor",Paris,Verfahren zur Gewinnung von Zinksulfid aus Zinkerzen bei ihrer Auslaugung mittels Ammoniak.,14/12 01
30,"146503. Siemens & Halske Akt.-Ges., Berlin. Ver= fahren zur Herstellung von metallisch reinem Thorium oder Yttrium oder Legierungen dieser Metalle. 20/11 00. — A 1772.",146503,Siemens & Halske Akt.-Ges.,Berlin,Verfahren zur Herstellung von metallisch reinem Thorium oder Yttrium oder Legierungen dieser Metalle.,20/11 00
31,"146668. Blackmore, Henry Spencer, Mount Vernon, V. St. A.; Vertr.: Fr. Meffert u. Dr L. Sell, Pat.= Anwälte, Berlin N.W. 7. Verfahren zur Reduk= tion von Metalloxyden durch Metallcarbide in Gegenwart eines Flußmittels. 29/5 01. — A 1772.",146668,"Blackmore, Henry Spencer","Mount Vernon, V. St. A.",Verfahren zur Reduktion von Metalloxyden durch Metallcarbide in Gegenwart eines Flußmittels.,29/5 01
32,"146669. Hill, John J., Denver, V. St. A.; Vertr.: M. Hirschlaff, Pat.-Anw., Berlin N.W. 7. Amal= gamiervorrichtung, bei welcher der goldfüh= rende Schlamm in offenen Trögen exzentrisch gelagerte und mit Längsrippen oder Schau= feln versehene amalgamierte Kupfertrom=",146669,"Hill, John J.","Denver, V. St. A.","Amalgamiervorrichtung, bei welcher der goldführende Schlamm in offenen Trögen exzentrisch gelagerte und mit Längsrippen oder Schaufeln versehene amalgamierte Kupfertrom=",NaN
