id,entry,patent_id,name,location,description,date
11,"247 100. Badische Anilin- & Soda-Fabrik, Ludwigs= hafen a/Rh. Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen= oder Schwefelfarbstoffen mittels Formal= dehydsulfoxylate bzw. Formaldehydhydro= sulfite oder Hydrosulfite oder anderer Re= duktionsmittel; Zus. z. Pat. 231 543. 28/7 10. — A 1208.",247100,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh.,Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate bzw. Formaldehydhydrosulfite oder Hydrosulfite oder anderer Reduktionsmittel,28/7 10
12,"247 101. Badische Anilin- & Soda-Fabrik, Ludwigs= hafen a/Rh. Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen= oder Schwefelfarbstoffen mittels Formal= dehydsulfoxylate bzw. Formaldehydhydro= sulfite oder Hydrosulfite oder anderer Re= duktionsmittel; Zus. z. Pat. 231 543. 7/8 10. — A 1208.",247101,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh.,Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate bzw. Formaldehydhydrosulfite oder Hydrosulfite oder anderer Reduktionsmittel,7/8 10
13,"247 224. Bondy, Robert, Forst i/L., Sorauerstr. 31. Herstellung mehrfarbiger Effekte auf ge= färbten gemischten Geweben durch einmaligen Ätzdruck mit einer Druckwalze. 19/7 10 — A 1208.",247224,"Bondy, Robert","Forst i/L., Sorauerstr. 31.",Herstellung mehrfarbiger Effekte auf gefärbten gemischten Geweben durch einmaligen Ätzdruck mit einer Druckwalze.,19/7 10
14,"247 241. Chemische Fabrik Grünau Landshoff & Meyer Akt.-Ges., Grünau b/Berlin. Verfahren zum Bedrucken von Gewebebahnen aus pflanz= lichen oder tierischen Fasern. 18/7 11. — A 1208.",247241,Chemische Fabrik Grünau Landshoff & Meyer Akt.-Ges.,Grünau b/Berlin.,Verfahren zum Bedrucken von Gewebebahnen aus pflanzlichen oder tierischen Fasern.,18/7 11
15,"247 773. Schmid, Gebr., Basel, Schweiz; Vertr.; A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 11. Verfahren zum Seifen von bedruckten Geweben. 12/2 11. — A 1356.",247773,"Schmid, Gebr.","Basel, Schweiz",Verfahren zum Seifen von bedruckten Geweben.,12/2 11
16,"248 250. Farbwerke vorm. Meister Lucius & Brüning, Höchst a/M. Verfahren zur Erzeugung von gelben Tönen auf der Faser. 24/6 11. — A 1406.",248250,Farbwerke vorm. Meister Lucius & Brüning,Höchst a/M.,Verfahren zur Erzeugung von gelben Tönen auf der Faser.,24/6 11
17,"248 946. Farbenfabriken vorm. Friedr. Bayer & Co., Elberfeld. Verfahren zur Herstellung von Fäden mit Metallglanz oder Metallfäden bzw. -streifen mit einem Überzug aus Zelluloseacetat; Zus. z. Pat. 243 068. 14/5 09. — A 1555.",248946,Farbenfabriken vorm. Friedr. Bayer & Co.,Elberfeld.,Verfahren zur Herstellung von Fäden mit Metallglanz oder Metallfäden bzw. -streifen mit einem Überzug aus Zelluloseacetat,14/5 09
18,"249 327. Freiberger, Moritz, Charlottenburg, Tren= delenburgstr. 1. Verfahren zum Weiß- bzw. Buntätzen mit oxydierbaren Farbstoffen, insbesondere Indigo, gefärbter Ware mit Stickstoffsauerstoffverbindungen; Zus. z. Pat. 228 694. 28/3 11. — A 1654.",249327,"Freiberger, Moritz","Charlottenburg, Trendelenburgstr. 1.","Verfahren zum Weiß- bzw. Buntätzen mit oxydierbaren Farbstoffen, insbesondere Indigo, gefärbter Ware mit Stickstoffsauerstoffverbindungen",28/3 11
19,"249 542. Badische Anilin- & Soda-Fabrik, Ludwigs= hafen a/Rh. Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen= oder Schwefelfarbstoffen mittels Formal= dehydsulfoxylate, Formaldehydhydrosulfite, Hydrosulfite oder anderer Reduktions= mittel; Zus. z. Pat. 231 543. 3/7 10. — A 1707.",249542,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh.,"Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate, Formaldehydhydrosulfite, Hydrosulfite oder anderer Reduktionsmittel",3/7 10
20,"249 543. Badische Anilin- & Soda-Fabrik, Ludwigs= hafen a/Rh. Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen= oder Schwefelfarbstoffen mittels Formal= dehydsulfoxylate, Formaldehydhydrosulfite, Hydrosulfite oder anderer Reduktionsmittel; Zus. z. Pat. 231 543. 21/7 10. — A 1707.",249543,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh.,"Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate, Formaldehydhydrosulfite, Hydrosulfite oder anderer Reduktionsmittel",21/7 10
21,"250 084. Badische Anilin- & Soda-Fabrik, Ludwigs= hafen a/Rh. Verfahren zum Reservieren von Küpenfarbstoffen; Zus. z. Pat. 231 543. 29/9 10. — A 1807.",250084,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh.,Verfahren zum Reservieren von Küpenfarbstoffen,29/9 10
22,"250 303. Freiberger, Moritz, Charlottenburg, Tren= delenburgstr. 1. Verfahren zum Weiß- bzw. Buntätzen mit oxydierbaren Farbstoffen, insbesondere Indigo, gefärbter Ware mittels Stickstoffsauerstoffverbindungen; Zus. z. Pat. 228 694. 12/5 11. — A 1840.",250303,"Freiberger, Moritz","Charlottenburg, Trendelenburgstr. 1.","Verfahren zum Weiß- bzw. Buntätzen mit oxydierbaren Farbstoffen, insbesondere Indigo, gefärbter Ware mittels Stickstoffsauerstoffverbindungen",12/5 11
23,"252 267. Leopold Cassella & Co. G. m. b. H., Frank= furt a/M. Verfahren zum Drucken von Hy= dron- und Schwefelfarbstoffen. 28/12 11. — A 2217.",252267,Leopold Cassella & Co. G. m. b. H.,Frankfurt a/M.,Verfahren zum Drucken von Hydron- und Schwefelfarbstoffen.,28/12 11
24,"253 155. Pomeranz, Hirsch, Mülhausen i/Els., Syphon= staden 1. Verfahren zum Ätzen von küpen= blaugefärbtem Stoff auf dem Reduktions= wege. 25/4 12. — A 2399.",253155,"Pomeranz, Hirsch","Mülhausen i/Els., Syphonstaden 1.",Verfahren zum Ätzen von küpenblaugefärbtem Stoff auf dem Reduktionswege.,25/4 12
25,"253 293. Farbenfabriken vorm. Friedr. Bayer & Co., Leverkusen b/Cöln a. Rh. u. Elberfeld. Verfahren zur Erzeugung echter grauer Töne im Zeug= druck. 6/2 12. — A 2399.",253293,Farbenfabriken vorm. Friedr. Bayer & Co.,Leverkusen b/Cöln a. Rh. u. Elberfeld.,Verfahren zur Erzeugung echter grauer Töne im Zeugdruck.,6/2 12
26,"254 090. Leopold Cassella & Co. G. m. b. H., Frank= furt a/M. Verfahren zur Herstellung ge= musterter Florware. 12/11 11. — A 2579.",254090,Leopold Cassella & Co. G. m. b. H.,Frankfurt a/M.,Verfahren zur Herstellung gemusterter Florware.,12/11 11
27,"255 023. Farbenfabriken vorm. Friedr. Bayer & Co., Leverkusen b/Cöln a. Rh. u. Elberfeld. Verfahren zur Illuminierung von Hydrosulfitätzen mit basischen Farbstoffen. 14/12 10.",255023,Farbenfabriken vorm. Friedr. Bayer & Co.,Leverkusen b/Cöln a. Rh. u. Elberfeld.,Verfahren zur Illuminierung von Hydrosulfitätzen mit basischen Farbstoffen.,14/12 10
