id,entry,patent_id,name,location,description,date
14,"42 225. — CEDERVALL, F. R., in Gothenburg, Karl Johansgatan 26, Schweden; Vertreter: C. FEH-LERT & G. LOUBIER, i. F.: C. KESSELER in Berlin SW., Anhaltstrafse 6. Schutzbüchse und Oelbehälter für Schiffsschraubenlager. 14. Juli 1887.",42225,"CEDERVALL, F. R.","Gothenburg, Karl Johansgatan 26, Schweden",Schutzbüchse und Oelbehälter für Schiffsschraubenlager,14. Juli 1887
15,"42 288. — MAXIM, H. ST., in London; Vertreter: ROBERT R. SCHMIDT in Berlin SW., König-grätzerstr. 43. Neuerungen an Torpedos. 18. Juni 1887.",42288,"MAXIM, H. ST.",London,Neuerungen an Torpedos,18. Juni 1887
16,"42 291. — MARTH, R., in Berlin W., Kanonier-strafse 42 II. Zusammenlegbares Boot. 16. Juli 1887.",42291,"MARTH, R.","Berlin W., Kanonierstrafse 42 II",Zusammenlegbares Boot,16. Juli 1887
17,"42 411. — MERKL, J. B. H., in Nürnberg. Neuerung an Ruderapparaten mit Jalousieklappen. 19. Juli 1887.",42411,"MERKL, J. B. H.",Nürnberg,Neuerung an Ruderapparaten mit Jalousieklappen,19. Juli 1887
18,"38 760. — BUGGENHAGEN, GEBR., Hofschlächter-meister in Berlin W., Potsdamerstrafse 4. Wurst-stopfmaschine. 1. Mai 1886. — A 321.",38760,"BUGGENHAGEN, GEBR.","Berlin W., Potsdamerstrafse 4",Wurststopfmaschine,1. Mai 1886
19,"39 065. — WACHTEL, PH., in Frankfurt a. M., Schul-strafse 3. Fleischwiegemaschine mit auf oscilli-rendem Schlitten rotirendem Klotze. (II. Zusatz zum Patent 29 717.) 12. August 1886. — A 369.",39065,"WACHTEL, PH.","Frankfurt a. M., Schulstrafse 3",Fleischwiegemaschine mit auf oscillirendem Schlitten rotirendem Klotze,12. August 1886
20,"39 071. — HILLIGER, M., in Dohna. Apparat zur Entschleimung von Därmen. 24. Oktober 1886. — A 370.",39071,"HILLIGER, M.",Dohna,Apparat zur Entschleimung von Därmen,24. Oktober 1886
21,"39 437. — BACKHAUSS, J., in Gotha, Jüdenstrafse 11. Neuerungen an einer Kreismesser-Fleisch- und Würfelschneidemaschine. 13. Februar 1886. — A 399.",39437,"BACKHAUSS, J.","Gotha, Jüdenstrafse 11",Neuerungen an einer Kreismesser-Fleisch- und Würfelschneidemaschine,13. Februar 1886
22,"(†) 39 641. — BÜLDGE, F. und E. HILDEBRANDT in Berlin N., Nordufer 4. Neuerung an Fleischmühlen. 19. Oktober 1886. — A 443.",39641,"BÜLDGE, F. und E. HILDEBRANDT","Berlin N., Nordufer 4",Neuerung an Fleischmühlen,19. Oktober 1886
23,"(†) 39 776. — BÜLDGE, F. und E. HILDEBRANDT in Berlin N., Nordufer 4. Neuerung an Fleischmühlen. 14. Dezember 1886. — A 460.",39776,"BÜLDGE, F. und E. HILDEBRANDT","Berlin N., Nordufer 4",Neuerung an Fleischmühlen,14. Dezember 1886
24,"40 400. — SCHMIDT, G. P., in Eisenhüttenwerk Schmiedeberg, Sachsen. Spreizapparat für Grofs-vieh. 11. Dezember 1886. — A 629.",40400,"SCHMIDT, G. P.","Eisenhüttenwerk Schmiedeberg, Sachsen",Spreizapparat für Grofsvieh,11. Dezember 1886
25,"40 408. — BORCHERS & JÜRGES in Berlin NO., Landsbergerstrafse 75. Getriebe für Wurststopf-maschinen. 6. Februar 1887. — A 590.",40408,BORCHERS & JÜRGES,"Berlin NO., Landsbergerstrafse 75",Getriebe für Wurststopfmaschinen,6. Februar 1887
26,"41 015. — HEYLANDT, O., & UNGNADE in Halle a. d. S. Fleischschneidemaschine. 1. Januar 1887. — A 798.",41015,"HEYLANDT, O., & UNGNADE",Halle a. d. S.,Fleischschneidemaschine,1. Januar 1887
27,"41 953. — HÜBNER, R., in Berlin, Naunynstrafse 56. Neuerungen an Fleischmühlen. 25. November 1886.",41953,"HÜBNER, R.","Berlin, Naunynstrafse 56",Neuerungen an Fleischmühlen,25. November 1886
28,"41 962. — BÜLDGE, F., und E. HILDEBRANDT in Berlin. Spiralig gekrümmte Messer bei Fleisch-schneidemaschinen. 30. Juni 1887.",41962,"BÜLDGE, F., und E. HILDEBRANDT",Berlin,Spiralig gekrümmte Messer bei Fleischschneidemaschinen,30. Juni 1887
29,"42 173. — SCHEFFEL, W., in Remscheid. Neuerung an Fleischhackmaschinen. (Zusatz zum Patent 38 398.) 2. November 1886.",42173,"SCHEFFEL, W.",Remscheid,Neuerung an Fleischhackmaschinen,2. November 1886
30,"42 294. — HEES & WILBERG in Magdeburg, Kron-prinzenstr. 1. Blockbewegung an Fleischwiege-maschinen. 17. April 1887.",42294,HEES & WILBERG,"Magdeburg, Kronprinzenstr. 1",Blockbewegung an Fleischwiegemaschinen,17. April 1887
31,"42 446. — VOGEL, TH., in Saalfeld a. S. Wiege-hackmesser. 9. Juni 1887.",42446,"VOGEL, TH.",Saalfeld a. S.,Wiegehackmesser,9. Juni 1887
