id,entry,patent_id,name,location,description,date
11,"42 041. — WING, L. J., und TH. A. RICHARDS in New-York, V. St. A.; Vertreter: BRYDGES & CO. in Berlin SW., Königgrätzerstrafse 101. Dampfmaschine mit schwingenden Cylindern. 24. Mai 1887. — A 139.",42041,"WING, L. J., und TH. A. RICHARDS","New-York, V. St. A.",Dampfmaschine mit schwingenden Cylindern,24. Mai 1887
12,"(†) 42 211. — FRENZEL, CH. F., in Chemnitz, Brückenstrafse 18. Befestigung von Cylinderdeckeln. 4. August 1887. — A 69.",42211,"FRENZEL, CH. F.","Chemnitz, Brückenstrafse 18",Befestigung von Cylinderdeckeln,4. August 1887
13,"42 238. — CRAIG, W., in Brooklyn, V. St. A.; Vertreter: F. ENGEL in Hamburg. Kondensator für direkt wirkende Dampfpumpen und Dampfmaschinen. 10. Juni 1887. — A 121.",42238,"CRAIG, W.","Brooklyn, V. St. A.",Kondensator für direkt wirkende Dampfpumpen und Dampfmaschinen,10. Juni 1887
14,"42 433. — SMITH, E. ST., und R. V. PIERCE in Buffalo, New-York, V. St. A.; Vertreter: WIRTH & CO. in Frankfurt a. M. Halbkugelige Dampfmaschine. 20. Juli 1887. — A 244.",42433,"SMITH, E. ST., und R. V. PIERCE","Buffalo, New-York, V. St. A.",Halbkugelige Dampfmaschine,20. Juli 1887
15,"42 582. — LEUTERT, E., in Halle a. S.-Giebichenstein. Trapezschieber - Steuerung. 26. August 1887. — A 180.",42582,"LEUTERT, E.",Halle a. S.-Giebichenstein,Trapezschieber - Steuerung,26. August 1887
16,"42 583. — SCHMIDT, WILH., in Halberstadt, Plantagenstrafse 8. Neuerung an einem mit dem Dampferzeuger verbundenen Kleinmotor. (Zusatz zum Patent 40 162.) 1. September 1887. — A 180.",42583,"SCHMIDT, WILH.","Halberstadt, Plantagenstrafse 8",Neuerung an einem mit dem Dampferzeuger verbundenen Kleinmotor,1. September 1887
17,"(†) 42 781. — KRUMBHORN, E., in Aachen. Dampfabsperrvorrichtung für Dampfmaschinen. 10. Juni 1887. — A 319.",42781,"KRUMBHORN, E.",Aachen,Dampfabsperrvorrichtung für Dampfmaschinen,10. Juni 1887
18,"(†) 42 787. — HENZE JR., J., und A. TÜRPE in Dresden. Steuerung für die Dampfeinlafsschieber an rotirenden Maschinen mit radialen Fallschiebern. 29. Juni 1887. — A 306.",42787,"HENZE JR., J., und A. TÜRPE",Dresden,Steuerung für die Dampfeinlafsschieber an rotirenden Maschinen mit radialen Fallschiebern,29. Juni 1887
19,"42 813. — SCHMIDT, W., in Halberstadt, Plantagenstrafse 8. Mechanismus zur Regelung der Dampfzuströmung bei Dampfmaschinen. (I. Zusatz zum Patent 39 574.) 17. September 1887. — A 320.",42813,"SCHMIDT, W.","Halberstadt, Plantagenstrafse 8",Mechanismus zur Regelung der Dampfzuströmung bei Dampfmaschinen,17. September 1887
20,"(†) 42 820. — MORRISON, J. J., in Oliveria, J. W. JUDY in Farmersville, N. T. HICKS in Farmersville und J. B. HARRIS in Terrell, Texas, V. St. A.; Vertreter: F. C. GLASER, Königl. Kommissionsrath in Berlin SW., Lindenstr. 80. Dampfmaschine mit drei Kolben. 5. Oktober 1886. — A 306.",42820,"MORRISON, J. J., J. W. JUDY, N. T. HICKS und J. B. HARRIS","Oliveria, Farmersville, Farmersville und Terrell, Texas, V. St. A.",Dampfmaschine mit drei Kolben,5. Oktober 1886
21,"42 831. — SIEPERMANN, A., in Barmen - Wichlinghausen. Zwangläufige Steuerung für Dampfmaschinen. 29. September 1887. — A 320.",42831,"SIEPERMANN, A.",Barmen - Wichlinghausen,Zwangläufige Steuerung für Dampfmaschinen,29. September 1887
22,"42 832. — SPIES SÖHNE, FRIEDR., in Barmen. Zwangläufige Ventilsteuerung. 2. Oktober 1887. — A 321.",42832,"SPIES SÖHNE, FRIEDR.",Barmen,Zwangläufige Ventilsteuerung,2. Oktober 1887
23,"42 863. — SEIFFERT, K., in Leipzig, Thalstrafse Nr. 25 II. Zwangläufige Ventilsteuerung. 14. September 1887. — A 307.",42863,"SEIFFERT, K.","Leipzig, Thalstrafse Nr. 25 II",Zwangläufige Ventilsteuerung,14. September 1887
24,"42 878. — SCHMIDT, W., in Halberstadt, Plantagenstrafse 8. Mechanismus zur Regelung der Dampfzuströmung bei Dampfmaschinen. (II. Zusatz zum Patent 39 574.) 17. September 1887. — A 320.",42878,"SCHMIDT, W.","Halberstadt, Plantagenstrafse 8",Mechanismus zur Regelung der Dampfzuströmung bei Dampfmaschinen,17. September 1887
25,"42 886. — WISKE, F., in Barum bei Braunschweig. Auslafssteuerung an Dampfmaschinen. 2. August 1887. — A 339.",42886,"WISKE, F.",Barum bei Braunschweig,Auslafssteuerung an Dampfmaschinen,2. August 1887
26,"42 930. — MAACK, G., in Köln. Hammer-Anordnung bei TREMPER'schen Regulirapparaten. 9. September 1887. — A 340.",42930,"MAACK, G.",Köln,Hammer-Anordnung bei TREMPER'schen Regulirapparaten,9. September 1887
27,"(†) 43 016. — KLEIN, J., Frankenthaler Maschinenund Armatur-Fabrik in Frankenthal, Rheinpfalz. Steuerung für sogenannte Duplex-Dampfpumpen. 20. August 1887. — A 307.",43016,"KLEIN, J., Frankenthaler Maschinenund Armatur-Fabrik","Frankenthal, Rheinpfalz",Steuerung für sogenannte Duplex-Dampfpumpen,20. August 1887
28,"43 051. — RAITHEL, E., in Berneck. Dampfmotor für Dreiräder. 30. August 1887. — A 340.",43051,"RAITHEL, E.",Berneck,Dampfmotor für Dreiräder,30. August 1887
29,"43 188. — MUELLER, O. H., in Gmunden; Vertreter: F. ENGEL in Hamburg. Dampfmaschine mit drei- oder vierstufiger Expansion. 13. Juli 1887. — A 340.",43188,"MUELLER, O. H.",Gmunden,Dampfmaschine mit drei- oder vierstufiger Expansion,13. Juli 1887
30,"43 224. — BÖHNER, LUD., in Nürnberg. Drehbares, vom Regulator beeinflufstes Präzisionsventil für Dampfmaschinen. 14. Mai 1887. — A 341.",43224,"BÖHNER, LUD.",Nürnberg,"Drehbares, vom Regulator beeinflufstes Präzisionsventil für Dampfmaschinen",14. Mai 1887
31,"43 339. — MÖLLER, K. & TH., in Kupferhammer bei Brackwede i. W. Steuerung von Maschinen mittelst des Arbeitskolbens. (IV. Zusatz zum Patent 39 953.) 19. Juli 1887. — A 368.",43339,"MÖLLER, K. & TH.",Kupferhammer bei Brackwede i. W.,Steuerung von Maschinen mittelst des Arbeitskolbens,19. Juli 1887
32,"43 353. — LAUGALL, M. H., in Berlin N., Fennstrafse 21. Vom Regulator beeinflufster Regulirapparat für Dampfmaschinen. 26. Oktober 1887. — A 368.",43353,"LAUGALL, M. H.","Berlin N., Fennstrafse 21",Vom Regulator beeinflufster Regulirapparat für Dampfmaschinen,26. Oktober 1887
33,"(†) 43 496. — RADEMACHER, J., in Berlin, Elsasserstrafse 29, und F. VOSS in Köln a. Rh., Venloerstrafse 14. Expansions - Regulirapparat für Dampfmaschinen. 25. Mai 1887. — A 435.",43496,"RADEMACHER, J., und F. VOSS","Berlin, Elsasserstrafse 29, und Köln a. Rh., Venloerstrafse 14",Expansions - Regulirapparat für Dampfmaschinen,25. Mai 1887
34,"43 575. — PFAFF, C., Professor in Wien IX., Währingstrafse 59; Vertreter: Firma CARL PIEPER in Berlin SW., Gneisenaustrafse 110. Präzisionssteuerung für Dampfmaschinen. 23. Juli 1887. — A 436.",43575,"PFAFF, C.","Wien IX., Währingstrafse 59",Präzisionssteuerung für Dampfmaschinen,23. Juli 1887
