id,entry,patent_id,name,location,description,date
25,"119290. Robin, J. Th., New-York; Vertr.: E. Dalchow, Pat.-Anw., Berlin N.W. 6. Korsettverschluß. 21/11 99. — A 627.",119290,"Robin, J. Th.",New-York,Korsettverschluß,21/11 99
26,"119367. Wagener & Schilling, Oberkaufungen b/Kassel. Korsettschließe. 29/5 00. — A 671.",119367,Wagener & Schilling,Oberkaufungen b/Kassel,Korsettschließe,29/5 00
27,"120178 (†). Hime, R., Briarleigh; Vertr.: A. Gerson u. G. Sachse, Pat.-Anwälte, Berlin S.W. 48. Ga= maschenverschluß. 3/6 00. — A 837.",120178,"Hime, R.",Briarleigh,Ga= maschenverschluß,3/6 00
28,"120871 (†). Galli, A., O. Mohr u. E. Trumpf, Halber= stadt. Verschluß für Beinkleider. 15/4 00. — A 837.",120871,"Galli, A., O. Mohr u. E. Trumpf",Halber= stadt,Verschluß für Beinkleider,15/4 00
29,"120973. Doolittle, J. P., East Toronto; Vertr.: Dr R. Wirth, Pat.-Anw., Frankfurt a/M. 1. Schließhaken für Kleider u. dgl. 30/6 00. — A 873.",120973,"Doolittle, J. P.",East Toronto,Schließhaken für Kleider u. dgl,30/6 00
30,"121360. Stegmann, A., Ruhrort. Taschenverschluß. 20/10 00. — A 1019.",121360,"Stegmann, A.",Ruhrort,Taschenverschluß,20/10 00
31,"121952. Riekmann, A., London; Vertr.: Rob. R. Schmidt, Pat.-Anw., Berlin S.W. 46. Für Handschuhe und andere Gebrauchsgegenstände bestimmter Ver= schluß. 18/4 00. — A 1056.",121952,"Riekmann, A.",London,Für Handschuhe und andere Gebrauchsgegenstände bestimmter Ver= schluß,18/4 00
32,"122129. Pedersen, Th., Kragerö; Vertr.: A. Specht u. J. D. Petersen, Pat.-Anwälte, Hamburg 1. Haken und Oesenverschluß. 6/12 00. — A 1089.",122129,"Pedersen, Th.",Kragerö,Haken und Oesenverschluß,6/12 00
33,"122195. Conrad Nachf., R., Schweidnitz. Vorrichtung zur Befestigung von Zweiloch-Kleiderknöpfen u. dgl. 28/9 00. — A 1165.",122195,"Conrad Nachf., R.",Schweidnitz,Vorrichtung zur Befestigung von Zweiloch-Kleiderknöpfen u. dgl,28/9 00
34,"122365 (†). Washburne, J. V., Waterbury; Vertr.: C. H. Knoop, Pat.-Anw., Dresden. Werkzeug zur Vereinigung der Theile eines Handschuh= oder sonstigen Kleiderverschlusses. 29/8 00. — A 1165.",122365,"Washburne, J. V.",Waterbury,Werkzeug zur Vereinigung der Theile eines Handschuh= oder sonstigen Kleiderverschlusses,29/8 00
35,"123381. Browning, T. F., geb. Clarke, Frankford; Vertr.: C. Pataky, E. Wolf u. A. Sieber, Pat.-Anwälte, Berlin S. 42. Aus Draht gebogene Haken und Oesen. 16/1 01. — A 1343.",123381,"Browning, T. F., geb. Clarke",Frankford,Aus Draht gebogene Haken und Oesen,16/1 01
36,"124447. Aktiebolaget Platons Knappfästare, Jönköping; Vertr.: Fr. Meffert u. Dr L. Sell, Pat.-Anwälte, Berlin N.W. 7. Vorrichtung zur Befestigung von Knöpfen und Anhängseln an Kleidungs= stücken o. dgl. 13/11 00. — A 1571.",124447,Aktiebolaget Platons Knappfästare,Jönköping,Vorrichtung zur Befestigung von Knöpfen und Anhängseln an Kleidungs= stücken o. dgl,13/11 00
37,"124852. Hunaeus, Dr P., Linden-Hannover. Schnür= lochöse mit Rand aus Celluloid oder ähnlichem Stoff. 15/11 00. — H 1571.",124852,"Hunaeus, Dr P.",Linden-Hannover,Schnür= lochöse mit Rand aus Celluloid oder ähnlichem Stoff,15/11 00
38,"124904. Stück, L., Halle a/S., Hedwigstr. 1. Ver= schluß für Kleidertaschen. 1/2 01. — A 1617.",124904,"Stück, L.","Halle a/S., Hedwigstr. 1",Ver= schluß für Kleidertaschen,1/2 01
39,"126025. Tetzlaff, R., Greiz i/V. Rockbundverschluß. 13/3 01.",126025,"Tetzlaff, R.",Greiz i/V,Rockbundverschluß,13/3 01
40,"126057. Raymond, A. F., Grenoble; Vertr.: Dr R. Wirth, Pat.-Anw., Frankfurt a/M. 1. Maschine zum Befestigen von Druckknopfkappen. 27/4 00.",126057,"Raymond, A. F.",Grenoble,Maschine zum Befestigen von Druckknopfkappen,27/4 00
41,"126143. Ucko, S., Ohlauerstr. 45, u. D. Feldmann, Bohrauerstr. 29, Breslau. Verstärkungsplatte für das vordere Knopfloch von Hemden und Vor= hemden. 26/10 00.",126143,"Ucko, S., u. D. Feldmann","Ohlauerstr. 45, u. Bohrauerstr. 29, Breslau",Verstärkungsplatte für das vordere Knopfloch von Hemden und Vor= hemden,26/10 00
42,"126301. Hunaeus, Dr P., Linden-Hannover. Schnür= lochöse. 15/11 00.",126301,"Hunaeus, Dr P.",Linden-Hannover,Schnür= lochöse,15/11 00
43,"126456. Hunaeus, Dr P., Linden-Hannover. Schnür= lochöse. 9/10 00.",126456,"Hunaeus, Dr P.",Linden-Hannover,Schnür= lochöse,9/10 00
44,"127782. Washburne, J. V., Waterbury; Vertr.: C. H. Knoop, Pat.-Anw., Dresden. Druckknopf-Verschluß für Handschuhe oder Kleidungsstücke. 29/8 00.",127782,"Washburne, J. V.",Waterbury,Druckknopf-Verschluß für Handschuhe oder Kleidungsstücke,29/8 00
45,"128339. Watson, E. B., Upper Norwood; Vertr.: A. du Bois-Reymond u. M. Wagner, Pat.-Anwälte, Ber= lin N.W. 6. Haken- und Oesenverschluß. 4/12 00.",128339,"Watson, E. B.",Upper Norwood,Haken- und Oesenverschluß,4/12 00
46,"118924. Peters, W., Köln, Aachenerstr. 51. Meß= geräth zur Herstellung von Schnittmustern ohne Maßnehmen. 17/1 00. — A 561.",118924,"Peters, W.","Köln, Aachenerstr. 51",Meß= geräth zur Herstellung von Schnittmustern ohne Maßnehmen,17/1 00
47,119474. Vereinigte Berliner u. Erdmannsdorfer Büsten=,119474,Vereinigte Berliner u. Erdmannsdorfer Büsten=,NaN,NaN,NaN
