id,entry,patent_id,name,location,description,date
11,"1. 306 836. Tetralin Ges. m. b. H., Berlin. Schmier ölersatz. 7/3 16. — A 640.",306836,Tetralin Ges. m. b. H.,Berlin,Schmierölersatz,7/3 16
12,"1. 308 385. Farbwerke vorm. Meister Lucius & Brü ning, Höchst a/M. Schmierölersatz. 3/10 15. — A 880.",308385,Farbwerke vorm. Meister Lucius & Brüning,Höchst a/M.,Schmierölersatz,3/10 15
13,"1. 309 862. Byk-Guldenwerke Chemische Fabrik Akt.-Ges., Piesteritz b/Wittenberg. Kühl- und Bohr mittel. 11/2 17.",309862,Byk-Guldenwerke Chemische Fabrik Akt.-Ges.,Piesteritz b/Wittenberg,Kühl- und Bohrmittel,11/2 17
14,"2. 304 909. Chemische Fabrik Stockhausen & Cie., Cre feld. Verfahren zur Herstellung von Emulsionen organischer Chloride mit mehr als einem Kohlenstoffatom. 9/10 07. — A 370.",304909,Chemische Fabrik Stockhausen & Cie.,Crefeld,Verfahren zur Herstellung von Emulsionen organischer Chloride mit mehr als einem Kohlenstoffatom,9/10 07
15,"2. 306 059. Schülke & Mayr u. Dr Hermann Kanto rowicz, Moorfurtweg 13/15, Hamburg. Verfah ren zur Herstellung haltbarer wäß riger Lösungen von Kohlenwasserstof fen, deren Homologen und Substitu tionsprodukten. 7/7 12. — A 512.",306059,Schülke & Mayr u. Dr Hermann Kantorowicz,"Moorfurtweg 13/15, Hamburg","Verfahren zur Herstellung haltbarer wäßriger Lösungen von Kohlenwasserstoffen, deren Homologen und Substitutionsprodukten",7/7 12
16,"2. 309 574. J. Simon & Dürkheim, Offenbach a/M. Verfahren zur Herstellung von Sei fen, welche die Kohlenwasserstoffe der Benzolreihe in wasserlöslicher Form enthalten; Zus. z. Pat. 267 439. 10/10 16. — A 1036.",309574,J. Simon & Dürkheim,Offenbach a/M.,"Verfahren zur Herstellung von Seifen, welche die Kohlenwasserstoffe der Benzolreihe in wasserlöslicher Form enthalten",10/10 16
17,"2. 309 890. A. Heumann u. Comp. u. Dr M. Mela mid, Altstetten b/Zürich, Schweiz; Vertr.: C. Fehlert, G. Loubier, F. Harmsen, E. Meißner u. Dr-Ing. G. Breitung, Pat.-Anwälte, Berlin S.W. 61. Ver fahren, um Mineralöle dauernd was serlöslich bzw. emulgierbar zu machen. 15/11 10.",309890,A. Heumann u. Comp. u. Dr M. Melamid,"Altstetten b/Zürich, Schweiz","Verfahren, um Mineralöle dauernd wasserlöslich bzw. emulgierbar zu machen",15/11 10
18,"2. 310 541. Chemische Fabrik Flörsheim Dr H. Noerdlinger, Flörsheim a/M. Verfahren zur Herstellung eines Ersatzes für Tür kischrotöl. 19/12 15.",310541,Chemische Fabrik Flörsheim Dr H. Noerdlinger,Flörsheim a/M.,Verfahren zur Herstellung eines Ersatzes für Türkischrotöl,19/12 15
19,"1. 307 320. Bremen-Besigheimer Ölfabriken, Bremen. Verfahren zur Erhöhung des Schmelz punktes von Fetten und Ölen nach dem Kontaktverfahren. 18/12 10. — A 707.",307320,Bremen-Besigheimer Ölfabriken,Bremen,Verfahren zur Erhöhung des Schmelzpunktes von Fetten und Ölen nach dem Kontaktverfahren,18/12 10
20,"1. 310 387. Wilhelm Happach, Malmö, Schwed., u. Sudfeldt & Co., Melle, Hannover; Vertr.: P. Brö gelmann, Pat.-Anw., Berlin W. 66. Verfahren zum Bleichen der durch die Spaltung der Fette mittels Sulfonsäuren des Petroleums erhaltenen Fettsäuren. 2/12 13.",310387,Wilhelm Happach u. Sudfeldt & Co.,"Malmö, Schwed., u. Melle, Hannover",Verfahren zum Bleichen der durch die Spaltung der Fette mittels Sulfonsäuren des Petroleums erhaltenen Fettsäuren,2/12 13
21,"1. 310 455. Wilhelm Happach, Malmö, Schwed., u. Sudfeldt & Co., Melle, Hannover; Vertr.: P. Brö gelmann, Pat.-Anw., Berlin W. 66. Verfahren zum Spalten von Fetten und Ölen in Glyzerin und Fettsäuren. 29/11 11.",310455,Wilhelm Happach u. Sudfeldt & Co.,"Malmö, Schwed., u. Melle, Hannover",Verfahren zum Spalten von Fetten und Ölen in Glyzerin und Fettsäuren,29/11 11
22,"1. 305 702. Dr C. Stiepel, Berlin-Steglitz, Luisen str. 2. Verfahren zur Geruchsver besserung von Seifen. 11/10 16. — A 446.",305702,Dr C. Stiepel,"Berlin-Steglitz, Luisenstr. 2",Verfahren zur Geruchsverbesserung von Seifen,11/10 16
23,"1. 307 581. Dr K. Endriß, Stuttgart, u. Heinrich Schuster, Lendsiedel, Württbg. u. Dr Heinrich Spind ler, Böblingen b/Stuttgart. Verfahren zur Herstellung von unlösliche Metallver bindungen enthaltenden Seifen. 19/7 16. — A 825.",307581,Dr K. Endriß u. Heinrich Schuster u. Dr Heinrich Spindler,"Stuttgart, u. Lendsiedel, Württbg. u. Böblingen b/Stuttgart",Verfahren zur Herstellung von unlösliche Metallverbindungen enthaltenden Seifen,19/7 16
24,"2. 304 093. Dr Carl G. Schwalbe, Eberswalde. Verfahren zum Füllen von Seifen. 24/5 16. — A 223.",304093,Dr Carl G. Schwalbe,Eberswalde,Verfahren zum Füllen von Seifen,24/5 16
25,"1. 304 824. Josef Werner, Nienburg a/d/Weser. Vorrichtung zur Wiedergewinnung von Seife aus Seifenlaugen. 5/6 17. — A 350.",304824,Josef Werner,Nienburg a/d/Weser,Vorrichtung zur Wiedergewinnung von Seife aus Seifenlaugen,5/6 17
