id,entry
13,"240238. Gutehoffnungshütte, Aktienverein für Bergbau und Hüttenbetrieb, Oberhausen, Rhld. Regelung von Abdampfturbinen mit vorgeschalteten Frischdampfstufen; Zus. z. Pat. 222332. 3/8 10. - A 2350."
14,"240396. Aktiebolaget Ljungströms Ångturbin, Liljeholmen, Stockholm; Vertr.: Dr J. Ephraim, Pat.-Anw., Berlin S.W. 11. Verfahren und Vorrichtung zur Vermeidung schädlicher Spannungen in Dampfturbinen, die mit überhitztem Dampf arbeiten. 3/8 10. - A 2399."
15,"240554. Knight, Percy, Holyhead, Anglesey, Engl.; Vertr.: D. Cracoanu, Pat.-Anw., Berlin S.W. 48. Befestigung von Turbinenschaufeln. 13/12 10. - A 2400."
16,"240828. Fried. Krupp Akt.-Ges. Germaniawerft, Kiel-Gaarden. Einrichtung an Dampfturbinen zur Verhinderung der Verschiebung des Laufrörpers gegen den Leitkörper infolge ungleicher Ausdehnung. 8/3 10. - A 2452."
17,"240938. Sulzer, Robert, Winterthur, Schweiz; Vertr.:"
18,"A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Kopfring für Dampfturbinenschaufeln. 4/5 09. - A 2500."
19,"240980. Bergmann-Elektricitäts-Werke Akt.-Ges., Berlin. Einrichtung zur Regelung von Zweidruckturbinen. 20/4 11. - A 2500."
20,"241832. Sulzer, Gebrüder, Winterthur u. Ludwigshafen a/Rh.; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Vorrichtung zur Einstellung des Anfangsdruckes der Arbeitsflüssigkeit bei als Regler von Dampfmaschinen, insbesondere Dampfturbinen, wirkenden Schleuderpumpen. 20/12 10."
21,"241833. Sulzer, Gebrüder, Winterthur u. Ludwigshafen a/Rh.; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Steuerung der Überlastungsventile bei Dampfmaschinen, insbesondere Dampfturbinen durch die Bewegungen des Hauptregelventils. 20/12 10."
22,"241834. Sulzer, Gebrüder, Winterthur u. Ludwigshafen a/Rh.; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Regelungsvorrichtung für Dampfmaschinen, insbesondere Dampfturbinen; Zus. z. Pat. 224007. 21/12 10."
23,"241865. Westinghouse Machine Company, East Pittsburg, V. St. A.; Vertr.: H. Springmann, Th. Stort u. E. Herse, Pat.-Anwälte, Berlin S.W. 61. Sicherheitsvorrichtung für ein als Drosselventil ausgebildetes, zugleich als Sicherheitsventil wirkendes Einlaßventil für das Druckmittel von Kraftmaschinen, insbesondere Turbinen. 31/7 10."
24,"241900. Cramp's Patent Reversible Turbine, Limited, London; Vertr.: A. Toll, Pat.-Anw., Berlin S.W. 48. Umsteuerbare Dampfturbine mit drehbaren Laufschaufeln. 12/8 10. Priorität aus der Anmeldung in Großbritannien vom 17/9 09 anerkannt."
25,"241901. Aktiengesellschaft Brown, Boveri & Cie, Baden, Schweiz; Vertr.: Robert Boveri, Mannheim-Käferthal. Vorrichtung zur Regelung einer Abdampfturbine durch Vorschalten von einer oder mehreren Frischdampfturbinen; Zus. z. Pat. 201828. 1/4 11."
26,"241902. Cramp's Patent Reversible Turbine, Limited, London; Vertr.: A. Toll, Pat.-Anw., Berlin S.W. 48. Umsteuerbare Turbine mit drehbaren Laufschaufeln. 12/8 10. Priorität aus der Anmeldung in Großbritannien vom 17/9 09 anerkannt."
27,"242371. Barbezat, Alfred, Enghien les Bains, Frankr.; Vertr.: Hermann Kestner, Mülhausen i/Els., Johannesstr. 4. Entlastungsvorrichtung für den Achsialdruck von Dampfturbinen. 16/7 10."
28,"242775. Vereinigte Dampfturbinen-Gesellschaft m. b. H., Berlin. Gegendruckventil zur Änderung der Stufenzahl mehrstufiger Dampf- oder Gasturbinen bei Änderung des Gegendruckes. 1/4 10."
29,"230443. Proell, Dr.-Ing. Reinhold, Dresden, Rabenerstr. 13. Steuerung für liegende Dampf- oder Gasmaschinen. 22/10 09. - A 353."
30,"232501. Schmidt, Wilhelm, Wilhelmshöhe b/Cassel. Kolbenschieber mit Trickkanal und breiten aufgeschnittenen Ringen. 1/6 07. - A 812."
