id,entry
17,"62951. — FISCHER, B., in Mannheim. Aus Hohl-"
18,cylindern zusammengesetztes Flussfahrzeug. 18. Juli 1891. — A 630.
19,"63061. — TRESIDDER, T. J., ehemaliger Kapitän des Königlichen Grossbritannischen Ingenieur-Korps, in Atlas Steel Works, Sheffield, Yorkshire, England; Vertreter: J. MOELLER in Würzburg. Verfahren zum Härten der Oberfläche von Panzerplatten. 10. September 1891. — A 739."
20,"63495. — KIESER, K., in Aschaffenburg, Rossmarkt 38. Stromschiff mit auf der Stromsohle rollender Fortbewegungswalze. 29. September 1891. — A 739."
21,"63499. — CLAPHAM, TH. D., in Ashurot, Neu-Zealand; Vertreter: R. LÜDERS in Görlitz. Mit einem Kolben-Luftkompressor verbundene Ruderdolle. 23. Oktober 1891. — A 739."
22,"63510. — CHECHONG, A., in Berlin W., Magdeburgerstr. 33. Steuervorrichtung für Dampfschiffe. 19. Juli 1891. — A 739."
23,"63515. — VON EMDEN, A., in Kiel. Vorrichtung zur Regelung des Schwingungswinkels von Schiffsbetten, entsprechend der Stärke des Seegangs. 9. September 1891. — A 740."
24,"63568. — HILL, E. J., Nr. 11 Victoria Street, Westminster, England; Vertreter: WIRTH & Co. in Frankfurt a. M. Einrichtung an Davits zum Zuwasserbringen des Bootes auf ebenem Kiel. 22. Juli 1891. — A 867."
25,"63661. — MYERS, CH., E. MYERS und J. DAVIES in Manchester, England; Vertreter: C. FEHLERT & G. LOUBIER in Berlin N.W., Dorotheenstrasse 32. Schiffsschraube. 9. September 1891. — A 867."
26,"63710. — WATTS, PH., in Elswick Shipbuilding Yard, Newcastle-on-Tyne, England; Vertreter: J. MOELLER in Würzburg. Einrichtung zum Bewegen des Steuers vermittels einer in der Längsachse des Schiffes im Heck gelagerten Welle. 12. November 1891. — A 868."
27,"63728. — MOORE, E. D., J. B. GROOME, E. J. BOND, H. W. RUSK in Baltimore, V. St. A. und W. BOWIE in Onley, County of Montgomery, State of Maryland, V. St. A.; Vertreter: C. FEHLERT und G. LOUBIER in Berlin N.W., Dorotheenstr. 32. Oelvertheiler gegen hochgehende See. 11. August 1891. — A 868."
28,"63960. — JASTRAM, C., in Hamburg, Alte Gröningerstrasse 22. Umsteuerungs-Vorrichtung für eine von einer Kraftmaschine mit zur Hauptwelle entgegengesetzt laufender Steuerwelle angetriebene Schiffsschraube. 2. Oktober 1891. — A 868."
29,"64212. — EULER, H., in Lehe bei Bremerhaven, Hafenstr. 85. Grundmeldeapparat mit doppelter Rufvorrichtung für Schiffe. 16. Oktober 1891. — A 868."
30,"64225. — SCHLEICHER, O., in Magdeburg, Sieversthorstr. 91. Wasserkraftmaschine zum Bewegen des Steuers von Schiffen. 10. Juni 1891. — A 868."
31,"64226. — THOMAS, TH. H., in New-York, 25 Beaverstr., V. St. A.; Vertreter: R. LÜDERS in Görlitz. Bewegliche Schutzarme über dem Schwimmer eines Torpedobootes. 22. Juli 1891. — A 869."
32,"64230. — WEIHE, M., Kapitän-Lieutenant a. D., in Hamburg, Alsterdamm 10. Einrichtung an Schiffen zum Drehen und seitlichen bezw. schrägen Verschieben derselben. 4. Oktober 1891. — A 922."
33,"64240. — CORDS, A., in Hamburg. Registrir-Vorrichtung für Controltelegraphen bezw. Ruder-"
