id,entry
14,"161237. Gilbert-Stringer, Henry James Sydney, Weſtbourne Park, Engl.; Vertr.: C. Gronert, u. W. Zimmermann, Pat.-Anwälte, Berlin S.W. 61. Vorrichtung zur Überführung der geſeßten Zeile in die Ausſchließvorrichtung bei dem Verfahren zur Herſtellung von Druckformen mittels Matrizenſetz- und Typengießmaſchine nach Patent 135374; Zuſ. z. Pat. 135374. 24/6 00. — A 1146."
15,"161525 (†). Mc Clintock, Frank, Mount Vernon, V. St. A.; Vertr.: F. T. Glaſer, L. Glaſer, D. Hering u. C. Peiß, Pat.-Anwälte, Berlin S.W. 68. Letternauswerfer für Seßmaſchinen, bei denen die gezahnten Stoßſtangen mit einer von einer ſtändig umlaufenden Triebſcheibe durch Reibung mitgenommenen Zahnwalze zeitweiſe in Eingriff kommen. 18/6 02. — A 1210."
16,"161526 (†). Elektrizitäts-Akt.-Geſ. vormals Schuckert & Co., Nürnberg. Vorrichtung zum ſelbſttätigen Schließen eines elektriſchen Stromkreiſes zwecks Abſtellens einer Lettern-Gieß- und Seßmaſchine bei fehlerhafter Ausſchließung einer Zeile. 3/1 04. — A 1173."
17,"161844. Lanston Monotype Machine Company, Philadelphia; Vertr.: A. du Bois-Reymond u. M. Wagner, Pat.-Anwälte, Berlin S.W. 13. Vorrichtung zum Verriegeln des ſekundären Einſtellers an ſolchen Typen-Gieß- und Seßmaſchinen, bei denen die Matern in einem Rahmen ſchachbrettartig angeordnet ſind. 16/12 03. — A 1246."
18,"162397. Heinze, Carl, Duisburg a/Rh., Mülfeldſtr. 15. Parallel-Schließzeug für Buchdruckformen mit in Vertiefungen eines Schließſteges eingreifenden Schließſchenkeln. 11/2 04. — A 1349."
19,"162825. Wagner & Brand, Frankfurt a/M. Elektromagnetiſche Unterbrechungsvorrichtung für mechaniſch wirkende Verteilungsvorrichtungen. 10/11 03. — A 1491."
20,"162915. Elektrizitäts-Akt.-Geſ. vormals Schuckert & Co., Nürnberg. Vorrichtung an Einzellettern-Gießmaſchinen zum Gießen von Ausſchlußſtücken verſchiedener Höhe. 28/6 04. — A 1491."
21,"163336. Monoline, Maſchinenfabrik, Akt.-Geſ., Berlin. Ablegevorrichtung für die Matrizenſtäbe an Matrizenſeßmaſchinen. 6/10 03. — A 1537."
22,"163768. Dannenberg, Hermann, Leipzig-Anger, Karlſtr. 12. Verfahren, um das Steigen des Durchſchuſſes an Druckformen zu verhindern. 31/12 04. — A 1665."
23,"164140 (†). Rogers, John Raphael, New-York; Vertr.: C. Fehlert, G. Loubier, Fr. Harmſen u. A. Büttner, Pat.-Anwälte, Berlin S.W. 61. Vorrichtung zum ſelbſttätigen Einſtellen des Matrizenträgers zwiſchen der Gießform und dem ſchwingenden Druckrahmen an Zeilengießmaſchinen. 22/8 03. — A 1761."
24,"164141. Mäurer & Schneider, Nürnberg = Tullnau. Schließzeug für Buchdruckformen, bei welchem die bewegliche Schließbacke durch eine nicht verſchiebbare, mittels Schlüſſels gedrehte Platte mit ſchneckenförmiger Nut unmittelbar angetrieben wird. 16/7 04. — A 1665."
25,"164299. Rambach, Paul, Halle a/S., Steg 10. Tragbares Geſtell zum Aufbewahren und Transportieren von Schriftſaß in Kolumnen. 25/8 04. — A 1704."
26,"164781. Cornwall, George Rockwell, Rye, New-York;"
