id,entry
14,"85811. Gutmann, Alfred, Firma, Ottensen-Hamburg. Die Anordnung einer Luftwascheinrichtung an Sandstrahlapparaten. 13/7 95. — A 311."
15,"85934. Zäckel, F. W., & Co., Wiesenthal b/Reichenberg, Böhm.; Vertr.: F. C. Glaser u. L. Glaser, Berlin S.W., Lindenstr. 80. Verfahren zur Herstellung von Dekorationen auf Glas. 4/5 95. — A 311."
16,"86073. Trassl, A., Warmensteinach. Verfahren und Vorrichtung zum Formen von Gegenständen innerhalb des Glashafens. 21/3 95. — A 351."
17,"86074. Tondeur, C. H., Syracuse, N.-Y.; Vertr.: F. Wirth u. Dr R. Wirth, Frankfurt a/M. u. W. Dame, Berlin N.W., Luisenstr. 14. Verfahren und Vorrichtung zur Herstellung von Drahtglas. 30/4 95. — A 384."
18,"86152. Münzel, H., Falkenau, Post Kittlitz, Böhm.; Vertr.: R. Lüders, Görlitz. Verfahren zur"
19,Herstellung von Glasgegenständen mit Reliefmustern. 28/5 95. — A 351.
20,"86483. Gruhl, B., Dresden-A. Verfahren und Vorrichtung zum Beschneiden von geblasenen Hohlglasgegenständen. 6/10 94. — A 431."
21,"86541. Gröndal, G., Pitkäranta, Finland; Vertr.: Dr G. Krause, Cöthen, Anh. Vorrichtung zum Einrußen von Hohlglasformen. 31/3 95. — A 403."
22,"86877. Prospero, A., Köln, Kohlhoffstr. 1. Vorrichtung zur Herstellung von Tafelglas. 21/7 95. — A 471."
23,"86973. Böhm, E., Barnsbury, Engl.; Vertr.: A. Gerson u. G. Sachse, Berlin S.W., Friedrichstr. 10. Verfahren zur Herstellung von Glasbuchstaben. 11/11 94. — A 541."
24,"86974. Söhnchen, M., Porta. Verfahren und Vorrichtung zur Herstellung von Flaschen u. dgl. mittels der Glasmacherpfeife. 8/9 95. — A 541."
25,"87100. Hirsch, M., Radeberg b/Dresden. Verfahren zur Herstellung von Preßglasgegenständen in verschiedenen Farben. 31/10 95. — A 488."
26,"87259. Miller, Dr R. M., Philadelphia; Vertr.: A. Schaper, Hamburg. Verfahren und Vorrichtung zur Herstellung von Glastafeln. 1/1 95. — A 541."
27,"87311. Menzel, C., Windisch - Eschenbach, Bayr. Glasschmelzwanne. 25/7 95. — A 541."
28,"87312. Menzel, C., Windisch - Eschenbach, Bayr. Glasschmelzwanne. 25/7 95. — A 519."
29,"87733. Greiner, C. F., Penzig i/Schl. Vorrichtung zur Herstellung von doppelwandigen Glasgegenständen mit theilweise durchbrochener Außenwand. 29/6 95. — A 613."
30,"87784. Mayer, C., Deslau b/Coburg, Annawerk. Muffelofenanlage zum Brennen von Glas, Porzellan o. dgl. 15/11 95. — A 596."
31,"88440. Bouneu, L., Brüssel; Vertr.: R. Deißler, F. Maemecke u. Fr. Deißler, Berlin C., Alexanderstr. 38. Verfahren und Vorrichtung zur Herstellung von äußeren Erhöhungen an Flaschenköpfen u. dgl. 13/11 94. — A 699."
32,"88441. Goerisch & Co., Dresden. Verfahren zur Herstellung von in der Masse gefärbtem Kupferrubinglas beliebiger Farbenabstufungen. 2/5 95. — A 699."
33,"88521. Schubring, M., Dessau, Franzstr. 2. Vorrichtung zum Absprengen von Glasgegenständen. 23/11 94. — A 797."
34,"88615. Sächsische Glasfabrik, Aktiengesellschaft, Radeberg b/Dresden. Verfahren zum Entfärben von Glasmasse mit Hilfe von Selen und Selenverbindungen. 13/1 95. — A 746."
35,"89114. Eppler, A., u. C. Reimerdes, Jena u. F. Eppler, Berlin, Krausnickstr. 38. Verfahren, um in Achat festhaftende Metall-Einlagen anzubringen. 6/2 95. — A 797."
36,"89115. Goerisch & Co., Dresden. Vorrichtung zum Absprengen von Lampencylindern u. dgl. 11/9 95."
37,"89116. Teek, Th., Witten a/d. R., Breitestr. 18. Verfahren zum Deffnen des Bodens von Glaswalzen. 13/2 96. — A 850."
38,"89117. Brun, L. C., Paris; Vertr.: F. Haßlacher, Frankfurt a/M. Durch comprimirtes Gas bethätigte Glasmacherpfeife. 20/2 96. — A 851."
39,"89438. Shuman, F., Philadelphia; Vertr.: C. Fehlert u. G. Loubier, Berlin N.W., Dorotheenstr. 32. Vorrichtung zur Herstellung von Drahtglas. 10/9 95."
