id,entry,complete_patent,patent_id,name,location,description,date
11,"MARTINSEN, T., in Oberlöfsnitz bei Dresden. Verfahren zur Darstellung eines Eisenvitriol enthaltenden Sprengpulvers. 16. Januar 1879. P. R. 7679.",1,7679,"MARTINSEN, T.",Oberlöfsnitz bei Dresden.,Verfahren zur Darstellung eines Eisenvitriol enthaltenden Sprengpulvers.,16. Januar 1879.
12,"WITTENBERG, F., in Mülheim a. Rh. Neuerungen in der Konstruktion und Ladung der inneren Kapsel bei Dynamitsprenghütchen zur Erzielung eines möglichst günstigen Anfangsreizes für die Sprenghütchens, welches je nach dem beabsichtigten Zwecke entweder gesondert von einer geladenen äusseren Kapsel oder in Verbindung mit einer solchen zu benutzen ist. (Zweiter Zusatz zu P. R. 1759.) 22. April 1879. P. R. 7763.",1,7763,"WITTENBERG, F.",Mülheim a. Rh.,"Neuerungen in der Konstruktion und Ladung der inneren Kapsel bei Dynamitsprenghütchen zur Erzielung eines möglichst günstigen Anfangsreizes für die Sprenghütchens, welches je nach dem beabsichtigten Zwecke entweder gesondert von einer geladenen äusseren Kapsel oder in Verbindung mit einer solchen zu benutzen ist.",22. April 1879.
13,"SUDHEIM & KOPPEN in Cassel bezw. Hofgeismar. Verfahren zur Herstellung von Zündhölzern unter Anwendung von Nitrocellulose oder von Schwefel in Verbindung mit Naphtalin, Kolophonium etc. als Deckungsmasse. (Zusatz zu P. R. 6051.) 4. April 1879. P. R. 7784.",1,7784,SUDHEIM & KOPPEN,Cassel bezw. Hofgeismar,"Verfahren zur Herstellung von Zündhölzern unter Anwendung von Nitrocellulose oder von Schwefel in Verbindung mit Naphtalin, Kolophonium etc. als Deckungsmasse.",4. April 1879.
14,"BATCHELDER, W. W., in New-York; Vertreter: WIRTH & Co. in Frankfurt a. M. Feuerzeug mit Lunte, welche durch Reibung von Phosphor mit chlorsaurem Kalium entzündet wird. 30. Mai 1879. P. R. 7797.",1,7797,"BATCHELDER, W. W.",New-York,"Feuerzeug mit Lunte, welche durch Reibung von Phosphor mit chlorsaurem Kalium entzündet wird.",30. Mai 1879.
15,"SCHRÖTER, H., Mechaniker in Sommerfeld, N.-L., Wilhelmstrasse 203. Elektrische Zündvorrichtung an Wasserstoffgas - Feuerzeugen. 22. Mai 1879. P. R. 8015.",1,8015,"SCHRÖTER, H.","Sommerfeld, N.-L., Wilhelmstrasse 203",Elektrische Zündvorrichtung an Wasserstoffgas - Feuerzeugen.,22. Mai 1879.
16,BRAUN & BLOEM in Düsseldorf. Abgeschwächter ringförmiger oder sternförmiger Boden an Sprengzündhütchen. 14. Februar 1879. P. R. 8356.,1,8356,BRAUN & BLOEM,Düsseldorf,Abgeschwächter ringförmiger oder sternförmiger Boden an Sprengzündhütchen.,14. Februar 1879.
17,"KURTZ, K., Ingenieur in Cöln, Eigelstein 24. Neuerungen an dem Verfahren und den Apparaten zur Nitrirung von Glycerin bei ununterbrochener Ableitung des entstandenen Nitroglycerins aus dem Mischgefäfs und unter Anwendung von komprimirter Luft zum Mischen und Kühlen. (Zusatz zu P. R. 6208.) 22. Mai 1879. P. R. 8463.",1,8463,"KURTZ, K., Ingenieur","Cöln, Eigelstein 24.",Neuerungen an dem Verfahren und den Apparaten zur Nitrirung von Glycerin bei ununterbrochener Ableitung des entstandenen Nitroglycerins aus dem Mischgefäfs und unter Anwendung von komprimirter Luft zum Mischen und Kühlen.,22. Mai 1879.
18,"LAY, J. L., in Paris; Vertreter: LENZ & SCHMIDT in Berlin. Neuerungen an electrischen Apparaten zum Leiten, Controlliren und Abfeuern von TorpedoBooten. (Zusatz zu P. R. 7170.) 10. April 1879. P. R. 8653.",1,8653,"LAY, J. L.",Paris,"Neuerungen an electrischen Apparaten zum Leiten, Controlliren und Abfeuern von TorpedoBooten.",10. April 1879.
19,"BLOCK, S., Patent-Bank-Institut, in Berlin. Cigarettenmaschine. 19. September 1877. P. R. 1330.",1,1330,"BLOCK, S.",Berlin,Cigarettenmaschine.,19. September 1877.
20,"STRAUSS, A., in London; Vertreter: F. ENGEL in Hamburg. Verschluss an Cigaretten ohne Mundstück. 30. November 1877. P. R. 1420.",1,1420,"STRAUSS, A.",London,Verschluss an Cigaretten ohne Mundstück.,30. November 1877.
21,"LOHSE, W. O., Cigarrenfabrikant in Hamburg. Maschine zum Abschneiden der Cigarren auf genaue Länge. 8. Januar 1878. P. R. 1474.",1,1474,"LOHSE, W. O.",Hamburg,Maschine zum Abschneiden der Cigarren auf genaue Länge.,8. Januar 1878.
22,"MESSMER, H., Fabrikant in Magdeburg. Apparat und Verfahren zum Auflockern und Anfeuchten von Rohtabak. 12. Januar 1878. P. R. 1564.",1,1564,"MESSMER, H.",Magdeburg,Apparat und Verfahren zum Auflockern und Anfeuchten von Rohtabak.,12. Januar 1878.
23,"MENKEN, J. W., in Freiburg i. B. Tabaks-Dämpfapparat. 7. Dezember 1877. P. R. 1645.",1,1645,"MENKEN, J. W.",Freiburg i. B.,Tabaks-Dämpfapparat.,7. Dezember 1877.
24,DONATH & JASPER in Dresden. Cigarren-Wickelmaschine mit selbstthätiger Tuchentnahme und zugehöriger Füllvorrichtung. 18. Januar 1878. P. R. 1792.,1,1792,DONATH & JASPER,Dresden.,Cigarren-Wickelmaschine mit selbstthätiger Tuchentnahme und zugehöriger Füllvorrichtung.,18. Januar 1878.
25,"HERTWIG, A., Cigarrenfabrikant in Mühlhausen i. Th. Cigarrenwickelformen mit Metallhülsen. 22. August 1877. P. R. 2083.",1,2083,"HERTWIG, A.",Mühlhausen i. Th.,Cigarrenwickelformen mit Metallhülsen.,22. August 1877.
26,"WUTKE, H., in Breslau. Verfahren und Apparate zur Herstellung von Fasertabak aus Tabakrippen. 20. November 1877. P. R. 2497.",1,2497,"WUTKE, H.",Breslau,Verfahren und Apparate zur Herstellung von Fasertabak aus Tabakrippen.,20. November 1877.
27,"WENDEROTH, E., in Bremen. Apparat für Nachfermation von Tabak ohne Zusatz von Farbstoffen oder der Gesundheit nachtheiligen Substanzen. 11. Dezember 1877. P. R. 2651.",1,2651,"WENDEROTH, E.",Bremen.,Apparat für Nachfermation von Tabak ohne Zusatz von Farbstoffen oder der Gesundheit nachtheiligen Substanzen.,11. Dezember 1877.
28,"CITROEN, A. B., in Berlin. Neuerungen an Cigaretten-Mundstücken aus Glas. 4. April 1878. P. R. 2659.",1,2659,"CITROEN, A. B.",Berlin.,Neuerungen an Cigaretten-Mundstücken aus Glas.,4. April 1878.
29,"WISLOH, C. F., in Bremen. Cigarettenwickler. 12. März 1878. P. R. 2745.",1,2745,"WISLOH, C. F.",Bremen,Cigarettenwickler.,12. März 1878.
30,"OSENBRÜCK & Co., Maschinenfabrikanten in Hemelingen bei Bremen. Schüttel- und Trennform für Cigarrenfabrikation. 1. Dezember 1877. P. R. 3754.",1,3754,OSENBRÜCK & Co.,Hemelingen bei Bremen,Schüttel- und Trennform für Cigarrenfabrikation.,1. Dezember 1877.
31,"OSENBRÜCK & Co., Maschinenfabrikanten in Hemelingen bei Bremen. Wickelform für Cigarrenfabrikation. 13. Juli 1877. P. R. 3755.",1,3755,OSENBRÜCK & Co.,Hemelingen bei Bremen,Wickelform für Cigarrenfabrikation.,13. Juli 1877.
32,"WILKENS, C. B. TH., in Bremen, Knochenhauerstr. 10. Verfahren zur Herstellung nikotinfreien Tabaks und dazu gehörige Apparate. 17. Mai 1878. P. R. 4293.",1,4293,"WILKENS, C. B. TH.","Bremen, Knochenhauerstr. 10.",Verfahren zur Herstellung nikotinfreien Tabaks und dazu gehörige Apparate.,17. Mai 1878.
33,"GROSSKOPF, L., in Königsberg i. Pr. Neuerungen in der Herstellung von Cigaretten mit Tabakdeckblatt. 16. Juli 1878. P. R. 4304.",1,4304,"GROSSKOPF, L.",Königsberg i. Pr.,Neuerungen in der Herstellung von Cigaretten mit Tabakdeckblatt.,16. Juli 1878.
34,"MAYER BROTHERS & HAEHNEL in New-Orleans, Staat Louisiana in Amerika; Vertreter: J. BRANDT & G. W. v. NAWROCKI in Berlin, Leipzigerstr. 124. Maschine zum Ausschneiden von Cigarren-Deckblättern. 13. Juni 1878. P. R. 4463.",1,4463,MAYER BROTHERS & HAEHNEL,"New-Orleans, Staat Louisiana in Amerika",Maschine zum Ausschneiden von Cigarren-Deckblättern.,13. Juni 1878.
35,"PEARL, A., in New-York; Vertreter: WIRTH & Co. in Frankfurt a. M. Tabak-Schneidemaschine. 8. September 1878. P. R. 4498.",1,4498,"PEARL, A.",New-York,Tabak-Schneidemaschine.,8. September 1878.
