id,entry,patent_id,name,location,description,date
23,"55816. — FRIEDLAENDER & JOSEPHSON in Berlin N., Sellerstr. 6. Stoſsfangschiene. 28. August 1890. — A 239.",55816,FRIEDLAENDER & JOSEPHSON,"Berlin N., Sellerstr. 6",Stoſsfangschiene,28. August 1890
24,"(†) 55890. — REINECKE, E., und F. HOHMANN in Leipzig-Neusellerhausen, Hauptstr. Nr. 1. Straſsenkehrmaschine mit schwingender Bürste. 30. Juli 1890. — A 269.",55890,"REINECKE, E., und F. HOHMANN","Leipzig-Neusellerhausen, Hauptstr. Nr. 1",Straſsenkehrmaschine mit schwingender Bürste,30. Juli 1890
25,"56040. — DICKERTMAN, G., in Berlin S.W., Friedrichstraſse 236. Querverbindung bei einem Langschwellen-Oberbau. (Zusatz zum Patente Nr. 52549.) 10. August 1890. — A 320.",56040,"DICKERTMAN, G.","Berlin S.W., Friedrichstraſse 236",Querverbindung bei einem Langschwellen-Oberbau,10. August 1890
26,"56125. — CULIN, G. A., in Hamburg, Wandsbecker Chaussee Nr. 111. Langschwellen-Oberbau für Straſsen-Eisenbahnen. 30. September 1890. — A 321.",56125,"CULIN, G. A.","Hamburg, Wandsbecker Chaussee Nr. 111",Langschwellen-Oberbau für Straſsen-Eisenbahnen,30. September 1890
27,"(†) 56248. — FÜHLER, G., in München. Einsatzstück für Schienenstöſse. 13. August 1890. — A 341.",56248,"FÜHLER, G.",München,Einsatzstück für Schienenstöſse,13. August 1890
28,56254. — MASCHINENFABRIK DEUTSCHLAND in Dortmund. Weiche mit zur Fahrschiene parallel verstellbaren Zungen. 18. September 1890. — A 341.,56254,MASCHINENFABRIK DEUTSCHLAND,Dortmund,Weiche mit zur Fahrschiene parallel verstellbaren Zungen,18. September 1890
29,"56365. — NOSSIAN, W., und J. OEHLER in Wien; Vertreter: M. M. ROTTEN in Berlin N.W., Schiffbauerdamm 29a. Kehrichtwagen. 19. Juni 1890. — A 341.",56365,"NOSSIAN, W., und J. OEHLER",Wien,Kehrichtwagen,19. Juni 1890
30,"56647. — PFISTER, J., in Agram; Vertreter: R. LÜDERS in Görlitz. Schienennagel mit Vorrichtung zur Aufnahme eines Sicherheitsnagels. 19. Oktober 1890. — A 433.",56647,"PFISTER, J.",Agram,Schienennagel mit Vorrichtung zur Aufnahme eines Sicherheitsnagels,19. Oktober 1890
31,"(†) 56798. — HUET, P., im Haag, Holland, Laan van Meerdervoort Nr. 101; Vertreter: E. LIEBING (ALFRED LORENTZ Nachf.) in Berlin N., Chausseestr. 38. Schraubenbolzen mit Hülse zur Befestigung in Holz. 27. Juni 1890. — A 491.",56798,"HUET, P.","im Haag, Holland, Laan van Meerdervoort Nr. 101",Schraubenbolzen mit Hülse zur Befestigung in Holz,27. Juni 1890
32,"56831. — DAVIES, TH., in Toronto, Ontario, Canada; Vertreter: H. & W. PATAKY in Berlin N.W., Luisenstraſse 25. Schienenstuhl, welcher gleichzeitig zur Schraubensicherung dient. 8. November 1890. — A 491.",56831,"DAVIES, TH.","Toronto, Ontario, Canada","Schienenstuhl, welcher gleichzeitig zur Schraubensicherung dient",8. November 1890
33,"57185. — BARRETT, TH., und E. A. COPP in Adelaide, Victoria Buildings, Greenfeld Street, Südaustralien; Vertreter: H. & W. PATAKY in Berlin.",57185,"BARRETT, TH., und E. A. COPP","Adelaide, Victoria Buildings, Greenfeld Street, Südaustralien",NaN,NaN
