id,entry,patent_id,name,location,description,date
11,"239 653. Heller, Louis, u. Carl Völker, Weilerswist. Vorrichtung zur Regelung von Dampf- oder Gasturbinen mit abfallweiser Einführung des Treibmittels unter Verwendung einer Hilfsmaschine für das Einlaßorgan. 24/12 10. — A 2247.",239653,"Heller, Louis, u. Carl Völker",Weilerswist,Vorrichtung zur Regelung von Dampf- oder Gasturbinen mit abfallweiser Einführung des Treibmittels unter Verwendung einer Hilfsmaschine für das Einlaßorgan,24/12 10
12,"240 116. Konstanjevic, Rudolf, Giuseppe Mazenik u. Felix Gessi, Triest; Vertr.: Dr Lamberts, Zeisig u. Dr Potterhos, Pat.-Anwälte, Berlin S.W. 61. Dampfturbine mit sich kreuzenden Leit- und Laufschaufeln. 14/8 09. — A 2350.",240116,"Konstanjevic, Rudolf, Giuseppe Mazenik u. Felix Gessi",Triest,Dampfturbine mit sich kreuzenden Leit- und Laufschaufeln,14/8 09
13,"240 238. Gutehoffnungshütte, Aktienverein für Bergbau und Hüttenbetrieb, Oberhausen, Rhld. Regelung von Abdampfturbinen mit vorgeschalteten Frischdampfstufen; Zus. z. Pat. 222 332. 3/8 10. — A 2350.",240238,"Gutehoffnungshütte, Aktienverein für Bergbau und Hüttenbetrieb","Oberhausen, Rhld",Regelung von Abdampfturbinen mit vorgeschalteten Frischdampfstufen,3/8 10
14,"240 396. Aktiebolaget Ljungströms Angturbin, Liljeholmen, Stockholm; Vertr.: Dr J. Ephraim, Pat.-Anw., Berlin S.W. 11. Vorrichtung zur Vermeidung schädlicher Spannungen in Dampfturbinen, die mit überhitztem Dampf arbeiten. 3/8 10. — A 2399.",240396,Aktiebolaget Ljungströms Angturbin,"Liljeholmen, Stockholm","Vorrichtung zur Vermeidung schädlicher Spannungen in Dampfturbinen, die mit überhitztem Dampf arbeiten",3/8 10
15,"240 554. Knight, Percy, Holyhead, Anglesey, Engl.; Vertr.: D. Cracoanu, Pat.-Anw., Berlin S.W. 48. Befestigung von Turbinenschaufeln. 13/12 10. — A 2400.",240554,"Knight, Percy","Holyhead, Anglesey, Engl.",Befestigung von Turbinenschaufeln,13/12 10
16,"240 828. Fried. Krupp Akt.-Ges. Germaniawerft, Kiel-Gaarden. Einrichtung an Dampfturbinen zur Verhinderung der Verschiebung des Laufkörpers gegen den Leitkörper infolge ungleicher Ausdehnung. 8/3 10. — A 2452.",240828,Fried. Krupp Akt.-Ges. Germaniawerft,Kiel-Gaarden,Einrichtung an Dampfturbinen zur Verhinderung der Verschiebung des Laufkörpers gegen den Leitkörper infolge ungleicher Ausdehnung,8/3 10
17,"240 938. Sulzer, Robert, Winterthur, Schweiz; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Kopfsring für Dampfturbinenschaufeln. 4/5 09. — A 2500.",240938,"Sulzer, Robert","Winterthur, Schweiz",Kopfsring für Dampfturbinenschaufeln,4/5 09
18,"240 980. Bergmann-Elektricitäts-Werke Akt.-Ges., Berlin; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Kopfsring für Dampfturbinen. 20/4 11. — A 2500.",240980,Bergmann-Elektricitäts-Werke Akt.-Ges.,Berlin,Kopfsring für Dampfturbinen,20/4 11
19,"240 981. Sulzer, Gebrüder, Winterthur u. Ludwigshafen a/Rh.; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Vorrichtung zur Einstellung des Ansaßdruckes der Arbeitsflüssigkeit bei als Regler von Dampfmaschinen, insbesondere Dampfturbinen, wirkenden Schleuderpumpen. 20/12 10.",240981,"Sulzer, Gebrüder",Winterthur u. Ludwigshafen a/Rh.,"Vorrichtung zur Einstellung des Ansaßdruckes der Arbeitsflüssigkeit bei als Regler von Dampfmaschinen, insbesondere Dampfturbinen, wirkenden Schleuderpumpen",20/12 10
20,"241 833. Sulzer, Gebrüder, Winterthur u. Ludwigshafen a/Rh.; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Steuerung der Überlastungsventile bei Dampfmaschinen, insbesondere Dampfturbinen durch die Bewegungen des Hauptregelventils. 20/12 10.",241833,"Sulzer, Gebrüder",Winterthur u. Ludwigshafen a/Rh.,"Steuerung der Überlastungsventile bei Dampfmaschinen, insbesondere Dampfturbinen durch die Bewegungen des Hauptregelventils",20/12 10
21,"241 834. Sulzer, Gebrüder, Winterthur u. Ludwigshafen a/Rh.; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 68. Regelungsvorrichtung für Dampfmaschinen, insbesondere Dampfturbinen; Zus. z. Pat. 224 007. 21/12 10.",241834,"Sulzer, Gebrüder",Winterthur u. Ludwigshafen a/Rh.,"Regelungsvorrichtung für Dampfmaschinen, insbesondere Dampfturbinen",21/12 10
22,"241 865. Westinghouse Machine Company, East Pittsburg, V. St. A.; Vertr.: H. Springmann, Th. Stort u. E. Herse, Pat.-Anwälte, Berlin S.W. 61. Sicherheitsvorrichtung für ein als Drosselventil ausgebildetes, zugleich als Sicherheitsventil wirkendes Einlaßventil für das Druckmittel von Kraftmaschinen, insbesondere Turbinen. 31/7 10.",241865,Westinghouse Machine Company,"East Pittsburg, V. St. A.","Sicherheitsvorrichtung für ein als Drosselventil ausgebildetes, zugleich als Sicherheitsventil wirkendes Einlaßventil für das Druckmittel von Kraftmaschinen, insbesondere Turbinen",31/7 10
23,"241 900. Cramp's Patent Reversible Turbine, Limited, London; Vertr.: A. Doll, Pat.-Anw., Berlin S.W. 48. Umsteuerbare Dampfturbine mit drehbaren Laufschaufeln. 12/8 10. Priorität aus der Anmeldung in Großbritannien vom 17/9 09 anerkannt.",241900,"Cramp's Patent Reversible Turbine, Limited",London,Umsteuerbare Dampfturbine mit drehbaren Laufschaufeln,12/8 10
24,"241 901. Aktiengesellschaft Brown, Boveri & Cie, Baden, Schweiz; Vertr.: Robert Boveri, Mannheim-Käferthal. Regelung zur Regelung einer Abdampfturbine durch Vorschalten von einer oder mehreren Frischdampfturbinen; Zus. z. Pat. 201 828. 1/4 11. Priorität aus der Anmeldung in Großbritannien vom 17/9 09 anerkannt.",241901,"Aktiengesellschaft Brown, Boveri & Cie","Baden, Schweiz",Regelung zur Regelung einer Abdampfturbine durch Vorschalten von einer oder mehreren Frischdampfturbinen,1/4 11
25,"241 902. Cramp's Patent Reversible Turbine, Limited, London; Vertr.: A. Doll, Pat.-Anw., Berlin S.W. 48. Umsteuerbare Turbine mit drehbaren Laufschaufeln. 12/8 10. Priorität aus der Anmeldung in Großbritannien vom 17/9 09 anerkannt.",241902,"Cramp's Patent Reversible Turbine, Limited",London,Umsteuerbare Turbine mit drehbaren Laufschaufeln,12/8 10
26,"242 371. Barbezat, Alfred, Enghien les Bains, Frankr.; Vertr.: Hermann Restner, Mülhausen i/Els., Johannesstr. 4. Entlastungsvorrichtung für den Axialdruck von Dampfturbinen. 16/7 10.",242371,"Barbezat, Alfred","Enghien les Bains, Frankr.",Entlastungsvorrichtung für den Axialdruck von Dampfturbinen,16/7 10
27,"242 775. Vereinigte Dampfturbinen-Gesellschaft m. b. H., Berlin. Gegendruckventil zur Änderung der Stufenzahl mehrstufiger Dampf- oder Gasturbinen bei Änderung des Gegendruckes. 1/4 10.",242775,Vereinigte Dampfturbinen-Gesellschaft m. b. H.,Berlin,Gegendruckventil zur Änderung der Stufenzahl mehrstufiger Dampf- oder Gasturbinen bei Änderung des Gegendruckes,1/4 10
28,"230 443. Proell, Dr.-Ing. Reinhold, Dresden, Rabenerstr. 13. Steuerung für liegende Dampf- oder Gasmaschinen. 22/10 09. — A 353.",230443,"Proell, Dr.-Ing. Reinhold","Dresden, Rabenerstr. 13",Steuerung für liegende Dampf- oder Gasmaschinen,22/10 09
29,"232 501. Schmidt, Wilhelm, Wilhelmshöhe b/Cassel. Kolbenschieber mit Trickkanal und breiten aufgeschnittenen Ringen. 1/6 07. — A 812.",232501,"Schmidt, Wilhelm",Wilhelmshöhe b/Cassel,Kolbenschieber mit Trickkanal und breiten aufgeschnittenen Ringen,1/6 07
