id,entry,patent_id,name,location,description,date
21,"200608. Flohr, Carl, Fa., Berlin. Türsperrung an Aufzugs-Schachttüren. 31/12 07. — A 2179.",200608,"Flohr, Carl, Fa.",Berlin,Türsperrung an Aufzugs-Schachttüren,31/12 07
22,"200848. Felten & Guilleaume-Lahmeyerwerke Act.-Ges., Frankfurt a/M. Einrichtung zur Erzielung gleicher Auslaufwege an elektrisch betriebenen Aufzügen und ähnlichen Anlagen. 16/1 06. — A 2229.",200848,Felten & Guilleaume-Lahmeyerwerke Act.-Ges.,Frankfurt a/M.,Einrichtung zur Erzielung gleicher Auslaufwege an elektrisch betriebenen Aufzügen und ähnlichen Anlagen,16/1 06
23,"201284. Schrader, Wolfgang, Berlin, Chausseestr. 35. Paternosteraufzug. 24/11 07. — A 2344.",201284,"Schrader, Wolfgang","Berlin, Chausseestr. 35",Paternosteraufzug,24/11 07
24,"201571. Brown, Boveri & Cie Act.-Ges., Mannheim-Käferthal. Steuervorrichtung für Aufzugs-Elektromotoren. 9/1 07. — A 2390.",201571,"Brown, Boveri & Cie Act.-Ges.",Mannheim-Käferthal,Steuervorrichtung für Aufzugs-Elektromotoren,9/1 07
25,"201572. Benoit, Georg, Würzburg, Hirichstr. 110. Spindelkletteraufzug. 28/5 07. — A 2440.",201572,"Benoit, Georg","Würzburg, Hirichstr. 110",Spindelkletteraufzug,28/5 07
26,"201573. von Forster, Hans, Frankfurt a/M., Roseggerstr. 32. Paternosteraufzug. 5/11 07. — A 2390.",201573,"von Forster, Hans","Frankfurt a/M., Roseggerstr. 32",Paternosteraufzug,5/11 07
27,"201574. Salau & Birkholz, Essen, Ruhr. Aufschiebevorrichtung für Förderwagen an Förderschächten. 26/2 08. — A 2440.",201574,Salau & Birkholz,"Essen, Ruhr",Aufschiebevorrichtung für Förderwagen an Förderschächten,26/2 08
28,"201779. The Brown Hoisting Machinery Co., Cleveland, V. St. A.; Vertr.: M. Schmetz, Pat.-Anw., Aachen. Aufzug, insbesondere für Hochöfen udgl. 20/4 07. — A 2439.",201779,The Brown Hoisting Machinery Co.,"Cleveland, V. St. A.","Aufzug, insbesondere für Hochöfen udgl",20/4 07
29,"201780. Haniel & Lueg, Düsseldorf-Grafenberg. Verriegelbare, durch Gewichts- oder Federdruck selbsttätig ausrückende Aufsetzvorrichtung für Förderkörbe. 2/7 07. — A 2441.",201780,Haniel & Lueg,Düsseldorf-Grafenberg,"Verriegelbare, durch Gewichts- oder Federdruck selbsttätig ausrückende Aufsetzvorrichtung für Förderkörbe",2/7 07
30,"201781. Flohr, Carl, Fa., Berlin. Sicherheitstürverschluß an Aufzug-Schachttüren. 22/2 08. — A 2440.",201781,"Flohr, Carl, Fa.",Berlin,Sicherheitstürverschluß an Aufzug-Schachttüren,22/2 08
31,"201911. Weismann, Carl, Cöln, Werderstr. 37. Keil-Fangvorrichtung für Aufzüge und ähnliche Fördereinrichtungen. 27/11 07. — A 2492.",201911,"Weismann, Carl","Cöln, Werderstr. 37",Keil-Fangvorrichtung für Aufzüge und ähnliche Fördereinrichtungen,27/11 07
32,"201962. Stähler, Heinr., Fa., Niederjeutz i/L. Förderwagen mit auf dem Wagenrahmen drehbar gelagerten, den Kübel tragenden Teil für Hochofenschrägaufzüge, bei denen der Kübel nach dem Auffahren des Wagens in seiner untersten Stellung durch weiteres Nachlassen des Förderseiles in die Lade-Grube gesenkt wird. 19/6 07. — A 2492.",201962,"Stähler, Heinr., Fa.",Niederjeutz i/L.,"Förderwagen mit auf dem Wagenrahmen drehbar gelagerten, den Kübel tragenden Teil für Hochofenschrägaufzüge, bei denen der Kübel nach dem Auffahren des Wagens in seiner untersten Stellung durch weiteres Nachlassen des Förderseiles in die Lade-Grube gesenkt wird",19/6 07
33,"202187. Stahl, R., Fa., Stuttgart. Schutzwand-Anordnung für Paternoster-Aufzüge. 3/3 08. — A 2545.",202187,"Stahl, R., Fa.",Stuttgart,Schutzwand-Anordnung für Paternoster-Aufzüge,3/3 08
34,"202281. Heitmann, Eduard, Friedenau b/Berlin, Peter Vischerstr. 8. Seilklemme zur Befestigung des Förderkorbes am Förderseil. 12/3 08. — A 2597.",202281,"Heitmann, Eduard","Friedenau b/Berlin, Peter Vischerstr. 8",Seilklemme zur Befestigung des Förderkorbes am Förderseil,12/3 08
35,"202651. Flohr, Carl, Fa., Berlin. Entriegelung an Aufzugs-Schachttüren. 31/3 07. — A 2659.",202651,"Flohr, Carl, Fa.",Berlin,Entriegelung an Aufzugs-Schachttüren,31/3 07
36,"202972. Henrard, Samuel, Lüttich; Vertr.: C. Köstel u. K. H. Korn, Pat.-Anwälte, Berlin S.W. 11. Fangvorrichtung für Förderkörbe und ähnliche Einrichtungen. 26/1 07. — A 2759.",202972,"Henrard, Samuel",Lüttich,Fangvorrichtung für Förderkörbe und ähnliche Einrichtungen,26/1 07
37,"202973. Moncheur, Charles, Brüssel; Vertr.: R. Deißler, Dr G. Döllner, M. Seiler u. E. Maemecke, Pat.-Anwälte, Berlin S.W. 61. Vorrichtung zum selbsttätigen Festklemmen von Fahrstühlen bei Seilbrüchen. 16/6 07. — A 2760.",202973,"Moncheur, Charles",Brüssel,Vorrichtung zum selbsttätigen Festklemmen von Fahrstühlen bei Seilbrüchen,16/6 07
38,"202974. Böhme sen., Wilhelm, Oberkassel b/Bonn. Fangvorrichtung für Aufzugs- und Fördereinrichtungen. 13/11 07. — A 2759.",202974,"Böhme sen., Wilhelm",Oberkassel b/Bonn,Fangvorrichtung für Aufzugs- und Fördereinrichtungen,13/11 07
39,"202975. Flohr, Carl, Fa., Berlin. Sperrung des Schiebers an Baskülverschlüssen der Aufzugschachttüren. 26/11 07. — A 2760.",202975,"Flohr, Carl, Fa.",Berlin,Sperrung des Schiebers an Baskülverschlüssen der Aufzugschachttüren,26/11 07
40,"202976. Flohr, Carl, Fa., Berlin. Sicherheits-Türverschluß an Aufzugs-Schachttüren. 22/2 08. — A 2760.",202976,"Flohr, Carl, Fa.",Berlin,Sicherheits-Türverschluß an Aufzugs-Schachttüren,22/2 08
41,"202977. Salau & Birkholz, Essen, Ruhr. Reinigungsvorrichtung für Förderseile. 2/4 08. — A 2759.",202977,Salau & Birkholz,"Essen, Ruhr",Reinigungsvorrichtung für Förderseile,2/4 08
