id,entry,patent_id,name,location,description,date
16,"1. 295 670. Marie Zaeſle, geb. Hlava u. Paul Albert Zaeſle, Pribram, Böhmen; Vertr.: Dr. F. Düring, Pat.-Anw., Berlin S.W. 61. Verfahren zur Herſtellung eines Verdickungsmittels für Druckfarben und Appretur. 9/4 14. — Oesterreich 1/7 13.",295670,"Marie Zaeſle, geb. Hlava u. Paul Albert Zaeſle","Pribram, Böhmen",Verfahren zur Herſtellung eines Verdickungsmittels für Druckfarben und Appretur,9/4 14
17,"3. 292 171. A. Crone & Co., Coesfeld, Weſtf. Verfahren zur Herſtellung von Reſerven unter Küpenfarbſtoffen. 31/10 15. — A 552.",292171,A. Crone & Co.,"Coesfeld, Weſtf.",Verfahren zur Herſtellung von Reſerven unter Küpenfarbſtoffen,31/10 15
18,"3. 293 359. Durand & Huguenin A.-G., Baſel, Schweiz; Vertr.: A. Doll, Pat.-Anw., Berlin S.W. 48. Verfahren zum Weiſs- oder Buntreſervieren von Waren mit Chromfarben unter Zuziehung einer Chrombeize zu färbenden Küpenfarbſtoffen. 13/7 15. — A 799.",293359,Durand & Huguenin A.-G.,"Baſel, Schweiz",Verfahren zum Weiſs- oder Buntreſervieren von Waren mit Chromfarben unter Zuziehung einer Chrombeize zu färbenden Küpenfarbſtoffen,13/7 15
19,"5. 293 400. Eduard Zeidler, Guntramsdorf, Niederöſterr.; Vertr.: A. Zimmermann, Pat.-Anw., Berlin-Halenſee. Verfahren zur Herſtellung von gemuſterten Geweben mit ſteifenweiſen Tauſcheffekten. 21/4 14. — Oesterreich 30/3 14. — A 799.",293400,Eduard Zeidler,"Guntramsdorf, Niederöſterr.",Verfahren zur Herſtellung von gemuſterten Geweben mit ſteifenweiſen Tauſcheffekten,21/4 14
20,"2. 292 117. Georg Henning, Bergedorf b/Hamburg. Vorrichtung zur Einführung des flüſſigen Klebers odgl. in die Büſchelbohrungen der Beſen- und Bürſtenkörper; Zuſ. z. Pat. 272 646. 20/10 15. — A 552.",292117,Georg Henning,Bergedorf b/Hamburg,Vorrichtung zur Einführung des flüſſigen Klebers odgl. in die Büſchelbohrungen der Beſen- und Bürſtenkörper,20/10 15
21,"2. 294 546. Adolf Kuhn, Stuttgart-Cannſtatt. Beſen-Kopfbefeſtigung. 17/9 15. — A 1018.",294546,Adolf Kuhn,Stuttgart-Cannſtatt,Beſen-Kopfbefeſtigung,17/9 15
22,"4. 291 296. Emil Schwarz, Chicago, V. St. A.; Vertr.: Pat.-Anwälte Dipl-Ing. H. Caminer, Berlin W. 66, u. Dipl-Ing. K. Wenzel, Frankfurt a/M. Vorrichtung zum Reinigen von Behältern, Flaſchen, Kannen udgl. durch nachgiebige Reinigungſglieder in Form von hohlen Schraubenfedern. 15/12 14. — A 396.",291296,Emil Schwarz,"Chicago, V. St. A.","Vorrichtung zum Reinigen von Behältern, Flaſchen, Kannen udgl. durch nachgiebige Reinigungſglieder in Form von hohlen Schraubenfedern",15/12 14
23,"7. 295 243. Anton Zahoransky, Todtnau i/W. Vorrichtung an Borſteneinſtanzmaſchinen zum Trennen der verſchieden langen Borſten des abgeteilten Bündels von den übrigen Borſten im Zuführungskanal. 27/1 15. — A 1156.",295243,Anton Zahoransky,Todtnau i/W.,Vorrichtung an Borſteneinſtanzmaſchinen zum Trennen der verſchieden langen Borſten des abgeteilten Bündels von den übrigen Borſten im Zuführungskanal,27/1 15
24,"16. 291 652. Fa A. Max Schmeijer jr., Amsterdam, Omval; Vertr.: Dr B. Alexander-Katz u. Dipl-Ing. E. Biereth, Pat.-Anwälte, Berlin S.W. 48. Verfahren zur Herſtellung von Pinſeln. 30/5 15. — A 453.",291652,Fa A. Max Schmeijer jr.,"Amsterdam, Omval",Verfahren zur Herſtellung von Pinſeln,30/5 15
25,"17. 291 110. Frau Gräfin Olga Clementine Zedtwitz, Liblin, Böhmen; Vertr.: Dipl-Ing. A. Kuhn, Pat.-Anw., Berlin S.W. 61. Füllpinſel mit abnehmbarem Kopf. 11/8 14. — A 354.",291110,Frau Gräfin Olga Clementine Zedtwitz,"Liblin, Böhmen",Füllpinſel mit abnehmbarem Kopf,11/8 14
26,"21. 291 931. Hans Frikſche, Rostock, Warnoufer 7. Zahnbürſte. 4/2 14. — A 512.",291931,Hans Frikſche,"Rostock, Warnoufer 7",Zahnbürſte,4/2 14
27,"6. 292 142 (†). Dr C. Otto & Comp., G. m. b. H., Dahlhauſen, Ruhr. Verfahren und Einrichtung zur Beheizung von Koksöfen mit einer Aufeinanderfolge von unvollſtändiger und vollſtändiger Verbrennung. 2/7 15. — A 552.",292142,"Dr C. Otto & Comp., G. m. b. H.","Dahlhauſen, Ruhr",Verfahren und Einrichtung zur Beheizung von Koksöfen mit einer Aufeinanderfolge von unvollſtändiger und vollſtändiger Verbrennung,2/7 15
