id,entry,patent_id,name,location,description,date
11,"69113. — BERENDT, M., in Hamburg, Stubbenhuk 20, M. DU ROI DROEGE in Hamburg, Rathausmarkt 8, E. HADENFELDT in Hamburg, Rödingsmarkt 65, und Dr. jur. SEMLER in Hamburg, Johannisstr. 21. Dampfkessel aus 3 cylindrischen Heizröhrenkesseln mit gemeinsamer Rauchkammer. 24. August 1892. — A 743.",69113,"BERENDT, M., M. DU ROI DROEGE, E. HADENFELDT, und Dr. jur. SEMLER","Hamburg, Stubbenhuk 20, Hamburg, Rathausmarkt 8, Hamburg, Rödingsmarkt 65, und Hamburg, Johannisstr. 21",Dampfkessel aus 3 cylindrischen Heizröhrenkesseln mit gemeinsamer Rauchkammer,24. August 1892
12,"69257. — WERNECKE, W., in Magdeburg-Sudenburg, Helmstedterstr. 12. Rohrkratzer. 1. November 1892. — A 722.",69257,"WERNECKE, W.","Magdeburg-Sudenburg, Helmstedterstr. 12",Rohrkratzer,1. November 1892
13,"69273. — GEHRE, M., in Rath bei Düsseldorf. Anordnung von Dampfüberhitzern bei Wasserröhrenkesseln. (Zusatz zum Patente Nr. 62058.) 5. August 1892. — A 801.",69273,"GEHRE, M.",Rath bei Düsseldorf,Anordnung von Dampfüberhitzern bei Wasserröhrenkesseln,5. August 1892
14,"69279. — GROSSMANN, H., und F. SCHULTE in Dortmund. Beim Rohrbruch selbstthätig schliefsendes Ventil für Dampf- und Wasserleitungen. (Zusatz zum Patente Nr. 67012.) 14. Oktober 1892. — A 769.",69279,"GROSSMANN, H., und F. SCHULTE",Dortmund,Beim Rohrbruch selbstthätig schliefsendes Ventil für Dampf- und Wasserleitungen,14. Oktober 1892
15,69588. — AKTIENGESELLSCHAFT FÜR KOHLEN-STAUB-FEUERUNGEN in Berlin. Vorfeuerung zum Verbrennen staubförmigen Materials. 15. März 1892. — A 826.,69588,AKTIENGESELLSCHAFT FÜR KOHLEN-STAUB-FEUERUNGEN,Berlin,Vorfeuerung zum Verbrennen staubförmigen Materials,15. März 1892
16,"69599. — BREBECK, F. C., in Barmen. Prellplatten für Dampfkessel-Flammrohre. 23. August 1892. — A 827.",69599,"BREBECK, F. C.",Barmen,Prellplatten für Dampfkessel-Flammrohre,23. August 1892
17,"69649. — LUTZ, J., in Darmstadt. Kessel mit sichelförmigem Querschnitt und in seiner Höhlung liegenden Wasserröhren. 1. November 1892. — A 852.",69649,"LUTZ, J.",Darmstadt,Kessel mit sichelförmigem Querschnitt und in seiner Höhlung liegenden Wasserröhren,1. November 1892
18,"69660. — SCHMIDT, W., in Wilhelmshöhe bei Cassel. Dampfüberhitzer mit Gleichstrom im ersten und Gegenstrom im zweiten Theile. (Zusatz zum Patente Nr. 59992.) 29. Mai 1892. — A 911.",69660,"SCHMIDT, W.",Wilhelmshöhe bei Cassel,Dampfüberhitzer mit Gleichstrom im ersten und Gegenstrom im zweiten Theile,29. Mai 1892
19,"69668. — BRATOLUBOW, A., in Moskau; Vertreter: R. DEISSLER und J. MAEMECKE in Berlin C., Alexanderstr. 38. Dampfüberhitzer mit in einem schlechten Wärmeleiter eingebetteten Röhren. 18. August 1892. — A 852.",69668,"BRATOLUBOW, A.",Moskau,Dampfüberhitzer mit in einem schlechten Wärmeleiter eingebetteten Röhren,18. August 1892
20,"69697. — MICHALK, W., in Deuben bei Dresden. Einrichtung für Wasserstandszeiger, Probir- und Ablafshähne zwecks Erzielung doppelten Verschlusses. 13. Dezember 1892. — A 911.",69697,"MICHALK, W.",Deuben bei Dresden,"Einrichtung für Wasserstandszeiger, Probir- und Ablafshähne zwecks Erzielung doppelten Verschlusses",13. Dezember 1892
21,"69800. — ZAHIKIAN, G., in London; Vertreter: A. BAERMANN in Berlin N.W., Luisenstr. 43/44. Vorrichtung zur Erzielung einer schraubenförmigen Bewegung des Wassers in Dampfkesselröhren. 15. Oktober 1892. — A 911.",69800,"ZAHIKIAN, G.",London,Vorrichtung zur Erzielung einer schraubenförmigen Bewegung des Wassers in Dampfkesselröhren,15. Oktober 1892
22,"70040. — MORISON, D. B., in Hartlepool, England; Vertreter: A. SPECHT und J. D. PETERSEN in Hamburg. Speisevorrichtung für Dampfkessel mit Vorwärmung durch das Kesselwasser. (Zusatz zum Patente Nr. 67392.) 25. Dezember 1892. — A 911.",70040,"MORISON, D. B.","Hartlepool, England",Speisevorrichtung für Dampfkessel mit Vorwärmung durch das Kesselwasser,25. Dezember 1892
23,70066. — MAGDEBURGER VEREIN FÜR DAMPFKESSEL-BETRIEB in Magdeburg-Sudenburg. Elastisch befestigte Schutzhülse für Wasserstandsgläser an Dampfkesseln und anderen Gefäfsen unter Druck. 10. April 1892. — A 912.,70066,MAGDEBURGER VEREIN FÜR DAMPFKESSEL-BETRIEB,Magdeburg-Sudenburg,Elastisch befestigte Schutzhülse für Wasserstandsgläser an Dampfkesseln und anderen Gefäfsen unter Druck,10. April 1892
24,"70093. — WITKOWITZER BERGBAU- UND EISEN-HÜTTEN-GEWERKSCHAFT in Witkowitz; Vertreter: A. MÜHLE und W. ZIOLECKI in Berlin W., Friedrichstr. 78. Dampfkessel mit kurzen querliegenden Heizröhrenkesseln und einem darüber liegenden Längskessel. 21. April 1892. — A 912.",70093,WITKOWITZER BERGBAU- UND EISEN-HÜTTEN-GEWERKSCHAFT,Witkowitz,Dampfkessel mit kurzen querliegenden Heizröhrenkesseln und einem darüber liegenden Längskessel,21. April 1892
25,"70205. — GRAF, F., in Aachen. Wasserröhrenrost mit besonderem Wasserbehälter. (Zusatz zum Patente Nr. 51315.) 28. August 1892. — A 969.",70205,"GRAF, F.",Aachen,Wasserröhrenrost mit besonderem Wasserbehälter,28. August 1892
26,"70213. — PRÉGARDIEN, J., in Deutz. Dampfkessel mit Tenbrinkfeuerung von in der Breite unbeschränkter Rostfläche. 25. Dezember 1892. — A 970.",70213,"PRÉGARDIEN, J.",Deutz,Dampfkessel mit Tenbrinkfeuerung von in der Breite unbeschränkter Rostfläche,25. Dezember 1892
27,"70317. — BRÜNLER, O., in Leipzig-Eutritzsch. Anzünde-Vorrichtung für Dampf-Erzeuger mit innerer Feuerung. 16. November 1892. — A 934.",70317,"BRÜNLER, O.",Leipzig-Eutritzsch,Anzünde-Vorrichtung für Dampf-Erzeuger mit innerer Feuerung,16. November 1892
28,"70380. — LÜHRMANN, F. W., in Düsseldorf, Mozartstrafse 16. Vorrichtung zum Trocknen und Ueberhitzen von Dampf. 19. August 1892. — A 993.",70380,"LÜHRMANN, F. W.","Düsseldorf, Mozartstrafse 16",Vorrichtung zum Trocknen und Ueberhitzen von Dampf,19. August 1892
29,"70386. — STEVENS, F. T., in Bryants-Pond, County Oxford, V. St. A.; Vertreter: C. F. REICHELT und W. MAJDEWICZ in Dresden. Cylinderkessel mit darin untergebrachtem Heizröhrenkessel. 4. November 1892. — A 993.",70386,"STEVENS, F. T.","Bryants-Pond, County Oxford, V. St. A.",Cylinderkessel mit darin untergebrachtem Heizröhrenkessel,4. November 1892
30,"70619. — VON ROLF, W., in Düsseldorf. Zusammengesetzter Flammrohr- und Wasserröhrenkessel. 28. Juni 1892. — A 994.",70619,"VON ROLF, W.",Düsseldorf,Zusammengesetzter Flammrohr- und Wasserröhrenkessel,28. Juni 1892
31,"70621. — GEHRE, M., in Rath bei Düsseldorf. Kammern mit mehrfachen freien Wasseroberflächen für Wasserröhrenkessel. 5. August 1892. — A 986.",70621,"GEHRE, M.",Rath bei Düsseldorf,Kammern mit mehrfachen freien Wasseroberflächen für Wasserröhrenkessel,5. August 1892
32,"70695. — ASHLIN, H. C., in London; Vertreter:",70695,"ASHLIN, H. C.",London,NaN,NaN
