id,entry,patent_id,name,location,description,date
12,"149609. Elektrizitäts-Akt.=Ges. vorm. Schuckert & Co., Nürnberg. Verfahren zum ſelbſtthätigen Anlaſſen oder Bremſen von Elektromotoren mittels Relais. 8/2 03. — A 745.",149609,Elektrizitäts-Akt.=Ges. vorm. Schuckert & Co.,Nürnberg,Verfahren zum ſelbſtthätigen Anlaſſen oder Bremſen von Elektromotoren mittels Relais,8/2 03
13,"149610. Akt.=Ges. Brown, Boveri & Co., Baden, Schweiz, u. Mannheim. Selbſtthätiger Stromregler für elektriſche Beleuchtungsanlagen. 26/4 03. — A 745.",149610,"Akt.=Ges. Brown, Boveri & Co.","Baden, Schweiz, u. Mannheim",Selbſtthätiger Stromregler für elektriſche Beleuchtungsanlagen,26/4 03
14,"149611. Akt.=Ges. Brown, Boveri & Co., Baden, Schweiz, u. Mannheim. Selbſtthätiger Stromregler für elektriſche Beleuchtungsanlagen. 28/4 03. — A 746.",149611,"Akt.=Ges. Brown, Boveri & Co.","Baden, Schweiz, u. Mannheim",Selbſtthätiger Stromregler für elektriſche Beleuchtungsanlagen,28/4 03
15,"149660. Zipernowſky, Franz, Budapeſt; Vertr.: C. Gronert u. W. Zimmermann, Pat.=Anwälte, Berlin N.W. 6. Mit einem Elektrizitätszähler vereinigter ſelbſtthätiger Umschalter. 15/4 02. — A 719.",149660,"Zipernowſky, Franz",Budapeſt,Mit einem Elektrizitätszähler vereinigter ſelbſtthätiger Umschalter,15/4 02
16,"149682. Schomburg jr, Hermann, Margarethenhütte b/Baußen. Iſolator, beſtehend aus mehreren miteinander vereinigten Einzeliſolatoren oder Elementen. 7/2 03. — A 690.",149682,"Schomburg jr, Hermann",Margarethenhütte b/Baußen,"Iſolator, beſtehend aus mehreren miteinander vereinigten Einzeliſolatoren oder Elementen",7/2 03
17,"149759. Jones, Frank, Liverpool; Vertr.: Dr S. Hamburger, Pat.=Anw., Berlin W. 8. Untergrundleitung zur Verteilung elektriſcher Energie für Licht- und Kraftzwecke. 3/9 01. — A 657.",149759,"Jones, Frank",Liverpool,Untergrundleitung zur Verteilung elektriſcher Energie für Licht- und Kraftzwecke,3/9 01
18,"149760. Felten & Guilleaume Carlswerk Akt.=Ges., Mülheim a/Rh. Verfahren zum Befeſtigen von biegſamen elektriſchen Leitungen in feſten Endſtücken. 1/11 02. — A 719.",149760,Felten & Guilleaume Carlswerk Akt.=Ges.,Mülheim a/Rh,Verfahren zum Befeſtigen von biegſamen elektriſchen Leitungen in feſten Endſtücken,1/11 02
19,"149779. Elektrizitäts-Akt.=Ges. vorm. W. Lahmeyer & Co., Frankfurt a/M. Ueberſpannungsſicherung. 17/3 03. — A 826.",149779,Elektrizitäts-Akt.=Ges. vorm. W. Lahmeyer & Co.,Frankfurt a/M,Ueberſpannungsſicherung,17/3 03
20,"149896. Heyß, William George, Moncheſter; Vertr.: G. Schmatolla, Pat.=Anw., Berlin S.W. 11. Ladeſchalter für Sammlerbatterien. 20/3 03. — A 871.",149896,"Heyß, William George",Moncheſter,Ladeſchalter für Sammlerbatterien,20/3 03
21,"149939. Kabelfabrik Akt.=Ges., Wien; Vertr.: C. Fehlert, G. Loubier, Fr. Harmſen u. A. Büttner, Pat.=Anwälte, Berlin N.W. 7. Luftraumkabel mit vier Leitern. 11/4 02. — A 826.",149939,Kabelfabrik Akt.=Ges.,Wien,Luftraumkabel mit vier Leitern,11/4 02
22,"150019. Schütz, Wilhelm, Caſſel, Rotenditmolderſtr. 23. Glasmaſt; Zuſ. z. Pat. 147973. 9/8 03. — A 787.",150019,"Schütz, Wilhelm","Caſſel, Rotenditmolderſtr. 23",Glasmaſt,9/8 03
23,"150044. Rolkin, Torius John L., Dresden, Franklinſtr. 22. Antriebsvorrichtung für elektriſche Stromerzeuger zur Erzielung eines gleichmäßigen oder unterbrochenen Antriebes bei veränderlicher Antriebskraft. 19/10 02. — A 826.",150044,"Rolkin, Torius John L.","Dresden, Franklinſtr. 22",Antriebsvorrichtung für elektriſche Stromerzeuger zur Erzielung eines gleichmäßigen oder unterbrochenen Antriebes bei veränderlicher Antriebskraft,19/10 02
24,"150208. Voigt & Haeffner, Akt.=Ges., Frankfurt a/M. Anordnung zur ſelbſtthätigen Auslöſung von Hochſpannungsſchaltern vermittels eines Transformators. 5/12 02. — A 787.",150208,"Voigt & Haeffner, Akt.=Ges.",Frankfurt a/M,Anordnung zur ſelbſtthätigen Auslöſung von Hochſpannungsſchaltern vermittels eines Transformators,5/12 02
25,"150370. (†) Bogni, Giovanni, Seſto-Calende, Ital.; Vertr.: K. Zeißig, Pat.=Anw., Stuttgart. Klemmvorrichtung für Leiter beliebiger Stärke. 12/7 02. — A 826.",150370,"Bogni, Giovanni","Seſto-Calende, Ital.",Klemmvorrichtung für Leiter beliebiger Stärke,12/7 02
26,"150498. Traun, Dr Heinrich & Söhne vormals Harburger Gummi-Kamm Co, Hamburg. Verfahren zur Herſtellung einer Schutzbekleidung für elektriſche Kabel oder Leitungsrohre. 6/12 02. — A 826.",150498,"Traun, Dr Heinrich & Söhne vormals Harburger Gummi-Kamm Co",Hamburg,Verfahren zur Herſtellung einer Schutzbekleidung für elektriſche Kabel oder Leitungsrohre,6/12 02
27,"150499. Wilhelmi, Clara, geb. Bitler, Neuſtadt a/Haardt. Verfahren zum Abdecken elektriſcher Kabel oder anderer Leitungen durch mit einem Füllſtoff gefüllte Hüllen. 14/3 03. — A 826.",150499,"Wilhelmi, Clara, geb. Bitler",Neuſtadt a/Haardt,Verfahren zum Abdecken elektriſcher Kabel oder anderer Leitungen durch mit einem Füllſtoff gefüllte Hüllen,14/3 03
28,"150545. Kabelwerk Rheydt Akt.=Ges., Rheydt. Fernſprechkabel. 27/9 01. — A 914.",150545,Kabelwerk Rheydt Akt.=Ges.,Rheydt,Fernſprechkabel,27/9 01
29,"150593. Voigt & Haeffner, Akt.=Ges., Frankfurt a/M. Elektromagneiſcher Wendeanlaſſer. 27/8 03. — A 971.",150593,"Voigt & Haeffner, Akt.=Ges.",Frankfurt a/M,Elektromagneiſcher Wendeanlaſſer,27/8 03
30,"150637. Borg, Carl, Leipzig, Gerberſtr. 19/27. Steckdoſe für elektriſche Leitungen. 16/12 02. — A 914.",150637,"Borg, Carl","Leipzig, Gerberſtr. 19/27",Steckdoſe für elektriſche Leitungen,16/12 02
31,"150735. Siemens-Schuckert Werke, G. m. b. H., Berlin. Sicherungsvorrichtung für Mehrphaſenſtromleitungen. 19/6 03. — A 914.",150735,"Siemens-Schuckert Werke, G. m. b. H.",Berlin,Sicherungsvorrichtung für Mehrphaſenſtromleitungen,19/6 03
32,"150777. Allgemeine Elektricitäts-Geſellſchaft, Berlin. Selbſtthätige Regelungsvorrichtung für Verteilungsneße mit ſchwankendem Stromverbrauch. 12/5 03. — A 971.",150777,Allgemeine Elektricitäts-Geſellſchaft,Berlin,Selbſtthätige Regelungsvorrichtung für Verteilungsneße mit ſchwankendem Stromverbrauch,12/5 03
33,"150853. Beau, Henri, Paris u. Cipriano Portillo, Madrid; Vertr.: M. Mir, Pat.=Anw., Berlin W. 64. Vorrichtung zur Stromzuführung mit Hilfe der Stromleitung durchſtechenden Spizen. 3/7 02. — A 972.",150853,"Beau, Henri u. Cipriano Portillo",Paris u. Madrid,Vorrichtung zur Stromzuführung mit Hilfe der Stromleitung durchſtechenden Spizen,3/7 02
34,"150854. Pupin, Michael I., New-York; Vertr.: A. du Bois-Reymond u. Max Wagner, Pat.=Anwälte, Berlin N.W. 6. Fernſprechleitung mit zur Ausgleichung der Kapazität in die Hin- und in die Rückleitung eingeſchalteten Selbſtinduktionsſpulen. 31/7 02. — A 943.",150854,"Pupin, Michael I.",New-York,Fernſprechleitung mit zur Ausgleichung der Kapazität in die Hin- und in die Rückleitung eingeſchalteten Selbſtinduktionsſpulen,31/7 02
35,"150912. Allgemeine Elektricitäts-Geſellſchaft, Berlin. Elektrischer Schalter mit unter Oel liegender Stromſchlußſtelle. 19/8 03. — A 1056.",150912,Allgemeine Elektricitäts-Geſellſchaft,Berlin,Elektrischer Schalter mit unter Oel liegender Stromſchlußſtelle,19/8 03
36,"151011. Gola, Giovanni, Genua; Vertr.: F. C. Glaſer, D. Hering u. E. Peitz, Pat.=Anwälte, Berlin S.W. 68. Blitzableiter für Freileitungen. 1/12 01. — A 1092.",151011,"Gola, Giovanni",Genua,Blitzableiter für Freileitungen,1/12 01
37,"151012. Felten & Guilleaume Carlswerk Akt.=Ges., Mülheim a/Rh. Verfahren zum Vereinigen eines Kupferſtückes mit einer Kupferdrahtlitze für elektriſche Leitungen. 21/6 02. — A 972.",151012,Felten & Guilleaume Carlswerk Akt.=Ges.,Mülheim a/Rh,Verfahren zum Vereinigen eines Kupferſtückes mit einer Kupferdrahtlitze für elektriſche Leitungen,21/6 02
