id,entry,patent_id,name,location,description,date
22,"86973. Böhm, E., Barnsbury, Engl.; Vertr.: A. Gerſon u. G. Sachſe, Berlin S.W., Friedrichſtr. 10. Verfahren zur Herſtellung von Glasbuchſtaben. 11/11 94. — A 541.",86973,"Böhm, E.","Barnsbury, Engl.",Verfahren zur Herſtellung von Glasbuchſtaben,11/11 94
23,"86974. Söhnchen, M., Porta. Verfahren und Vorrichtung zur Herſtellung von Flaſchen u. dgl. mittels der Glasmacherpfeife. 8/9 95. — A 541.",86974,"Söhnchen, M.",Porta,Verfahren und Vorrichtung zur Herſtellung von Flaſchen u. dgl. mittels der Glasmacherpfeife,8/9 95
24,"87100. Hirſch, M., Radeberg b/Dresden. Verfahren zur Herſtellung von Preßglasgegenſtänden in verſchiedenen Farben. 31/10 95. — A 488.",87100,"Hirſch, M.",Radeberg b/Dresden,Verfahren zur Herſtellung von Preßglasgegenſtänden in verſchiedenen Farben,31/10 95
25,"87259. Miller, Dr N. M., Philadelphia; Vertr.: A. Schaper, Hamburg. Verfahren und Vorrichtung zur Herſtellung von Glastafeln. 1/1 95. — A 541.",87259,"Miller, Dr N. M.",Philadelphia,Verfahren und Vorrichtung zur Herſtellung von Glastafeln,1/1 95
26,"87311. Menzel, C., Windiſch-Eſchenbach, Bayr. Glasſchmelzwanne. 25/7 95. — A 541.",87311,"Menzel, C.","Windiſch-Eſchenbach, Bayr.",Glasſchmelzwanne,25/7 95
27,"87312. Menzel, C., Windiſch-Eſchenbach, Bayr. Glasſchmelzwanne. 25/7 95. — A 519.",87312,"Menzel, C.","Windiſch-Eſchenbach, Bayr.",Glasſchmelzwanne,25/7 95
28,"87733. Greiner, C. F., Benzig i/Schl. Vorrichtung zur Herſtellung von doppelwandigen Glasgegenſtänden mit theilweiſe durchbrochener Außenwand. 29/6 95. — A 613.",87733,"Greiner, C. F.",Benzig i/Schl.,Vorrichtung zur Herſtellung von doppelwandigen Glasgegenſtänden mit theilweiſe durchbrochener Außenwand,29/6 95
29,"87784. Mayer, C., Deſlau b/Koburg, Annawerk. Muffelofenanlage zum Brennen von Glas, Porzellan u. dgl. 15/11 95. — A 596.",87784,"Mayer, C.","Deſlau b/Koburg, Annawerk","Muffelofenanlage zum Brennen von Glas, Porzellan u. dgl",15/11 95
30,"88440. Bouneu, L., Brüssel; Vertr.: R. Deißler, Berlin C., Alexanderſtr. 38. Verfahren und Vorrichtung zur Herſtellung von äußeren Erhöhungen an Flaſchenköpfen u. dgl. 13/11 94. — A 699.",88440,"Bouneu, L.",Brüssel,Verfahren und Vorrichtung zur Herſtellung von äußeren Erhöhungen an Flaſchenköpfen u. dgl,13/11 94
31,"88441. Goeriſch & Co., Dresden. Verfahren zur Herſtellung von in der Maſſe gefärbtem Kupferrubinglas mit beliebiger Farbenabſtufungen. 2/5 95. — A 699.",88441,Goeriſch & Co.,Dresden,Verfahren zur Herſtellung von in der Maſſe gefärbtem Kupferrubinglas mit beliebiger Farbenabſtufungen,2/5 95
32,"88521. Schubring, M., Deſſau, Franzſtr. 2. Vorrichtung zum Abſprengen von Glasgegenſtänden. 23/11 94. — A 797.",88521,"Schubring, M.","Deſſau, Franzſtr. 2",Vorrichtung zum Abſprengen von Glasgegenſtänden,23/11 94
33,"88615. Sächſiſche Glasfabrik, Aktiengeſellſchaft, Radeberg b/Dresden. Verfahren zum Entfärben von Glasmaſſe mit Hilfe von Selen und Selenverbindungen. 13/1 95. — A 746.",88615,"Sächſiſche Glasfabrik, Aktiengeſellſchaft",Radeberg b/Dresden,Verfahren zum Entfärben von Glasmaſſe mit Hilfe von Selen und Selenverbindungen,13/1 95
34,"89114. Eppler, A., u. E. Reimerdes, Jena u. F. Eppler, Berlin, Krauſenſtr. 38. Verfahren, um in Achat ſetzende Metall-Einlagen anzubringen. 6/2 95. — A 797.",89114,"Eppler, A., u. E. Reimerdes, u. F. Eppler","Jena u. Berlin, Krauſenſtr. 38","Verfahren, um in Achat ſetzende Metall-Einlagen anzubringen",6/2 95
35,"89115. Goeriſch & Co., Dresden. Vorrichtung zum Abſprengen von Lampencylindern u. dgl. 11/9 95.",89115,Goeriſch & Co.,Dresden,Vorrichtung zum Abſprengen von Lampencylindern u. dgl,11/9 95
36,"89116. Teetz, Th., Witten a/d. R., Breiteſtr. 18. Verfahren zum Oeffnen des Bodens von Glaswalzen. 13/2 96. — A 850.",89116,"Teetz, Th.","Witten a/d. R., Breiteſtr. 18",Verfahren zum Oeffnen des Bodens von Glaswalzen,13/2 96
37,"89117. Brun, L. C., Paris; Vertr.: F. Haßlacher, Frankfurt a/M. Durch comprimirtes Gas bethätigte Glasmacherpfeife. 20/2 96. — A 851.",89117,"Brun, L. C.",Paris,Durch comprimirtes Gas bethätigte Glasmacherpfeife,20/2 96
38,"89438. Shuman, F., Philadelphia; Vertr.: C. Fehlert u. G. Loubier, Berlin N.W., Dorotheenſtr. 32. Vorrichtung zur Herſtellung von Drahtglas. 10/9 95.",89438,"Shuman, F.",Philadelphia,Vorrichtung zur Herſtellung von Drahtglas,10/9 95
