id,entry,patent_id,name,location,description,date
11,"247100. Badische Anilin- & Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate bzw. Formaldehydhydrosulfite oder anderer Reduktionsmittel; Zus. z. Pat. 231543. 7/8 10. — A 1208.",247100,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh,Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate bzw. Formaldehydhydrosulfite oder anderer Reduktionsmittel,7/8 10
12,"247101. Badische Anilin- & Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate bzw. Formaldehydhydrosulfite oder anderer Reduktionsmittel; Zus. z. Pat. 231543. 28/7 10. — A 1208.",247101,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh,Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate bzw. Formaldehydhydrosulfite oder anderer Reduktionsmittel,28/7 10
13,"247224. Bondy, Robert, Forst i/L., Sorauerstr. 31. Herstellung mehrfarbiger Effekte auf gefärbten gemischten Geweben durch einmaligen Ätzdruck mit einer Druckwalze. 19/7 10. — A 1208.",247224,"Bondy, Robert","Forst i/L., Sorauerstr. 31",Herstellung mehrfarbiger Effekte auf gefärbten gemischten Geweben durch einmaligen Ätzdruck mit einer Druckwalze,19/7 10
14,"247241. Chemische Fabrik Grünau Landshoff & Meyer Akt.-Ges., Grünau b/Berlin. Verfahren zum Bedrucken von Gewebebahnen aus pflanzlichen oder tierischen Fasern. 18/7 11. — A 1208.",247241,Chemische Fabrik Grünau Landshoff & Meyer Akt.-Ges.,Grünau b/Berlin,Verfahren zum Bedrucken von Gewebebahnen aus pflanzlichen oder tierischen Fasern,18/7 11
15,"247773. Schmid, Gebr., Basel, Schweiz; Vertr.: A. du Bois-Reymond, M. Wagner u. G. Lemke, Pat.-Anwälte, Berlin S.W. 11. Verfahren zum Zeigen von Seifen von bedruckten Geweben. 12/2 11. — A 1356.",247773,"Schmid, Gebr.","Basel, Schweiz",Verfahren zum Zeigen von Seifen von bedruckten Geweben,12/2 11
16,"248250. Farbwerke vorm. Meister Lucius & Brüning, Höchst a/M. Verfahren zur Erzeugung von gelben Tönen auf der Faser. 24/6 11. — A 1406.",248250,Farbwerke vorm. Meister Lucius & Brüning,Höchst a/M,Verfahren zur Erzeugung von gelben Tönen auf der Faser,24/6 11
17,"248946. Farbenfabriken vorm. Friedr. Bayer & Co., Elberfeld. Verfahren zur Herstellung von Metallglanz oder Metallfäden mit einem Überzug aus Zelluloseacetat; Zus. z. Pat. 243068. 14/5 09.",248946,Farbenfabriken vorm. Friedr. Bayer & Co.,Elberfeld,Verfahren zur Herstellung von Metallglanz oder Metallfäden mit einem Überzug aus Zelluloseacetat,14/5 09
18,"249327. Freiberger, Moritz, Charlottenburg, Trendelenburgstr. 1. Verfahren zum Weiß- bzw. Buntätzen mit oxydierbaren Farbstoffen, insbesondere Indigo, gefärbter Ware mit Stickstoffserverbindungen; Zus. z. Pat. 228694. 28/3 11. — A 1654.",249327,"Freiberger, Moritz","Charlottenburg, Trendelenburgstr. 1","Verfahren zum Weiß- bzw. Buntätzen mit oxydierbaren Farbstoffen, insbesondere Indigo, gefärbter Ware mit Stickstoffserverbindungen",28/3 11
19,"249542. Badische Anilin- & Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate, Formaldehydhydrosulfite, oder anderer Reduktionsmittel; Zus. z. Pat. 231543. 3/7 10. — A 1707.",249542,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh,"Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate, Formaldehydhydrosulfite, oder anderer Reduktionsmittel",3/7 10
20,"249543. Badische Anilin- & Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate, Formaldehydhydrosulfite oder anderer Reduktionsmittel; Zus. z. Pat. 231543. 21/7 10. — A 1707.",249543,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh,"Verfahren zur Erzeugung von weißen oder bunten Ätzeffekten auf Küpen- oder Schwefelfarbstoffen mittels Formaldehydsulfoxylate, Formaldehydhydrosulfite oder anderer Reduktionsmittel",21/7 10
21,"250084. Badische Anilin- & Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zum Reservieren von Küpenfarbstoffen; Zus. z. Pat. 231543. 29/9 10. — A 1807.",250084,Badische Anilin- & Soda-Fabrik,Ludwigshafen a/Rh,Verfahren zum Reservieren von Küpenfarbstoffen,29/9 10
22,"250303. Freiberger, Moritz, Charlottenburg, Trendelenburgstr. 1. Verfahren zum Weiß- bzw. Buntätzen mit oxydierbaren Farbstoffen, insbesondere Indigo, gefärbter Ware mittels Stickstoffverbindungen; Zus. z. Pat. 228694. 12/5 11. — A 1840.",250303,"Freiberger, Moritz","Charlottenburg, Trendelenburgstr. 1","Verfahren zum Weiß- bzw. Buntätzen mit oxydierbaren Farbstoffen, insbesondere Indigo, gefärbter Ware mittels Stickstoffverbindungen",12/5 11
23,"252267. Leopold Cassella & Co. G. m. b. H., Frankfurt a/M. Verfahren zum Drucken von Hydron- und Schwefelfarbstoffen. 28/12 11. — A 2217.",252267,Leopold Cassella & Co. G. m. b. H.,Frankfurt a/M,Verfahren zum Drucken von Hydron- und Schwefelfarbstoffen,28/12 11
24,"253155. Boumanz, Hirsch, Mülhausen i/Els., Syphonverfahren zum Ätzen von küpen-blaugefärbtem Stoff auf dem Reduktionswege. 25/4 12. — A 2399.",253155,"Boumanz, Hirsch",Mülhausen i/Els.,Syphonverfahren zum Ätzen von küpen-blaugefärbtem Stoff auf dem Reduktionswege,25/4 12
25,"253293. Farbenfabriken vorm. Friedr. Bayer & Co., Leverkusen b/Cöln a. Rh. u. Elberfeld. Verfahren zur Erzeugung echter grauer Töne im Zeugdruck. 6/2 12. — A 2399.",253293,Farbenfabriken vorm. Friedr. Bayer & Co.,Leverkusen b/Cöln a. Rh. u. Elberfeld,Verfahren zur Erzeugung echter grauer Töne im Zeugdruck,6/2 12
26,"254090. Leopold Cassella & Co. G. m. b. H., Frankfurt a/M. Verfahren zur Herstellung gemusterter Färbungen auf tierischen Fasern. 12/11 11. — A 2579.",254090,Leopold Cassella & Co. G. m. b. H.,Frankfurt a/M,Verfahren zur Herstellung gemusterter Färbungen auf tierischen Fasern,12/11 11
27,"255023. Farbenfabriken vorm. Friedr. Bayer & Co., Leverkusen b/Cöln a. Rh. u. Elberfeld. Verfahren zur Illuminierung von Hydrosulfitätzen mit basischen Farbstoffen. 14/12 10.",255023,Farbenfabriken vorm. Friedr. Bayer & Co.,Leverkusen b/Cöln a. Rh. u. Elberfeld,Verfahren zur Illuminierung von Hydrosulfitätzen mit basischen Farbstoffen,14/12 10
