id,entry,patent_id,name,location,description,date
11,"208433. Eisenhüttenwerk Thale, Akt.-Ges., Thale a/H. Ablaßventil für Gär- oder Lagerbottiche. 23/7 08. — A 1070.",208433,"Eisenhüttenwerk Thale, Akt.-Ges.",Thale a/H,Ablaßventil für Gär- oder Lagerbottiche,23/7 08
12,"208546 (†). Ruckdeschel, Johann, Fa. Kulmbach, Bay. Verfahren zur Herstellung dunklen Bieres; Zus. z. Pat. 202823. 14/7 08. — A 1127.",208546,"Ruckdeschel, Johann, Fa.","Kulmbach, Bay",Verfahren zur Herstellung dunklen Bieres,14/7 08
13,"209220. Schacke, Gustav, Augsburg, Katharinengasse 173. Vorrichtung zum Abläutern und Abziehen von Bierwürze von den auf dem Läuterboden beherrſchten verdeckten Ablaufrohren. 19/6 07. — A 1270.",209220,"Schacke, Gustav","Augsburg, Katharinengasse 173",Vorrichtung zum Abläutern und Abziehen von Bierwürze von den auf dem Läuterboden beherrſchten verdeckten Ablaufrohren,19/6 07
14,"209221. Meura fils, Philippe, Tournai, Belg.; Vertr.: F. C. Glaser, L. Glaser, O. Hering u. E. Peitz, Pat.-Anwälte, Berlin S.W. 68. Dampfkochkeſſel, insbeſondere für Brauzwecke, mit zwei voneinander getrennten, durch Dampf von verſchieden hoher Spannung heizbaren Doppelböden. 29/4 08. — A 1270.",209221,"Meura fils, Philippe","Tournai, Belg.","Dampfkochkeſſel, insbeſondere für Brauzwecke, mit zwei voneinander getrennten, durch Dampf von verſchieden hoher Spannung heizbaren Doppelböden",29/4 08
15,"209379. Jung, Dr Otto, Mainz. Apparat mit eigenartigem Rührwerk zum Aufſchließen der Treber nach dem Abläutern. 28/7 08. — A 1316.",209379,"Jung, Dr Otto",Mainz,Apparat mit eigenartigem Rührwerk zum Aufſchließen der Treber nach dem Abläutern,28/7 08
16,"210008. Koener, Michel, Lüttich; Vertr.: K. Deißler, Dr G. Döllner, M. Seiler u. E. Maemecke, Pat.-Anwälte, Berlin S.W. 61. Verfahren zum Kühlen von Flüssigkeiten. 14/4 07. — A 1448.",210008,"Koener, Michel",Lüttich,Verfahren zum Kühlen von Flüssigkeiten,14/4 07
17,"210009. Ballat, René, Paris; Vertr.: Dr D. Landenberger u. E. Graf v. Reischach, Pat.-Anwälte, Berlin S.W. 61. Rektifikationskapſel, insbeſondere für alkoholiſche Flüssigkeiten. 26/9 07.",210009,"Ballat, René",Paris,"Rektifikationskapſel, insbeſondere für alkoholiſche Flüssigkeiten",26/9 07
18,"210088. Pauly, Johannes, Leine b/Wartenberg, Pomm. Apparat zur Dunstbeseitigung an einem mit Verkleinerungsvorrichtung verſehenen Ausgußtrog für Treber. 5/5 08. — A 1448.",210088,"Pauly, Johannes","Leine b/Wartenberg, Pomm.",Apparat zur Dunstbeseitigung an einem mit Verkleinerungsvorrichtung verſehenen Ausgußtrog für Treber,5/5 08
19,"210339. Fulgen, Hermann, Halle a/S., Raffinerieſtr. 6. Dephlegmator. 22/11 07. — A 1500.",210339,"Fulgen, Hermann","Halle a/S., Raffinerieſtr. 6",Dephlegmator,22/11 07
20,"211565. Quitt, Rudolf, Hanau a/M. Hopfenſeiher mit Preßvorrichtung. 26/7 08. — A 1790.",211565,"Quitt, Rudolf",Hanau a/M,Hopfenſeiher mit Preßvorrichtung,26/7 08
21,"211868. Biemann, A., Fa., Feuerbach b/Stuttgart. Vorrichtung mit Rinnen in ſeinem Boden. 11/1 08. — A 1839.",211868,"Biemann, A., Fa.",Feuerbach b/Stuttgart,Vorrichtung mit Rinnen in ſeinem Boden,11/1 08
22,"213127. Pankraz, Dr Otto, Frankfurt a/M., Wendelsweg 64. Verfahren zur Herſtellung eines konzentrierten Auszuges aus vom Korninhalt auf trockenem Wege getrennten Spelzen. 23/8 08. — A 2106.",213127,"Pankraz, Dr Otto","Frankfurt a/M., Wendelsweg 64",Verfahren zur Herſtellung eines konzentrierten Auszuges aus vom Korninhalt auf trockenem Wege getrennten Spelzen,23/8 08
23,"213149. Held, Dr Hans, Nürnberg, Sulzbacherſtr. 39. Verfahren zur Herſtellung eiſerner Gär- und Lagerfäſſer für Bier. 11/8 08. — A 2106.",213149,"Held, Dr Hans","Nürnberg, Sulzbacherſtr. 39",Verfahren zur Herſtellung eiſerner Gär- und Lagerfäſſer für Bier,11/8 08
24,"213259. Kapeller, Heinrich, Wien; Vertr.: Dr J. Ephraim, Pat.-Anw., Berlin S.W. 11. Verfahren zur raſchen und genauen Beſtimmung des Alkoholgehaltes von Flüssigkeiten. 25/3 09.",213259,"Kapeller, Heinrich",Wien,Verfahren zur raſchen und genauen Beſtimmung des Alkoholgehaltes von Flüssigkeiten,25/3 09
25,"215529. Boidin, Auguste, Seclin, Nord, Frkr.; Vertr.: Dr R. Wirth, C. Weihe, Dr H. Weil, Pat.-Anwälte, Frankfurt a/M. 1 u. W. Dame, Berlin S.W. 68. Verfahren zum Dämpfen ſtärkehaltiger Materialien. 9/7 07. — A 2607.",215529,"Boidin, Auguste","Seclin, Nord, Frkr.",Verfahren zum Dämpfen ſtärkehaltiger Materialien,9/7 07
26,"215820. Gerter, Heinrich, Genf; Vertr.: A. Meurer, Pat.-Anw., Cöln. Vorrichtung zum Entalkoholisieren von Fruchtſäften udgl. 1/4 08. — A 2674.",215820,"Gerter, Heinrich",Genf,Vorrichtung zum Entalkoholisieren von Fruchtſäften udgl,1/4 08
27,"216595. Pondorf, Dr Paul, Gößnitz, S/A., u. Max Büttner, Halle a/S., Martinſtr. 16. Verfahren und Vorrichtung zur Gewinnung von Würze aus Maische mittels Schleuderns. 5/7 08.",216595,"Pondorf, Dr Paul, u. Max Büttner","Gößnitz, S/A., u. Halle a/S., Martinſtr. 16",Verfahren und Vorrichtung zur Gewinnung von Würze aus Maische mittels Schleuderns,5/7 08
28,"217503. Nathan, Leopold, Zürich; Vertr.: Pat.-Anwälte Dr R. Wirth, C. Weihe, Dr H. Weil, Frankfurt a/M. 1 u. W. Dame, Berlin S.W. 68. Verfahren zur Entfernung unerwünſchter Geruch- und Geſchmackſtoffe bei der Bereitung von Bier. 10/7 08.",217503,"Nathan, Leopold",Zürich,Verfahren zur Entfernung unerwünſchter Geruch- und Geſchmackſtoffe bei der Bereitung von Bier,10/7 08
29,"217548. Heymann, A., Fa., Mannheim, Industriehafen. Brauverfahren, bei dem die Malzkörner vor dem Einmaiſchen entkülſt werden. 20/7 07.",217548,"Heymann, A., Fa.","Mannheim, Industriehafen","Brauverfahren, bei dem die Malzkörner vor dem Einmaiſchen entkülſt werden",20/7 07
30,"217721. Schacke, Gustav, Augsburg. Rohrförmiges Traggerüſt für Läuterböden in Läuterbottichen. 2/2 09.",217721,"Schacke, Gustav",Augsburg,Rohrförmiges Traggerüſt für Läuterböden in Läuterbottichen,2/2 09
31,"217844. Eisenberg, Alexander, St. Petersburg; Vertr.: A. Elliot, Pat.-Anw., Berlin S.W. 48. Verfahren zur Herſtellung eines alkoholfreien, milchſauren Hefewassers. 25/9 08.",217844,"Eisenberg, Alexander",St. Petersburg,"Verfahren zur Herſtellung eines alkoholfreien, milchſauren Hefewassers",25/9 08
32,"217845. Kaufmann, Ferdinand, Colmar i/E. Verfahren zur Herbeiführung eines Umlaufs und zur Verhütung des Überkochens in Destillierkeſſeln. 8/4 09.",217845,"Kaufmann, Ferdinand",Colmar i/E,Verfahren zur Herbeiführung eines Umlaufs und zur Verhütung des Überkochens in Destillierkeſſeln,8/4 09
33,"217986. Armstrong, Sydney, Burton-on-Trent, Bladon Castle, Staffordshire, Engl.; Vertr.: Henry E. Schmidt, Pat.-Anw., Berlin S.W. 11. Verfahren zur Verhinderung des ſchädlichen Einfluſſes von Mikroorganismen in Würze mittels Lichtwirkung. 14/5 08.",217986,"Armstrong, Sydney","Burton-on-Trent, Bladon Castle, Staffordshire, Engl.",Verfahren zur Verhinderung des ſchädlichen Einfluſſes von Mikroorganismen in Würze mittels Lichtwirkung,14/5 08
34,"218029. Guillaume, Emile, Paris; Vertr.: A. Doll, Pat.-Anw., Berlin S.W. 48. Verfahren zur doppelten Aufreinigung von teilweise rektifiziertem Spiritus oder von bei der Rektifikation",218029,"Guillaume, Emile",Paris,Verfahren zur doppelten Aufreinigung von teilweise rektifiziertem Spiritus oder von bei der Rektifikation,NaN
