id,entry,patent_id,name,location,description,date
11,"93483. Bohin fils, Benjamin, St. Sulpice près l'Aigle, Orne; Vertr.: A. Mühle u. W. Ziolecki, Berlin W., Friedrichſtr. 78. Drahtziehbank für ununterbrochenen Zug. 12/11 96. — A 784.",93483,"Bohin fils, Benjamin","St. Sulpice près l'Aigle, Orne",Drahtziehbank für ununterbrochenen Zug,12/11 96
12,"93572. Bergmann, B., Feistritz, Kärnten; Vertr.: H. Pataky u. W. Pataky, Berlin N.W., Luisenſtr. 25. Stufenziehtrommel für Drahtziehmaschinen. 30/9 94. — A 784.",93572,"Bergmann, B.","Feistritz, Kärnten",Stufenziehtrommel für Drahtziehmaschinen,30/9 94
13,"94153. Maeuſel, A., Dillingen a/Saar. Platinen- und Blechofen. 3/2 97. — A 859.",94153,"Maeuſel, A.",Dillingen a/Saar,Platinen- und Blechofen,3/2 97
14,"94219. Menne, F., i/F. Menne & Co., Weidenau=Sieg. Walzwerk mit hydraulischer Einstellung der Walzen; Zus. z. Pat. 91573. 15/12 95. — A 859.",94219,"Menne, F., i/F. Menne & Co.",Weidenau=Sieg,Walzwerk mit hydraulischer Einstellung der Walzen,15/12 95
15,"94220. Westhoff, F., Düsseldorf, Ellerſtr. 116. Draht= v. dgl. Walzwerk, bei welchem das Walzgut durch den elektrischen Strom erhitzt wird. 23/10 96. — A 859.",94220,"Westhoff, F.","Düsseldorf, Ellerſtr. 116","Draht= v. dgl. Walzwerk, bei welchem das Walzgut durch den elektrischen Strom erhitzt wird",23/10 96
16,"94816. Gerhardi, W., Lüdenscheid. Drahtziehmaschine. 19/3 97.",94816,"Gerhardi, W.",Lüdenscheid,Drahtziehmaschine,19/3 97
17,"95164. Williams, F., Woodlands, Gowerton, u. G. H. White, Altw Forge, Pontardulais; Vertr.: C. Köstel, Berlin S.W., Friedrichſtr. 48. Maschine zum Trennen von zu Stößen vereinigten Platten oder Blechen nach dem Verfahren des Patents Nr 92346. 9/1 97.",95164,"Williams, F., u. G. H. White","Woodlands, Gowerton, u. Altw Forge, Pontardulais",Maschine zum Trennen von zu Stößen vereinigten Platten oder Blechen nach dem Verfahren des Patents Nr 92346,9/1 97
18,"95318. Grohmann, A., & Sohn, Würbenthal, Oesterr.-Schles.; Vertr.: Dr F. Schanz, Berlin W., Leipzigerſtr. 91. Zweibehälter-Drahtziehmaſchine. 29/1 96.",95318,"Grohmann, A., & Sohn","Würbenthal, Oesterr.-Schles.",Zweibehälter-Drahtziehmaſchine,29/1 96
19,"95556. Burgmann, F., Ruhdorf b/Küstrin. Platinen- und Blechwärmofen. 11/6 97.",95556,"Burgmann, F.",Ruhdorf b/Küstrin,Platinen- und Blechwärmofen,11/6 97
20,"90774. Schmidt, D., Berlin C., Weinmeiſterſtr. 3. Spann- und Trockenmaschine für Gewebe mit Vorrichtung zur Aenderung der Bewegungsrichtung des Trockenluftſtromes. 1/2 96. — A 169.",90774,"Schmidt, D.","Berlin C., Weinmeiſterſtr. 3",Spann- und Trockenmaschine für Gewebe mit Vorrichtung zur Aenderung der Bewegungsrichtung des Trockenluftſtromes,1/2 96
21,"90775. Mann jr, R., Barmen. Trockenwalze für konisch gewickelte Bänder oder Litzen. 14/2 96. — A 185.",90775,"Mann jr, R.",Barmen,Trockenwalze für konisch gewickelte Bänder oder Litzen,14/2 96
22,"90800. Filzfabrik Adlershof Aktien = Geſellſchaft, Adlershof b/Berlin. Oberflächlich gehärtete Unterlagsplatte aus Filz. 19/2 95. — A 169.",90800,Filzfabrik Adlershof Aktien = Geſellſchaft,Adlershof b/Berlin,Oberflächlich gehärtete Unterlagsplatte aus Filz,19/2 95
23,"90913. Ludwig, A. B., Grüna b/Chemnitz. Rauhmaschine zum gleichzeitigen Rauhen der beiden Seiten. 4/2 96. — A 169.",90913,"Ludwig, A. B.",Grüna b/Chemnitz,Rauhmaschine zum gleichzeitigen Rauhen der beiden Seiten,4/2 96
24,"90931. Kunert, F., Görlitz, Pragerſtr. 96. Stoffführungsvorrichtung für Breitwaschmaschinen. 25/2 96. — A 240.",90931,"Kunert, F.","Görlitz, Pragerſtr. 96",Stoffführungsvorrichtung für Breitwaschmaschinen,25/2 96
25,"90932. Hummel, C., Berlin N., Südufer. Verfahren und Maschine zur Einbringung einer widerstandsfähigen Einlage, „Einzug“ genannt, in schlauchförmige, an beiden Enden offene Wirkwaare. 29/3 96. — A 223.",90932,"Hummel, C.","Berlin N., Südufer","Verfahren und Maschine zur Einbringung einer widerstandsfähigen Einlage, „Einzug“ genannt, in schlauchförmige, an beiden Enden offene Wirkwaare",29/3 96
26,"90933. Gebauer, Fr., Firma, Charlottenburg b/Berlin u. Dr C. Theis, Ohligs. Vorrichtung zum Dämpfen und Bleichen von auf Rollen gewickelten Geweben. 21/4 96. — A 186.",90933,"Gebauer, Fr., Firma, u. Dr C. Theis",Charlottenburg b/Berlin u. Ohligs,Vorrichtung zum Dämpfen und Bleichen von auf Rollen gewickelten Geweben,21/4 96
27,"90970. Kemmerich, M., Aachen, Hochſtr. 67. Spann- und Trockenmaschine für Gewebe mit quer zur Bewegungsrichtung derselben laufenden Luftſtrömen. 6/9 96. — A 240.",90970,"Kemmerich, M.","Aachen, Hochſtr. 67",Spann- und Trockenmaschine für Gewebe mit quer zur Bewegungsrichtung derselben laufenden Luftſtrömen,6/9 96
28,"91009. Haddon, F. D., Romiley, Chester, A. A. Ruenemann, Greenheys-Manchester, Lancaster, u. M. Firnberg, London; Vertr.: C. Pieper, H. Springmann u. Th. Stort, Berlin N.W., Hindersinſtr. 3. Tafel für Maschinen zum Bedrucken von Geweben u. dgl. mit Farbstreifen. 16/4 96. — A 186.",91009,"Haddon, F. D., A. A. Ruenemann, u. M. Firnberg","Romiley, Chester, Greenheys-Manchester, Lancaster, u. London",Tafel für Maschinen zum Bedrucken von Geweben u. dgl. mit Farbstreifen,16/4 96
29,"91010. Haddon, F. D., Romiley, Chester, A. A. Ruenemann, Greenheys-Manchester, Lancaster, u. M. Firnberg, London; Vertr.: C. Pieper, H. Springmann u. Th. Stort, Berlin N.W., Hindersinſtr. 3. Druckwalzen von Maschinen zum Bedrucken von Geweben u. dgl. mit Farbstreifen. 16/4 96. — A 186.",91010,"Haddon, F. D., A. A. Ruenemann, u. M. Firnberg","Romiley, Chester, Greenheys-Manchester, Lancaster, u. London",Druckwalzen von Maschinen zum Bedrucken von Geweben u. dgl. mit Farbstreifen,16/4 96
30,"91011. Färbereien & Appretur = Anstalten Georg Schleber, A. G., Greiz. Führungsrolle für Gewebe-Breitspannvorrichtungen. 13/6 96. — A 186.",91011,"Färbereien & Appretur = Anstalten Georg Schleber, A. G.",Greiz,Führungsrolle für Gewebe-Breitspannvorrichtungen,13/6 96
