id,entry,patent_id,name,location,description,date
11,"15013. — DELAIRE, J. F., in Haine, St. Pierre, Belgien; Vertreter: A. LORENTZ in Berlin SW., Lindenſtraſse 67. Auslöschvorrichtung an Petroleumlampen. 14. Dezember 1880. — A 715.",15013,"DELAIRE, J. F.","Haine, St. Pierre, Belgien",Auslöschvorrichtung an Petroleumlampen,14. Dezember 1880
12,"(†) 15038. — SCHARF, H., in Baukau bei Herne. Neuerungen an dem SCHRÖDER'schen Wetterlampenverſchluſs mittelst Plombe. (P. R. 10906 vom 8. Februar 1880.) 30. September 1880. — A 716.",15038,"SCHARF, H.",Baukau bei Herne,Neuerungen an dem SCHRÖDER'schen Wetterlampenverſchluſs mittelst Plombe. (P. R. 10906 vom 8. Februar 1880.),30. September 1880
13,"15041. — HEINZERLING, Dr. CHR., & V. HAMMERAN in Frankfurt a. M. Neuerungen an Sicherheitslampen zur Erhöhung der Leuchtkraft. 30. Dezember 1880. — A 43 82.",15041,"HEINZERLING, CHR., & V. HAMMERAN",Frankfurt a. M.,Neuerungen an Sicherheitslampen zur Erhöhung der Leuchtkraft,30. Dezember 1880
14,"15051. — SCHÜSSLER, H., in Berlin, Wilhelmstr. 106. Neuerungen an Vorrichtungen zum Auslöschen von Petroleumlampen. 22. Januar 1881. — A 733.",15051,"SCHÜSSLER, H.","Berlin, Wilhelmstr. 106",Neuerungen an Vorrichtungen zum Auslöschen von Petroleumlampen,22. Januar 1881
15,"15063. — THOFEHRN, M. H., in Hannover. Coupé-Laterne für schweres Mineralöl mit zwei Abfallrohren. 26. Oktober 1880. — A 771.",15063,"THOFEHRN, M. H.",Hannover,Coupé-Laterne für schweres Mineralöl mit zwei Abfallrohren,26. Oktober 1880
16,"15089. — BREWER, W. J., in Bombay, Indien; Vertreter: F. E. THODE & KNOOP in Dresden, Augustusſtraſse 3 II. Neuerungen in der Anordnung von Reflektoren in Straſsen-, Eisenbahnwagen- und andern Lampen und Laternen. 3. März 1881. — A 750.",15089,"BREWER, W. J.","Bombay, Indien","Neuerungen in der Anordnung von Reflektoren in Straſsen-, Eisenbahnwagen- und andern Lampen und Laternen",3. März 1881
17,"15150. — KOETZ, G., in Elversberg bei Saarbrücken. Sicherheitslampenverſchluſs bei Anwendung eines Magneten. 16. Januar 1881. — A 772.",15150,"KOETZ, G.",Elversberg bei Saarbrücken,Sicherheitslampenverſchluſs bei Anwendung eines Magneten,16. Januar 1881
18,"15274. — SCHUMANN, O., in Hamburg. Hohlglasreflektor in Kugelform. 19. Februar 1880. — A 789.",15274,"SCHUMANN, O.",Hamburg,Hohlglasreflektor in Kugelform,19. Februar 1880
19,"(†) 15322. — SCHWINTZER & GRÄFF in Berlin S., Sebastianſtraſse 18. Neuerungen an Hänge- und Steh-Schiebelampen, bestehend in einem gläsernen, mit leicht zerlegbarer Metallumkleidung versehenen Oelbassin mit seitlichem langen Halse. 16. Oktober 1880. — A 789.",15322,SCHWINTZER & GRÄFF,"Berlin S., Sebastianſtraſse 18","Neuerungen an Hänge- und Steh-Schiebelampen, bestehend in einem gläsernen, mit leicht zerlegbarer Metallumkleidung versehenen Oelbassin mit seitlichem langen Halse",16. Oktober 1880
20,"15327. — SCRAFTON, J., in Lahore, Indien; Vertreter: F. C. GLASER, Königl. Kommissionsrath in Berlin SW., Lindenſtraſse 80. Lampe mit Vorrichtungen zur Verhütung eines Schattenwerfens nach unten. 23. November 1880. — A 830.",15327,"SCRAFTON, J.","Lahore, Indien",Lampe mit Vorrichtungen zur Verhütung eines Schattenwerfens nach unten,23. November 1880
21,"15330. — RINCKLAKE, W., in Braunschweig, Schleinitzſtraſse 6. An Rundbrennern zwei concentrisch in einander gestellte Cylinder, zwischen welchen sich die Dochthülse befindet. 30. Januar 1881. — A 772.",15330,"RINCKLAKE, W.","Braunschweig, Schleinitzſtraſse 6","An Rundbrennern zwei concentrisch in einander gestellte Cylinder, zwischen welchen sich die Dochthülse befindet",30. Januar 1881
22,"15384. — MUCHALL, C. W., in Wiesbaden. Brennergallerie mit Centrirungsfedern und Kombination eines Aussenreflektors mit dem äuſseren Cylinder für Doppelcylinderlampen. 7. November 1880. — A 772.",15384,"MUCHALL, C. W.",Wiesbaden,Brennergallerie mit Centrirungsfedern und Kombination eines Aussenreflektors mit dem äuſseren Cylinder für Doppelcylinderlampen,7. November 1880
23,"15395. — KUTH, H., in Neumünster in Holstein. Flachbrenner mit zwei oder mehr dicht nebeneinander liegenden Dochthülsen. 6. November 1880. — A 772.",15395,"KUTH, H.",Neumünster in Holstein,Flachbrenner mit zwei oder mehr dicht nebeneinander liegenden Dochthülsen,6. November 1880
24,"(†) 15396. — VOLZ, W., in Backnang, Württemberg. Neuerungen an Erdöllampen zum Erhitzen von Chagrinwalzen für Lederfabrikation. 9. November 1880. — A 43. 82.",15396,"VOLZ, W.","Backnang, Württemberg",Neuerungen an Erdöllampen zum Erhitzen von Chagrinwalzen für Lederfabrikation,9. November 1880
25,"15420. — SEPULCHRE, L., in Herstal bei Lüttich, Belgien; Vertreter: G. A. HARDT in Köln a. Rh., Sionsthal 11. Neuerungen an Mineralöllampen und -Kochapparaten. 13. August 1880. — A 830.",15420,"SEPULCHRE, L.","Herstal bei Lüttich, Belgien",Neuerungen an Mineralöllampen und -Kochapparaten,13. August 1880
26,"15425. — BRANDT, J., & G. W. v. NAWROCKI in Berlin W., Leipzigerſtraſse 124. Neuerungen an Petroleumlampen, betreffend Vorrichtungen zur Konstanterhaltung des Oelniveaus (Verbesserung zu P. R. 8931.) 29. Dezember 1880. — A 789.",15425,"BRANDT, J., & G. W. v. NAWROCKI","Berlin W., Leipzigerſtraſse 124","Neuerungen an Petroleumlampen, betreffend Vorrichtungen zur Konstanterhaltung des Oelniveaus (Verbesserung zu P. R. 8931.)",29. Dezember 1880
27,"15430. — SCHMAHL, P., in Biberach, Württemberg. Dochtregulirung mittelst einer Drahtspirale an der unter P. R. 2349 patentirten Petroleumfackel. (III. Zusatz zu P. R. 2349.) 23. Januar 1881. — A 109 82.",15430,"SCHMAHL, P.","Biberach, Württemberg",Dochtregulirung mittelst einer Drahtspirale an der unter P. R. 2349 patentirten Petroleumfackel,23. Januar 1881
28,"15459. — WOLLENBERG, O., in Berlin. Neuerungen an zusammenlegbaren Taschenlaternen. 23. Februar 1881. — A 21. 82.",15459,"WOLLENBERG, O.",Berlin,Neuerungen an zusammenlegbaren Taschenlaternen,23. Februar 1881
29,"15480. — BÜTTNER, R., in Sorau. Kombinirter Metalldocht für Illuminationslampen. 24. Dezember 1880. — A 790.",15480,"BÜTTNER, R.",Sorau,Kombinirter Metalldocht für Illuminationslampen,24. Dezember 1880
30,"15522. — SCHUSTER & BAER in Berlin S., Prinzessinnenſtraſse 18. Neuerungen an Brennern für Mineralöle, um die Explosionsgefahr zu verringern. 30. März 1881. — A 43. 82.",15522,SCHUSTER & BAER,"Berlin S., Prinzessinnenſtraſse 18","Neuerungen an Brennern für Mineralöle, um die Explosionsgefahr zu verringern",30. März 1881
31,"15526. — GOLIASCH, G., & CO. in Berlin, Sebastianſtraſse 61. Neuerungen an zusammenlegbaren Taschenlaternen. 11. September 1880. — A 772.",15526,"GOLIASCH, G., & CO.","Berlin, Sebastianſtraſse 61",Neuerungen an zusammenlegbaren Taschenlaternen,11. September 1880
32,"(†) 15585. — RUPRECHT, C., in Berlin SW., Hornſtraſse 1. Neuerungen an Petroleumlampenbrennern mit Flügelscheibe. 11. November 1880. — A 125 82.",15585,"RUPRECHT, C.","Berlin SW., Hornſtraſse 1",Neuerungen an Petroleumlampenbrennern mit Flügelscheibe,11. November 1880
33,"15654. — KOCH, H., in Hamburg. Neuerungen an Petroleum - Kochapparaten. 12. März 1881. — A 772.",15654,"KOCH, H.",Hamburg,Neuerungen an Petroleum - Kochapparaten,12. März 1881
34,"15676. — STÖTER, C., in Weimar. Neuerungen an Lampenglocken. 18. November 1880. — A 790.",15676,"STÖTER, C.",Weimar,Neuerungen an Lampenglocken,18. November 1880
35,"15682. — KUNATH, E., in Danzig. Laternenbodenklappe mit stehendem Charnier. 10. März 1881. — A 813.",15682,"KUNATH, E.",Danzig,Laternenbodenklappe mit stehendem Charnier,10. März 1881
36,"15724. — BUXBAUM, J. R., in Wien; Vertreter: ZIESE & CO. in Hamburg. Neuerungen an Dampfschiff-Topfbrennern. 2. April 1881. — A 790.",15724,"BUXBAUM, J. R.",Wien,Neuerungen an Dampfschiff-Topfbrennern,2. April 1881
37,"15753. — NAACKE, E., in Berlin. Neuerungen an Sturmlaternen. 13. Februar 1881. — A 21 82.",15753,"NAACKE, E.",Berlin,Neuerungen an Sturmlaternen,13. Februar 1881
