id,entry,patent_id,name,location,description,date
13,"81502. Cadgène, F., Zürich; Vertr.: C. Fr. Reichelt, Berlin N.W., Putlitzerstr. 26. Maschine zum Aufdrucken von Schwefelkation, Reserve oder Aetzung auf im Stück gefärbte resp. zu färbende Gewebe. 6/6 94. — Kl 517.",81502,"Cadgène, F.",Zürich,"Maschine zum Aufdrucken von Schwefelkation, Reserve oder Aetzung auf im Stück gefärbte resp. zu färbende Gewebe",6/6 94
14,"81518. Bensch, C., i/F. Gebr. Donath Nachf., Chemnitz. Antriebvorrichtung für die Garnstangen von Garn-Trocken- und Oxydationsmaschinen mit stehendem, rotirendem Trockenrahmen. 9/1 94. — Kl 551.",81518,"Bensch, C., i/F. Gebr. Donath Nachf.",Chemnitz,"Antriebvorrichtung für die Garnstangen von Garn-Trocken- und Oxydationsmaschinen mit stehendem, rotirendem Trockenrahmen",9/1 94
15,"81522. du Closel, F., & Blanc, Lyon; Vertr.: F. C. Glaser u. L. Glaser, Berlin S.W., Lindenstr. 80. Verfahren zum Moiriren von Geweben, Wachsleinwand, Papier u. s. w. durch Bedrucken. 20/4 94. — Kl 498.",81522,"du Closel, F., & Blanc",Lyon,"Verfahren zum Moiriren von Geweben, Wachsleinwand, Papier u. s. w. durch Bedrucken",20/4 94
16,"81565. Wiggert, R., Magdeburg. Verfahren zur Herstellung von Dachpappe. 12/7 94. — Kl 517.",81565,"Wiggert, R.",Magdeburg,Verfahren zur Herstellung von Dachpappe,12/7 94
17,"81583. Effer & Scheidt, Reichenberg, Böhm.; Vertr.: H. Pataky u. W. Pataky, Berlin N.W., Luisenstr. 25. Maschine zum Legen von Geweben u. s. w. in Faltenlänge von abnehmbarer Faltenlänge. 3/11 94. — Kl 517.",81583,Effer & Scheidt,"Reichenberg, Böhm.",Maschine zum Legen von Geweben u. s. w. in Faltenlänge von abnehmbarer Faltenlänge,3/11 94
18,"81668. Bach, C., Kolmar i/E. Rührwerk für Schlichtmaschinen. 9/11 94. — Kl 551.",81668,"Bach, C.",Kolmar i/E.,Rührwerk für Schlichtmaschinen,9/11 94
19,"81766. Clavel, A., Basel; Vertr.: F. Wirth u. Dr R. Wirth, Frankfurt a/M. Vorrichtung zum Erleichtern des Musterns, zum Beobachten und zum Aufheben des Färbevorgangs an einzelnen Gruppen von Garnsträhnen.",81766,"Clavel, A.",Basel,"Vorrichtung zum Erleichtern des Musterns, zum Beobachten und zum Aufheben des Färbevorgangs an einzelnen Gruppen von Garnsträhnen",NaN
20,bei Maschinen zum Färben von Garn in Strähnen. (Zus. z. Pat. 78049.) 9/2 94. — Kl 571.,NaN,NaN,NaN,bei Maschinen zum Färben von Garn in Strähnen,9/2 94
21,"81781. Sarfert, A., Chemnitz. Elastische Walze für Wasch- und Walkmaschinen. 13/10 94. — Kl 551.",81781,"Sarfert, A.",Chemnitz,Elastische Walze für Wasch- und Walkmaschinen,13/10 94
22,"81785. Spindler, W., Spindlersfeld b/Köpenick. Herstellung gleichmäßig abschattirter Färbungen mittels continuirlich verstärkter oder abgeschwächter Beizbäder. 16/11 94. — Kl 587.",81785,"Spindler, W.",Spindlersfeld b/Köpenick,Herstellung gleichmäßig abschattirter Färbungen mittels continuirlich verstärkter oder abgeschwächter Beizbäder,16/11 94
23,"81791. Badische Anilin- und Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Erzeugung von Farbstoffen auf der Faser vermittelst Tricosamine primärer aromatischer Amidoverbindungen. 17/12 93. — Kl 587.",81791,Badische Anilin- und Soda-Fabrik,Ludwigshafen a/Rh.,Verfahren zur Erzeugung von Farbstoffen auf der Faser vermittelst Tricosamine primärer aromatischer Amidoverbindungen,17/12 93
24,"81795. Schaarschmidt, Dr M., M.-Gladbach. Eine Stückfärbmaschine für Verwendung von Entfärbungsflüssigkeiten. 22/5 94. — Kl 551.",81795,"Schaarschmidt, Dr M.",M.-Gladbach,Eine Stückfärbmaschine für Verwendung von Entfärbungsflüssigkeiten,22/5 94
25,"81891. Gebr. Scheibler, C., Aue i/S. Ausputzvorrichtung für Rauhmaschinen. 17/6 90. — Kl 552.",81891,"Gebr. Scheibler, C.",Aue i/S.,Ausputzvorrichtung für Rauhmaschinen,17/6 90
26,"82049. Wiebel, F., Elberfeld. Verfahren zur Erzeugung wechselnder Farbenabstufungen beim Bedrucken von Textil- und anderen Stoffen mittelst endloser Schablonen unter Beibehaltung derselben Farbe und desselben Farbwerkes. 6/3 94. — Kl 552.",82049,"Wiebel, F.",Elberfeld,Verfahren zur Erzeugung wechselnder Farbenabstufungen beim Bedrucken von Textil- und anderen Stoffen mittelst endloser Schablonen unter Beibehaltung derselben Farbe und desselben Farbwerkes,6/3 94
27,"82061. Wilke, C. G., Guben. Verfahren zur Herstellung vertiefter oder erhabener Muster auf Hüten, Filz, Tuch u. dgl. 4/10 94. — Kl 572.",82061,"Wilke, C. G.",Guben,"Verfahren zur Herstellung vertiefter oder erhabener Muster auf Hüten, Filz, Tuch u. dgl.",4/10 94
28,"82219. Zilling, Th., Bradford; Vertr.: F. C. Glaser u. L. Glaser, Berlin S.W., Lindenstr. 80. Dämpfapparat für Gewebe. 13/9 94. — Kl 619.",82219,"Zilling, Th.",Bradford,Dämpfapparat für Gewebe,13/9 94
29,"82325. Gebauer, Fr., Firma, Charlottenburg, Franklinstr. 2. Apparat zum Färben, Bleichen, Imprägniren u.s.w. von Garn, Webwaaren u. dgl. 6/7 94. — Kl 675.",82325,"Gebauer, Fr., Firma","Charlottenburg, Franklinstr. 2","Apparat zum Färben, Bleichen, Imprägniren u.s.w. von Garn, Webwaaren u. dgl.",6/7 94
30,"82329. Lohmann, A., M.-Gladbach, Speikerstr. 50/53. Trockenapparat für Garne, Stoffe u. s. w. mit elektrisch geheizten Walzenpaaren. 10/10 94. — Kl 648.",82329,"Lohmann, A.","M.-Gladbach, Speikerstr. 50/53","Trockenapparat für Garne, Stoffe u. s. w. mit elektrisch geheizten Walzenpaaren",10/10 94
31,"82330. Godfrey, H. W., Ch. F. Leake, u. Ch. E. Lucas, Staines, Middl., Engl.; Vertr.: Rob. R. H. G. Schmidt, Berlin W., Potsdamerstr. 141. Maschine zur Herstellung von Linoleum-Mosaik u. dgl. aus gekörnter Deckmasse. 11/10 94. — Kl 648.",82330,"Godfrey, H. W., Ch. F. Leake, u. Ch. E. Lucas","Staines, Middl., Engl.",Maschine zur Herstellung von Linoleum-Mosaik u. dgl. aus gekörnter Deckmasse,11/10 94
32,"82340. Ermber, F. H., Neuß, Neustr. 17. Typenscheibe zum Aufdrucken von Maßen auf Gewebe, Papier u. s. w. 22/2 95. — Kl 648.",82340,"Ermber, F. H.","Neuß, Neustr. 17","Typenscheibe zum Aufdrucken von Maßen auf Gewebe, Papier u. s. w.",22/2 95
33,"82446. Badische Anilin- und Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Erzeugung von gelben Färbungen auf Seide vermittelst Diazoverbindungen oder Nitrosaminen. 22/7 94. — Kl 693.",82446,Badische Anilin- und Soda-Fabrik,Ludwigshafen a/Rh.,Verfahren zur Erzeugung von gelben Färbungen auf Seide vermittelst Diazoverbindungen oder Nitrosaminen,22/7 94
34,"82456. Farbwerke vorm. Meister Lucius & Brüning, Höchst a/M. Herstellung bordeauxbrauner Farbstoffe auf der Faser aus der Diazoverbindung des Nitrotolidins und β-Naphthol. (Zus. z. Pat. 80409.) 1/9 94. — Kl 694.",82456,Farbwerke vorm. Meister Lucius & Brüning,Höchst a/M.,Herstellung bordeauxbrauner Farbstoffe auf der Faser aus der Diazoverbindung des Nitrotolidins und β-Naphthol,1/9 94
35,"82463. Dohrmann, W., Lübeck. Wickelbrett für Gewebe mit ausziehbaren Randleisten zum gleichzeitigen Aufwickeln mehrerer Stoffbahnen neben einander. 9/1 95. — Kl 648.",82463,"Dohrmann, W.",Lübeck,Wickelbrett für Gewebe mit ausziehbaren Randleisten zum gleichzeitigen Aufwickeln mehrerer Stoffbahnen neben einander,9/1 95
36,"82527. Scrive, C., u. A. Scrive, Lille, Nord, Frankr.; Vertr.: R. Krahn, Berlin N.W., Karlstr. 27. Metallischer Kratzenbeschlag für Rauhmaschinen. 21/6 94. — Kl 648.",82527,"Scrive, C., u. A. Scrive","Lille, Nord, Frankr.",Metallischer Kratzenbeschlag für Rauhmaschinen,21/6 94
37,"82623. Buurdschegg, Dr F., Freiburg i/B. Verfahren zum Färben und Wasserdichtmachen von Geweben. 13/11 94. — Kl 694.",82623,"Buurdschegg, Dr F.",Freiburg i/B.,Verfahren zum Färben und Wasserdichtmachen von Geweben,13/11 94
38,"82677. Wiebel, F., Elberfeld. Parallelführung",82677,"Wiebel, F.",Elberfeld,Parallelführung,NaN
