id,entry,patent_id,name,location,description,date
11,110905. Actien=Gesellschaft der Hollerschen Carlshütte b/Rendsburg. Zugvorrichtung für Heizöfen. 24/8 98. — Kl 938.,110905,Actien=Gesellschaft der Hollerschen Carlshütte,b/Rendsburg,Zugvorrichtung für Heizöfen,24/8 98
12,"110906. Schuppmann, C. A., Berlin, Kaiserstr. 31. Regelungsvorrichtung. 14/5 99. — Kl 939.",110906,"Schuppmann, C. A.","Berlin, Kaiserstr. 31",Regelungsvorrichtung,14/5 99
13,"111102. „Ilse“ Bergbau-Aktiengesellschaft, Grube Ilse, N/L. Dauerbrandofen für Braunkohlenfeuerung; Zus. z. Pat. 106533. 22/8 99. — Kl 967.",111102,„Ilse“ Bergbau-Aktiengesellschaft,"Grube Ilse, N/L",Dauerbrandofen für Braunkohlenfeuerung,22/8 99
14,"111905. Boß sen., A., Sarstedt. Ein Zugregler für Dauerbrandöfen; Zus. z. Pat. 90303. 13/1 99. — Kl 1125.",111905,"Boß sen., A.",Sarstedt,Ein Zugregler für Dauerbrandöfen,13/1 99
15,"111967. Fischer, W., Dortmund, Ardeystr. Vorrichtung zum Abdichten und Festlegen von Ofenrohren. 13/1 99. — Kl 1083.",111967,"Fischer, W.","Dortmund, Ardeystr",Vorrichtung zum Abdichten und Festlegen von Ofenrohren,13/1 99
16,"112634. Heil, G. A., Trier. Ofenrohrverbindung. 31/3 99. — Kl 1150.",112634,"Heil, G. A.",Trier,Ofenrohrverbindung,31/3 99
17,"113244. Bormann & Heß, Hamburg, Rappstr. 21. Dauerbrandofen; Zus. z. Pat. 102389. 26/10 98. — Kl 1226.",113244,Bormann & Heß,"Hamburg, Rappstr. 21",Dauerbrandofen,26/10 98
18,"113488. Boß sen., A., Sarstedt. Ein Zugregler für Oefen. 24/10 99. — Kl 1359.",113488,"Boß sen., A.",Sarstedt,Ein Zugregler für Oefen,24/10 99
19,"114544. Prym, H., Haus Lohe b/Stolberg, Rhld. Back- oder Bratofen. 26/10 99. — Kl 1526.",114544,"Prym, H.","Haus Lohe b/Stolberg, Rhld",Back- oder Bratofen,26/10 99
20,"114643. Förster, F., Naumburg a/S. Kochherd. 3/1 1900. — Kl 1483.",114643,"Förster, F.",Naumburg a/S,Kochherd,3/1 1900
21,"114996. Eisengießerei Actien-Gesellschaft vorm. Keyling & Thomas, Berlin, Urbanstr. 129. Ofen mit selbstthätiger Zugregelung. 16/4 99. — Kl 1573.",114996,Eisengießerei Actien-Gesellschaft vorm. Keyling & Thomas,"Berlin, Urbanstr. 129",Ofen mit selbstthätiger Zugregelung,16/4 99
22,"115005. Linzen, C., Unna i/W., C. Demmer, K. Disselkamp, Ed. Disselkamp u. E. Disselkamp, Barmen. Heizofen für Braunkohle. 13/6 99. — Kl 1574.",115005,"Linzen, C., C. Demmer, K. Disselkamp, Ed. Disselkamp u. E. Disselkamp","Unna i/W., Barmen",Heizofen für Braunkohle,13/6 99
23,"116203. Kießner, C., & Co., Nürnberg=Glaishammer. Regelungsvorrichtung für Zimmeröfen. 20/2 1900.",116203,"Kießner, C., & Co.",Nürnberg=Glaishammer,Regelungsvorrichtung für Zimmeröfen,20/2 1900
24,"116395. Oldenburgische Eisenhütten-Gesellschaft, Augustfehn, Großh. Oldenburg. Verschlußvorrichtung für Ofenthüren. 13/4 1900.",116395,Oldenburgische Eisenhütten-Gesellschaft,"Augustfehn, Großh. Oldenburg",Verschlußvorrichtung für Ofenthüren,13/4 1900
25,"116615. Ahrens, A., geb. Laikauf, München, Ehrengutstr. 3. Vorrichtung an Zimmeröfen, Kochherden u. dgl. Feuerungen zur Verhinderung des Herausfallens von Brennstoffresten beim Oeffnen der Ofenthür. 13/6 99.",116615,"Ahrens, A., geb. Laikauf","München, Ehrengutstr. 3","Vorrichtung an Zimmeröfen, Kochherden u. dgl. Feuerungen zur Verhinderung des Herausfallens von Brennstoffresten beim Oeffnen der Ofenthür",13/6 99
26,"117791. Hartikainen, A., Kantasalmi, Finland; Vertr.: C. Hantke von Harttkaus, Berlin, Linienstr. 149. Feuerkasten für Sparherde. 24/9 99.",117791,"Hartikainen, A.","Kantasalmi, Finland",Feuerkasten für Sparherde,24/9 99
27,"111557. Kreuznacher Metallwarenfabrik Gebr. Hoffmann, Kreuznach. Flüssigkeitserhitzer. 2/7 99. — Kl 1038.",111557,Kreuznacher Metallwarenfabrik Gebr. Hoffmann,Kreuznach,Flüssigkeitserhitzer,2/7 99
28,"112458. Laible & Hettler, Ulm a/D. Zwangläufige Verbindung eines Gas- und Wasserhahnes. 7/12 98. — Kl 1134.",112458,Laible & Hettler,Ulm a/D,Zwangläufige Verbindung eines Gas- und Wasserhahnes,7/12 98
29,"112470. Vaillant, F., Remscheid, Berghausenstr. Steuerung des Gaseintrittsventiles an Flüssigkeitserhitzern mittels Schwimmers. 15/10 99. — Kl 1150.",112470,"Vaillant, F.","Remscheid, Berghausenstr",Steuerung des Gaseintrittsventiles an Flüssigkeitserhitzern mittels Schwimmers,15/10 99
30,"113536. Bechem & Post, G. m. b. H., Hagen i/W. Badeofen. 24/8 99. — Kl 1359.",113536,"Bechem & Post, G. m. b. H.",Hagen i/W,Badeofen,24/8 99
31,"116065. Butzke & Co. Aktiengesellschaft für Metall-Industrie, Berlin, Ritterstr. 12. Zündhahn für Gasheizöfen. 15/3 1900.",116065,Butzke & Co. Aktiengesellschaft für Metall-Industrie,"Berlin, Ritterstr. 12",Zündhahn für Gasheizöfen,15/3 1900
32,"116228. Dürr, F., Berlin, Alt-Moabit 97. Flüssigkeitserhitzer. 2/11 99.",116228,"Dürr, F.","Berlin, Alt-Moabit 97",Flüssigkeitserhitzer,2/11 99
33,"116271. Reden, D., Dortmund, Bornstr. 22. Flüssigkeitserhitzer. 28/2 1900.",116271,"Reden, D.","Dortmund, Bornstr. 22",Flüssigkeitserhitzer,28/2 1900
34,"117329. Philipp, C. H., Wien; Vertr.: Dr R. Wirth, Frankfurt a/M. Die Feuerung umschließender Behälter für die Erzeugung von warmem Wasser bzw. Dampf. 27/2 1900.",117329,"Philipp, C. H.",Wien,Die Feuerung umschließender Behälter für die Erzeugung von warmem Wasser bzw. Dampf,27/2 1900
35,"111745. Neumann, A., Breslau, Neudorfstr. 66. Vorrichtung zur Ableitung des Niederschlagwassers für Heizregister mit waagerechten Heizröhren und Dampfwendekammern. 22/8 99. — Kl 1039.",111745,"Neumann, A.","Breslau, Neudorfstr. 66",Vorrichtung zur Ableitung des Niederschlagwassers für Heizregister mit waagerechten Heizröhren und Dampfwendekammern,22/8 99
36,"113606. Körting, Gebr., Körtingsdorf b/Hannover.",113606,"Körting, Gebr.",Körtingsdorf b/Hannover,NaN,NaN
