id,entry,patent_id,name,location,description,date
13,"142433. Luis, Cäſar Guſtav, London; Vertr.: A. Specht, Pat.-Anw., Hamburg 1. Verfahren zum elektrolytiſchen Entzinnen von Weißblechabfällen und zur gleichzeitigen Erzeugung elektriſcher Energie. 1/3 00. — A 1043.",142433,"Luis, Cäſar Guſtav",London,Verfahren zum elektrolytiſchen Entzinnen von Weißblechabfällen und zur gleichzeitigen Erzeugung elektriſcher Energie,1/3 00
14,"142434 (†). Kaiſer, Karl, Berlin, Luitpoldſtr. 12—16. Verfahren zur Chlorierung gemiſchter Erze. 27/6 02. — A 1043.",142434,"Kaiſer, Karl","Berlin, Luitpoldſtr. 12—16",Verfahren zur Chlorierung gemiſchter Erze,27/6 02
15,"142435. von Zelewſki, Roman, Birkenberg, Rhld. Röstöfen mit drehbarem Herd. 17/8 02. — A 1146.",142435,"von Zelewſki, Roman","Birkenberg, Rhld.",Röstöfen mit drehbarem Herd,17/8 02
16,"142932. Geſellſchaft des Emſer Blei- und Silberwerks, Ems. Verfahren zur Abröſtung ſchwefel-, arſen- und antimonmetallhaltiger Erze. 1/6 00. — A 1201.",142932,Geſellſchaft des Emſer Blei- und Silberwerks,Ems,"Verfahren zur Abröſtung ſchwefel-, arſen- und antimonmetallhaltiger Erze",1/6 00
17,"142933. Gaſch, Auguſt, München-Oſt, Pariſerſtr. 44. Verfahren zum Entzinken von zinkhaltigen Rieſelabbränden. 21/9 99. — A 1201.",142933,"Gaſch, Auguſt","München-Oſt, Pariſerſtr. 44",Verfahren zum Entzinken von zinkhaltigen Rieſelabbränden,21/9 99
18,"143391. Herrenſchmidt, Henri Louis, Paris; Vertr.: C. Fehlert u. G. Loubier, Pat.-Anwälte, Berlin N.W. 7. Verfahren zur Behandlung ſchwefelarmer Nickelerze. 30/12 00. — A 1287.",143391,"Herrenſchmidt, Henri Louis",Paris,Verfahren zur Behandlung ſchwefelarmer Nickelerze,30/12 00
19,"143520. Hannes, William Frederick, Deming, V. St. A.; Vertr.: H. Neubart, Pat.-Anw., u. F. Kollm, Berlin N.W. 6. Schachtöfen mit getrennter Zuführung von Erz und Brennſtoff. 14/5 02. — A 1362.",143520,"Hannes, William Frederick","Deming, V. St. A.",Schachtöfen mit getrennter Zuführung von Erz und Brennſtoff,14/5 02
20,"143740. The Nichols Chemical Co., New-York; Vertr.: Pat.-Anwälte Dr R. Wirth, Dr C. Weiße, Dr H. Bräunlich, Frankfurt a/M. 1 u. M. Dame, Berlin N.W. 6. Röſtöfen mit mehreren übereinander angeordneten Herden. 19/10 02. — A 1362.",143740,The Nichols Chemical Co.,New-York,Röſtöfen mit mehreren übereinander angeordneten Herden,19/10 02
21,"144063. Martino, Frederic William, Sheffield, Engl.; Vertr.: A. Roßbach, M. Meyer u. W. Bindewald, Pat.-Anwälte, Erfurt. Verfahren zum Ausfällen der Metalle, insbeſondere der Edelmetalle aus ihren Löſungen mittels Schwefelwaſſerſtoffes. 27/9 01. — A 1382.",144063,"Martino, Frederic William","Sheffield, Engl.","Verfahren zum Ausfällen der Metalle, insbeſondere der Edelmetalle aus ihren Löſungen mittels Schwefelwaſſerſtoffes",27/9 01
22,"144282. Pałczyńſki, Dr Stanisław, Miedzianka b/Kielce, Rußl. Polen; Vertr.: Th. Hauſke, Pat.-Anw., Berlin S.W. 61. Verfahren zur elektrolytiſchen Gewinnung von Metallen, insbeſondere Kupfer und Zink aus ihren Erzen mittels unlöslicher Anoden. 7/9 02. — A 1457.",144282,"Pałczyńſki, Dr Stanisław","Miedzianka b/Kielce, Rußl. Polen","Verfahren zur elektrolytiſchen Gewinnung von Metallen, insbeſondere Kupfer und Zink aus ihren Erzen mittels unlöslicher Anoden",7/9 02
23,"144667. Borchers, Dr Wilhelm, Ludwigſallee 15, u. Lorenz, Dr Richard, Pontſtr. 64, Aachen. Verfahren zur elektrolytiſchen Gewinnung von metalliſchem Calcium. 1/7 02. — A 1457.",144667,"Borchers, Dr Wilhelm, u. Lorenz, Dr Richard","Ludwigſallee 15, u. Pontſtr. 64, Aachen",Verfahren zur elektrolytiſchen Gewinnung von metalliſchem Calcium,1/7 02
24,"144991. Fraſch, Hans Albert, Hamilton, Can.; Vertr.: M. Schmelz, Pat.-Anw., Aachen. Verfahren zur Allgewinnung aus Erzen durch ſtark durchläſſiger Diaphragmen und einer Alkali- oder Ammoniakſalzlöſung als Elektrolyt. 18/12 00. — A 1642.",144991,"Fraſch, Hans Albert","Hamilton, Can.",Verfahren zur Allgewinnung aus Erzen durch ſtark durchläſſiger Diaphragmen und einer Alkali- oder Ammoniakſalzlöſung als Elektrolyt,18/12 00
25,"144992. Gin, Guſtave, u. Société Anonyme la Métallurgie Nouvelle, Paris; Vertr.: Dr W. Häberlein, Pat.-Anw., Friedenau. Verfahren zur Gewinnung von Kupfersulfat aus Schwefelerzen. 21/3 02. — A 1642.",144992,"Gin, Guſtave, u. Société Anonyme la Métallurgie Nouvelle",Paris,Verfahren zur Gewinnung von Kupfersulfat aus Schwefelerzen,21/3 02
26,"144993. Schwarz, Arthur, Kelvy, Frankfurt a/M., Voßgaſſe 43. Schachtofen zum Brennen, Röſten und Sintern von Gußeiſenwänden. 11/11 02. — A 1642.",144993,"Schwarz, Arthur","Kelvy, Frankfurt a/M., Voßgaſſe 43","Schachtofen zum Brennen, Röſten und Sintern von Gußeiſenwänden",11/11 02
27,"144994. The Cadmium and Zinc Ores Products Syndicate Limited, London; Vertr.: C. Fehlert, G. Loubier, Fr. Harmſen u. A. Büttner, Pat.-Anwälte, Berlin N.W. 7. Verfahren zum Auffangen des aus Wind- oder Schachtöfen bei dem Verſchmelzen zinkhaltiger Schwefelerze erhaltenen Flugſtaubes udgl. mittels einer Flüſſigkeit. 24/2 03. — A 1642.",144994,The Cadmium and Zinc Ores Products Syndicate Limited,London,Verfahren zum Auffangen des aus Wind- oder Schachtöfen bei dem Verſchmelzen zinkhaltiger Schwefelerze erhaltenen Flugſtaubes udgl. mittels einer Flüſſigkeit,24/2 03
28,"145820. Eſcales, Dr Michael, München, Werneckſtr. 15. Verfahren zur Herſtellung von Metallen oder Metalloiden oder Legierungen derſelben. 19/4 02. — A 1771.",145820,"Eſcales, Dr Michael","München, Werneckſtr. 15",Verfahren zur Herſtellung von Metallen oder Metalloiden oder Legierungen derſelben,19/4 02
29,"145926. Bermont, Victor, Paris; Vertr.: Rud. Schmidt, Pat.-Anw., Dresden. Verfahren zur Gewinnung von Zinkſulfid aus Zinkerzen bei ihrer Auslaugung mittels Ammoniak. 14/12 01. — A 1672.",145926,"Bermont, Victor",Paris,Verfahren zur Gewinnung von Zinkſulfid aus Zinkerzen bei ihrer Auslaugung mittels Ammoniak,14/12 01
30,"146503. Siemens & Halske Akt.-Geſ., Berlin. Verfahren zur Herſtellung von metalliſch reinem Thorium oder Yttrium oder Legierungen dieſer Metalle. 20/11 00. — A 1772.",146503,Siemens & Halske Akt.-Geſ.,Berlin,Verfahren zur Herſtellung von metalliſch reinem Thorium oder Yttrium oder Legierungen dieſer Metalle,20/11 00
31,"146668. Blackmore, Henry Spencer, Mount Vernon, V. St. A.; Vertr.: Fr. Neſſert u. Dr L. Sell, Pat.-Anwälte, Berlin N.W. 7. Verfahren zur Reduktion von Metalloryden in Gegenwart eines Flußmittels. 29/5 01. — A 1772.",146668,"Blackmore, Henry Spencer","Mount Vernon, V. St. A.",Verfahren zur Reduktion von Metalloryden in Gegenwart eines Flußmittels,29/5 01
32,"146669. Hill, John F., Denver, V. St. A.; Vertr.: M. Hirſchlaff, Pat.-Anw., Berlin N.W. 7. Amalgamiervorrichtung, bei welcher der goldführende Schlamm in offenen Trögen exzentriſch gelagerte und mit Längsrippen oder Schaufeln verſehene amalgamierte Kupertrommeln",146669,"Hill, John F.","Denver, V. St. A.","Amalgamiervorrichtung, bei welcher der goldführende Schlamm in offenen Trögen exzentriſch gelagerte und mit Längsrippen oder Schaufeln verſehene amalgamierte Kupertrommeln",NaN
