id,entry,patent_id,name,location,description,date
11,"41410. — FAVARGER, TH., in Paris; Vertreter: G. A. HARDT in Köln, Sionsthal 11. Schutzgürtel für Schiffe etc. zum Signalisiren des Heranfahrens feindlicher Fahrzeuge. 13. März 1887. — A 893.",41410,"FAVARGER, TH.",Paris,Schutzgürtel für Schiffe etc. zum Signalisiren des Heranfahrens feindlicher Fahrzeuge,13. März 1887
12,"42186. — SIEMANG, ST., Ober-Lieutenant in Wien; Vertreter: M. M. ROTTEN in Berlin NW., Schiffbauerdamm Nr. 29a. Verfahren zur Herstellung von Compound-Hartgusspanzerbestandtheilen. 16. März 1887.",42186,"SIEMANG, ST., Ober-Lieutenant",Wien,Verfahren zur Herstellung von Compound-Hartgusspanzerbestandtheilen,16. März 1887
13,"42220. — ALISON, J. G., in Birkenhead, County of Chester, England; Vertreter: C. FEHLERT & G. LOUBIER, i. F.: C. KESSELER in Berlin SW., Anhaltstraſse 6. Vorrichtung zum Anzeigen der Drehrichtung und Geschwindigkeit von Schiffsmaschinen etc. 21. Mai 1887.",42220,"ALISON, J. G.","Birkenhead, County of Chester, England",Vorrichtung zum Anzeigen der Drehrichtung und Geschwindigkeit von Schiffsmaschinen etc,21. Mai 1887
14,"42225. — CEDERVALL, F. R., in Gothenburg, Karl Johansgatan 26, Schweden; Vertreter: C. FEHLERT & G. LOUBIER, i. F.: C. KESSELER in Berlin SW., Anhaltstraſse 6. Schutzbüchse und Oelbehalter für Schiffsschraubenlager. 14. Juli 1887.",42225,"CEDERVALL, F. R.","Gothenburg, Karl Johansgatan 26, Schweden",Schutzbüchse und Oelbehalter für Schiffsschraubenlager,14. Juli 1887
15,"42288. — MAXIM, H. ST., in London; Vertreter: ROBERT R. SCHMIDT in Berlin SW., Königgrätzerstr. 43. Neuerungen an Torpedos. 18. Juni 1887.",42288,"MAXIM, H. ST.",London,Neuerungen an Torpedos,18. Juni 1887
16,"42291. — MARTH, R., in Berlin W., Kanonierstraſse 42 II. Zusammenlegbares Boot. 16. Juli 1887.",42291,"MARTH, R.","Berlin W., Kanonierstraſse 42 II",Zusammenlegbares Boot,16. Juli 1887
17,"42411. — MERKL, J. B. H., in Nürnberg. Neuerung an Ruderapparaten mit Jalousieklappen. 19. Juli 1887.",42411,"MERKL, J. B. H.",Nürnberg,Neuerung an Ruderapparaten mit Jalousieklappen,19. Juli 1887
18,"38760. — BUGGENHAGEN, GEBR., Hofschlächtermeister in Berlin W., Potsdamerstraſse 4. Wurststopfmaschine. 1. Mai 1886. — A 321.",38760,"BUGGENHAGEN, GEBR., Hofschlächtermeister","Berlin W., Potsdamerstraſse 4",Wurststopfmaschine,1. Mai 1886
19,"39065. — WACHTEL, PH., in Frankfurt a. M., Schulstraſse 3. Fleischwiegemaschine mit auf oscillirendem Schlitten rotirendem Klotze. (II. Zusatz zum Patent 29717.) 12. August 1886. — A 369.",39065,"WACHTEL, PH.","Frankfurt a. M., Schulstraſse 3",Fleischwiegemaschine mit auf oscillirendem Schlitten rotirendem Klotze,12. August 1886
20,"39071. — HILLIGER, M., in Dohna. Apparat zur Entschleimung von Därmen. 24. Oktober 1886. — A 370.",39071,"HILLIGER, M.",Dohna,Apparat zur Entschleimung von Därmen,24. Oktober 1886
21,"39437. — BACKHAUSS, J., in Gotha, Jüdenstraſse 11. Neuerungen an einer Kreismesser-Fleisch- und Würfelschneidemaschine. 13. Februar 1886. — A 399.",39437,"BACKHAUSS, J.","Gotha, Jüdenstraſse 11",Neuerungen an einer Kreismesser-Fleisch- und Würfelschneidemaschine,13. Februar 1886
22,"(†) 39641. — BÜLDGE, F. und E. HILDEBRANDT in Berlin N., Nordufer 4. Neuerung an Fleischmühlen. 19. Oktober 1886. — A 443.",39641,"BÜLDGE, F. und E. HILDEBRANDT","Berlin N., Nordufer 4",Neuerung an Fleischmühlen,19. Oktober 1886
23,"(†) 39776. — BÜLDGE, F. und E. HILDEBRANDT in Berlin N., Nordufer 4. Neuerung an Fleischmühlen. 14. Dezember 1886. — A 460.",39776,"BÜLDGE, F. und E. HILDEBRANDT","Berlin N., Nordufer 4",Neuerung an Fleischmühlen,14. Dezember 1886
24,"40400. — SCHMIDT, G. P., in Eisenhüttenwerk Schmiedeberg, Sachsen. Spreizapparat für Groſsvieh. 11. Dezember 1886. — A 629.",40400,"SCHMIDT, G. P.","Eisenhüttenwerk Schmiedeberg, Sachsen",Spreizapparat für Groſsvieh,11. Dezember 1886
25,"40408. — BORCHERS & JÜRGES in Berlin NO., Landsbergerstraſse 75. Getriebe für Wurststopfmaschinen. 6. Februar 1887. — A 590.",40408,BORCHERS & JÜRGES,"Berlin NO., Landsbergerstraſse 75",Getriebe für Wurststopfmaschinen,6. Februar 1887
26,"41015. — HEYL, O., & UNGNADE in Halle a. d. S. Fleischschneidemaschine. 1. Januar 1887. — A 798.",41015,"HEYL, O., & UNGNADE",Halle a. d. S.,Fleischschneidemaschine,1. Januar 1887
27,"41953. — HÜBNER, R., in Berlin, Naunynstraſse 56. Neuerungen an Fleischmühlen. 25. November 1886.",41953,"HÜBNER, R.","Berlin, Naunynstraſse 56",Neuerungen an Fleischmühlen,25. November 1886
28,"41962. — BÜLDGE, F. und E. HILDEBRANDT in Berlin. Spiralig gekrümmte Messer bei Fleischschneidemaschinen. 30. Juni 1887.",41962,"BÜLDGE, F. und E. HILDEBRANDT",Berlin,Spiralig gekrümmte Messer bei Fleischschneidemaschinen,30. Juni 1887
29,"42173. — SCHEFFEL, W., in Remscheid. Neuerung an Fleischhackmaschinen. (Zusatz zum Patent 38398.) 2. November 1886.",42173,"SCHEFFEL, W.",Remscheid,Neuerung an Fleischhackmaschinen,2. November 1886
30,"42294. — HEES & WILBERG in Magdeburg, Kronprinzenstr. 1. Blockbewegung an Fleischwiegemaschinen. 17. April 1887.",42294,HEES & WILBERG,"Magdeburg, Kronprinzenstr. 1",Blockbewegung an Fleischwiegemaschinen,17. April 1887
31,"42446. — VOGEL, TH., in Saalfeld a. S. Wiegehackmesser. 9. Juni 1887.",42446,"VOGEL, TH.",Saalfeld a. S.,Wiegehackmesser,9. Juni 1887
