id,entry,patent_id,name,location,description,date
15,"224175. Monsma, Fedderinus Johannes, Amsterdam; Vertr.: R. Deißler, Dr G. Düllner, E. Maemecke u. W. Hildebrandt, Pat.-Anw., Berlin S.W. 61. Hufeiſenſtollen mit gleich langen, im gleichen Winkel zu einander ſtehenden Schenkeln. 14/4 09. — A 1629.",224175,"Monsma, Fedderinus Johannes",Amsterdam,"Hufeiſenſtollen mit gleich langen, im gleichen Winkel zu einander ſtehenden Schenkeln",14/4 09
16,"224784. Graw, Heinrich, Charlottenburg, Waißſtr. 30. Hufeiſen mit auswechſelbarer Lauffläche. 24/1 09. — A 1743.",224784,"Graw, Heinrich","Charlottenburg, Waißſtr. 30",Hufeiſen mit auswechſelbarer Lauffläche,24/1 09
17,"224997. Uptegraff, Alexander G., Penn Station, St. A.; Vertr.: Dr S. Hamburger, Pat.-Anw., Berlin S.W. 68. Hufſchuh; Zus. z. Pat. 219133. 8/4 09. — A 1784.",224997,"Uptegraff, Alexander G.","Penn Station, St. A.",Hufſchuh,8/4 09
18,"228022. Meißner, Friedrich, Rathenow, Maſſ. B. Hufeiſen mit auswechſelbarem Laufkranz. 21/2 09. — A 2402.",228022,"Meißner, Friedrich","Rathenow, Maſſ. B.",Hufeiſen mit auswechſelbarem Laufkranz,21/2 09
19,"228058. Wahl, Alfred, Freiburg i/B. Hufeiſen mit auswechſelbaren Stollen und barem Griff, die mittels koniſchen Doppelzapfens im Eiſen festgehalten werden. 15/6 09. — A 2401.",228058,"Wahl, Alfred",Freiburg i/B.,"Hufeiſen mit auswechſelbaren Stollen und barem Griff, die mittels koniſchen Doppelzapfens im Eiſen festgehalten werden",15/6 09
20,"228152. Schönfeld, Paul, Zſchäſchütz b/Döbeln i/S. Hufeiſen mit auswechſelbarem Steckgriff; Zus. z. Pat. 223385. 9/6 09. — A 2450.",228152,"Schönfeld, Paul",Zſchäſchütz b/Döbeln i/S.,Hufeiſen mit auswechſelbarem Steckgriff,9/6 09
21,"229090. Munk, Heinrich, Berlin, Kurfürſtendamm 50. Zweiteiliges Hufeiſen mit elaſtiſcher Zwiſchenlage. 15/12 08.",229090,"Munk, Heinrich","Berlin, Kurfürſtendamm 50",Zweiteiliges Hufeiſen mit elaſtiſcher Zwiſchenlage,15/12 08
22,"218169. Peremarton, von, Akos Nagy Nyiregyháza, Witlos Sötér, Barant Erſemjén, Ung.; Vertr.: R. Deißler, Dr. G. Düllner, u. W. Hildebrandt, Pat.-Anwälte, Berlin S.W. 61. Druckventil für den Kompreſſor von durch Luftdruck betriebenen Peronosporaspritzen. 20/9 08. — A 426.",218169,"Peremarton, von, Akos Nagy, Witlos Sötér","Nyiregyháza, Barant Erſemjén, Ung.",Druckventil für den Kompreſſor von durch Luftdruck betriebenen Peronosporaspritzen,20/9 08
23,"219658. Roeder, Wilhelm, Hannover, Frieſenſtr. 52. Selbſttätig wirkende Vogelſcheuche. 10/12 08. — A 736.",219658,"Roeder, Wilhelm","Hannover, Frieſenſtr. 52",Selbſttätig wirkende Vogelſcheuche,10/12 08
24,"220334. Thieme, Dr. Carl, Zeitz. Verfahren zur Herſtellung der Fangbänder für Fliegen= oder Inſektenfänger. 20/3 09. — A 875.",220334,"Thieme, Dr. Carl",Zeitz,Verfahren zur Herſtellung der Fangbänder für Fliegen= oder Inſektenfänger,20/3 09
25,"220914 (†). Saxton, Charles Dennis, Boiſe, Idaho, B. St. A.; Vertr.: Dr. A. Levy u. Dr F. Heinemann, Pat.-Anwälte, Berlin S.W. 11. Vorrichtung zum Beſprengen von Pflanzen mit keimtötenden Flüſſigkeiten. 9/12 08. — A 973. Für dieſe Anmeldung iſt bei der Prüfung gemäß dem Unionsvertrage vom 20/3 83 die Priorität auf Grund der Anmeldung in den Vereinigten Staaten von Amerika vom 18/12 07 anerkannt.",220914,"Saxton, Charles Dennis","Boiſe, Idaho, B. St. A.",Vorrichtung zum Beſprengen von Pflanzen mit keimtötenden Flüſſigkeiten,9/12 08
26,"222012 (†). Eſſen, von, Harold, Hamburg, Schulterblatt 58. Aus einem einſeitig mit Fliegenleim beſtrichenen Papierblatt gebildeter aufhängbarer Fliegenfänger. 12/7 08. — A 1224.",222012,"Eſſen, von, Harold","Hamburg, Schulterblatt 58",Aus einem einſeitig mit Fliegenleim beſtrichenen Papierblatt gebildeter aufhängbarer Fliegenfänger,12/7 08
27,"222727. Schils, Wilhelm, Bielefeld, Heeperſtr. 54a. Raubtierfalle mit ſelbſttätiger Wiedereinſtellung und einem durch einen Durchſchlupf verbundenen Sammelraum. 13/9 08. — A 1380.",222727,"Schils, Wilhelm","Bielefeld, Heeperſtr. 54a",Raubtierfalle mit ſelbſttätiger Wiedereinſtellung und einem durch einen Durchſchlupf verbundenen Sammelraum,13/9 08
28,"222822 (†). Heinrichsdorff, Curt, Berlin, Puttkamerſtr. 19 u. Rudolf Zimpel, Gr.-Lichterfelde-Oſt b/Berlin, Verlängerte Wilhelmſtr. 25. Inſektenfänger mit durch lichtdurchläſſiges Material, wie Drahtnek odgl. verſchloſſenem Lichtſchacht und ſeitlichen Einſchlüpföffnungen. 8/10 08. — A 1380.",222822,"Heinrichsdorff, Curt, u. Rudolf Zimpel","Berlin, Puttkamerſtr. 19 u. Gr.-Lichterfelde-Oſt b/Berlin, Verlängerte Wilhelmſtr. 25","Inſektenfänger mit durch lichtdurchläſſiges Material, wie Drahtnek odgl. verſchloſſenem Lichtſchacht und ſeitlichen Einſchlüpföffnungen",8/10 08
29,"222823. Wilhelmſen, H. C., Emers b/Karby, Schleſw.-Holſt. Vorrichtung zum Fangen von Tieren mittels Elektrizität. 21/11 08. — A 1381.",222823,"Wilhelmſen, H. C.","Emers b/Karby, Schleſw.-Holſt.",Vorrichtung zum Fangen von Tieren mittels Elektrizität,21/11 08
30,"224827. Nechvile, Franz, Wien; Vertr.: R. Schmehlik, Pat.-Anw., Berlin S.W. 61. Einrichtung an Pflanzenſpritzen zum Umrühren der auszuſpritzenden Flüſſigkeiten. Priorität aus der Anmeldung in Öſtereich vom 23/5 08 anerkannt.",224827,"Nechvile, Franz",Wien,Einrichtung an Pflanzenſpritzen zum Umrühren der auszuſpritzenden Flüſſigkeiten,NaN
31,"227348. Behmack, Fritz Walter, Bunzlau, Schl. Vorrichtung zur Ungeziefervertilgung durch Verdampfung von Ammoniak. 23/11 09. — A 2239.",227348,"Behmack, Fritz Walter","Bunzlau, Schl.",Vorrichtung zur Ungeziefervertilgung durch Verdampfung von Ammoniak,23/11 09
32,"227349. Pyramiden = Fliegenfängerfabrik Zeitz, Max Damek, Zeitz, Prov. Sachs. Fliegenfänger, deſſen aufgewickeltes Fangband auf eine Trommel in einem zuſammenklappbaren Gehäuſe gelagert iſt. 5/11 09. — A 2239.",227349,"Pyramiden = Fliegenfängerfabrik Zeitz, Max Damek","Zeitz, Prov. Sachs.","Fliegenfänger, deſſen aufgewickeltes Fangband auf eine Trommel in einem zuſammenklappbaren Gehäuſe gelagert iſt",5/11 09
33,"227518. Molz, Dr E., Flörsheim a. M. Vorrichtung zum Beſpritzen von Geſpinſten an Pflanzen mit inſektentötenden Flüſſigkeiten. 13/1 10. — A 2289.",227518,"Molz, Dr E.",Flörsheim a. M.,Vorrichtung zum Beſpritzen von Geſpinſten an Pflanzen mit inſektentötenden Flüſſigkeiten,13/1 10
