id,entry,patent_id,name,location,description,date
39,"104201. Vicars der Aeltere, F., Th. Vicars u. F. Vicars der Jüngere, Liverpool; Vertr.: C. H. Knoop, Dresden. Luftvorwärmkammer zur Einführung über der Roſtfläche in die Brennſtoffſchicht. 9/12 97. — A 756.",104201,"Vicars der Aeltere, F., Th. Vicars u. F. Vicars der Jüngere",Liverpool,Luftvorwärmkammer zur Einführung über der Roſtfläche in die Brennſtoffſchicht,9/12 97
40,"104246. Gehre, M., Rath b/Düsseldorf. Beſchickungsvorrichtung. 3/5 98. — A 757.",104246,"Gehre, M.",Rath b/Düsseldorf,Beſchickungsvorrichtung,3/5 98
41,"(†) 104247. Schumacher, E., Leer. Dampfkeſſel-Feuerung. 28/6 98. — A 757.",104247,"Schumacher, E.",Leer,Dampfkeſſel-Feuerung,28/6 98
42,"104383. Epſtein, G. F., Berlin, Spandauerſtr. 11. Hohler Roſt; Zuſ. z. Pat. 102762. 24/3 98. — A 757.",104383,"Epſtein, G. F.","Berlin, Spandauerſtr. 11",Hohler Roſt,24/3 98
43,"104384. Krüger, A., Hamburg, Glockengießerwall 25. Rauch- und Rußſchachtanlage. 16/11 98. — A 757.",104384,"Krüger, A.","Hamburg, Glockengießerwall 25",Rauch- und Rußſchachtanlage,16/11 98
44,"104548. Gehre, M., Rath b/Düsseldorf. Beſchickungsvorrichtung. 3/5 98. — A 757.",104548,"Gehre, M.",Rath b/Düsseldorf,Beſchickungsvorrichtung,3/5 98
45,"104549. Schramm, B., Ilversgehoven b/Erfurt. Gliederdeſſel aus hufeiſenförmigen Kammern; Zuſ. z. Pat. 98800. 6/8 98. — A 921.",104549,"Schramm, B.",Ilversgehoven b/Erfurt,Gliederdeſſel aus hufeiſenförmigen Kammern,6/8 98
46,"104759. Unger, M., Firma, Hannover, Laveſtr. 52. Hohle, zur Speiſewaſſervorwärmung oder zur Dampfüberhitzung dienende Roſtüberwölbung. 3/7 98. — A 902.",104759,"Unger, M., Firma","Hannover, Laveſtr. 52","Hohle, zur Speiſewaſſervorwärmung oder zur Dampfüberhitzung dienende Roſtüberwölbung",3/7 98
47,"104760. Sonnenschein, A., Wien; Vertr.: C. Pieper, H. Springmann u. Th. Stort, Berlin, Hinderſinſtr. 3. Feuerfeſte Drehklappe. 3/1 99. — A 882.",104760,"Sonnenschein, A.",Wien,Feuerfeſte Drehklappe,3/1 99
48,"104761. Schäfer, L., Leipzig, Bayerſcheſtr. 93. Schornſteinaufſatz. 12/1 99. — A 882.",104761,"Schäfer, L.","Leipzig, Bayerſcheſtr. 93",Schornſteinaufſatz,12/1 99
49,"104916. Marek, R., Wien; Vertr.: F. C. Glaſer u. L. Glaſer, Berlin, Lindenſtr. 80. Feuerung. 24/6 97. — A 882.",104916,"Marek, R.",Wien,Feuerung,24/6 97
50,"104917. Behrisch, M., Radebeul b/Dresden. Feuerung. 16/3 98. — A 882.",104917,"Behrisch, M.",Radebeul b/Dresden,Feuerung,16/3 98
51,"104918. Donnersley, F. G. A., Hamburg, 1. Neumannſtr. 28. Gliederdeſſel-Elementen. 24/6 97.",104918,"Donnersley, F. G. A.","Hamburg, 1. Neumannſtr. 28",Gliederdeſſel-Elementen,24/6 97
