id,entry,patent_id,name,location,description,date
11,"26196. — SCHMIDT & HAENSCH, F., in Berlin. Photometer. 20. Juli 1883. — A 248.",26196,"SCHMIDT & HAENSCH, F.",Berlin,Photometer,20. Juli 1883
12,26254. — KALLMEYER & BLOM in Ottensen. Neuerung an oberschaligen Tafelwaagen. 10. August 1883. — A 248.,26254,KALLMEYER & BLOM,Ottensen,Neuerung an oberschaligen Tafelwaagen,10. August 1883
13,"26260. — WEIDMAN, J., in Dortmund. Kontrolapparat für Bergwerksmaschinen. 20. Juli 1883.",26260,"WEIDMAN, J.",Dortmund,Kontrolapparat für Bergwerksmaschinen,20. Juli 1883
14,"26273. — WÖLLNER, E., in Liverpool, County of Lancaster, England; Vertreter: C. KESSELER in Berlin SW., Königgrätzerstr. 47. Zeigerwaage mit hydraulischer Regulirung. 15. September 1883. — A 206.",26273,"WÖLLNER, E.","Liverpool, County of Lancaster, England",Zeigerwaage mit hydraulischer Regulirung,15. September 1883
15,"(†) 26500. — MITCHELL, W. H., in Boston, Amerika; Vertreter: WIRTH & CO. in Frankfurt a. M. Stellzirkel. 27. Juni 1883. — A 249.",26500,"MITCHELL, W. H.","Boston, Amerika",Stellzirkel,27. Juni 1883
16,"(†) 26501. — WACHS, A., und O. LÜDOLFF in Leipzig, Hallesche Strafse 12. Hülfsinstrument zum perspektivischen Zeichnen. 11. Juli 1883. — A 298.",26501,"WACHS, A., und O. LÜDOLFF","Leipzig, Hallesche Strafse 12",Hülfsinstrument zum perspektivischen Zeichnen,11. Juli 1883
17,"26513. — SPETZLER, F., in Grabow a. d. Oder, Giefsereistr. 43. Neuerungen an Indikatoren. 7. September 1883. — A 354.",26513,"SPETZLER, F.","Grabow a. d. Oder, Giefsereistr. 43",Neuerungen an Indikatoren,7. September 1883
18,"26517. — HENSLER, J., in Battenberg, Reg.-Bez. Wiesbaden. Entfernungsmesser. 18. September 1883. — A 298.",26517,"HENSLER, J.","Battenberg, Reg.-Bez. Wiesbaden",Entfernungsmesser,18. September 1883
19,"(†) 26552. — DE MESMAEKER, L. J., in Brüssel; Vertreter: C. PIEPER in Berlin SW., Gneisenaustrasse 109/110. Droschkenkontrolapparat. 22. Juli 1883. — A 298.",26552,"DE MESMAEKER, L. J.",Brüssel,Droschkenkontrolapparat,22. Juli 1883
20,"26559. — SVENSON, Dr. F. S., in Lund; Vertreter: J. BRANDT & G. W. V. NAWROCKI in Berlin W., Leipzigerstr. 124. Neuerungen an Stangenzirkeln. 27. September 1883. — A 341.",26559,"SVENSON, Dr. F. S.",Lund,Neuerungen an Stangenzirkeln,27. September 1883
21,"(†) 26606. — FUESS, R., in Berlin SW., Alte Jacobstrafse 108. Quecksilber-Maximum- und Minimum - Thermometer. 21. Juli 1883. — A 249.",26606,"FUESS, R.","Berlin SW., Alte Jacobstrafse 108",Quecksilber-Maximum- und Minimum - Thermometer,21. Juli 1883
22,"26614. — BERNHARDT, C. O., und G. F. ROSENMÜLLER in Dresden N., Hauptstrafse 18. Geschwindigkeits-Mefs- und Registrirapparat. 14. September 1883. — A 299.",26614,"BERNHARDT, C. O., und G. F. ROSENMÜLLER","Dresden N., Hauptstrafse 18",Geschwindigkeits-Mefs- und Registrirapparat,14. September 1883
23,"26640. — HEYDE, C. G. TH., und C. O. BÜTTNER in Dresden. Rechenmaschine. 25. September 1883. — A 367.",26640,"HEYDE, C. G. TH., und C. O. BÜTTNER",Dresden,Rechenmaschine,25. September 1883
24,"(†) 26680. — ANGERSTEIN, H., in Schalke i. W. Probestechrohr für chemische Produkte. 29. August 1883. — A 320.",26680,"ANGERSTEIN, H.",Schalke i. W.,Probestechrohr für chemische Produkte,29. August 1883
25,"26686. — OPESSI, A., in Turin; Vertreter: J. BRANDT & G. W. V. NAWROCKI in Berlin W., Leipzigerstr. 124. Neuerungen an Centesimalbrückenwaagen ohne Geleisunterbrechung. 9. Februar 1883. — A 341.",26686,"OPESSI, A.",Turin,Neuerungen an Centesimalbrückenwaagen ohne Geleisunterbrechung,9. Februar 1883
26,"26695. — KLOTH, M., Kataster-Assistent in Schleswig. Transparente Mafsstäbe und Rechentafeln, sowie das Verfahren zu ihrer Herstellung. 8. August 1883. — A 267.",26695,"KLOTH, M.",Schleswig,"Transparente Mafsstäbe und Rechentafeln, sowie das Verfahren zu ihrer Herstellung",8. August 1883
27,"26715. — HESSE, F. G., in Oakland, Kalifornien, V. St. A.; Vertreter: C. KESSELER in Berlin SW., Königgrätzerstr. 47. Neuerungen an Flüssigkeitsmessern. 14. August 1883. — A 367.",26715,"HESSE, F. G.","Oakland, Kalifornien, V. St. A.",Neuerungen an Flüssigkeitsmessern,14. August 1883
28,"26737. — SOCIÉTÉ CENTRALE D'UTILISATION DE LA CHALEUR SOLAIRE in Paris; Vertreter: C. PIEPER in Berlin SW., Gneisenaustr. 109/110. Neuerungen an Apparaten zur Nutzbarmachung der Sonnenwärme. 11. April 1883. — A 341.",26737,SOCIÉTÉ CENTRALE D'UTILISATION DE LA CHALEUR SOLAIRE,Paris,Neuerungen an Apparaten zur Nutzbarmachung der Sonnenwärme,11. April 1883
